"Representative","State","Amount"
"Holding George (R-NC)","North Carolina","$5599"
"McClintock Tom (R-CA)","California","$5599"
"Smith Chris (R-NJ)","New Jersey","$5599"
"Steil Bryan (R-WI)","Wisconsin","$5599"
"Walorski Jackie (R-IN)","Indiana","$5599"
"Wright Ron (R-TX)","Texas","$5599"
"Luna Anna Paulina (R-FL)","Florida","$5564"
"Gallagher Mike (R-WI)","Wisconsin","$5500"
"Taylor Scott (R-VA)","Virginia","$5315"
"Bush Pierce (R-TX)","Texas","$5300"
"Meijer Peter (R-MI)","Michigan","$5300"
"Rochester Lisa Blunt (D-DE)","Delaware","$5155"
"Boebert Lauren (R-CO)","Colorado","$5136"
"Hutcheson Shannon (D-TX)","Texas","$5100"
"Emmer Tom (R-MN)","Minnesota","$5013"
"Allen Richard W (R-GA)","Georgia","$5000"
"Bishop Sanford (D-GA)","Georgia","$5000"
"Hice Jody (R-GA)","Georgia","$5000"
"Loudermilk Barry (R-GA)","Georgia","$5000"
"McHenry Patrick (R-NC)","North Carolina","$5000"
"Scott Austin (R-GA)","Georgia","$5000"
"Scott David (D-GA)","Georgia","$5000"
"Johnson Lacy (R-MN)","Minnesota","$4962"
"Horn Kendra (D-OK)","Oklahoma","$4590"
"Shimkus John (R-IL)","Illinois","$4500"
"Turner Michael R (R-OH)","Ohio","$4372"
"Pelosi Nancy (D-CA)","California","$4347"
"Jackson Ronny (R-TX)","Texas","$4225"
"Cummings John C. (R-NY)","New York","$4150"
"DePasquale Eugene (D-PA)","Pennsylvania","$4138"
"Oliver Julie (D-TX)","Texas","$4081"
"Mace Nancy (R-SC)","South Carolina","$4075"
"Bera Ami (D-CA)","California","$4000"
"Brown Anthony (D-MD)","Maryland","$4000"
"Buck Ken (R-CO)","Colorado","$4000"
"Correa Lou (D-CA)","California","$4000"
"Garcia Sylvia (D-TX)","Texas","$4000"
"Meuser Dan (R-PA)","Pennsylvania","$4000"
"McAdams Ben (D-UT)","Utah","$3980"
"Smith Christy (D-CA)","California","$3905"
"Nehls Troy (R-TX)","Texas","$3900"
"Riggleman Denver (R-VA)","Virginia","$3807"
"McCready Dan (D-NC)","North Carolina","$3700"
"Webb Cameron (D-VA)","Virginia","$3621"
"Klacik Kimberly (R-MD)","Maryland","$3620"
"Bourdeaux Carolyn (D-GA)","Georgia","$3533"
"Miller Carol (R-WV)","West Virginia","$3509"
"Bilirakis Gus (R-FL)","Florida","$3500"
"Bucshon Larry (R-IN)","Indiana","$3500"
"Kim Young (R-CA)","California","$3466"
"Kennedy Amy (D-NJ)","New Jersey","$3408"
"Williams Kathleen (D-MT)","Montana","$3333"
"Mowers Matt (R-NH)","New Hampshire","$3311"
"Good Bob (R-VA)","Virginia","$3300"
"Scholten Hillary (D-MI)","Michigan","$3258"
"Johnson Dusty (R-SD)","South Dakota","$3250"
"Steel Michelle (R-CA)","California","$3229"
"Gianforte Greg (R-MT)","Montana","$3122"
"King Pete (R-NY)","New York","$3122"
"Valenzuela Candace (D-TX)","Texas","$3092"
"Garcia Mike (R-CA)","California","$3071"
"Clay William L Jr (D-MO)","Missouri","$3000"
"Dingell Debbie (D-MI)","Michigan","$3000"
"Duncan Jeff (R-SC)","South Carolina","$3000"
"Estes Ron (R-KS)","Kansas","$3000"
"Luetkemeyer Blaine (R-MO)","Missouri","$3000"
"McNerney Jerry (D-CA)","California","$3000"
"Skarlatos Alek (R-OR)","Oregon","$2988"
"Rodimer Dan (R-NV)","Nevada","$2984"
"Balter Dana (D-NY)","New York","$2933"
"Jones Gina Ortiz (D-TX)","Texas","$2931"
"Small Xochitl Torres (D-NM)","New Mexico","$2915"
"Junge Paul (R-MI)","Michigan","$2898"
"King Esther Joy (R-IL)","Illinois","$2857"
"Handel Karen (R-GA)","Georgia","$2855"
"Ocasio-Cortez Alexandria (D-NY)","New York","$2836"
"Hale Christina (D-IN)","Indiana","$2833"
"Oberweis Jim (R-IL)","Illinois","$2819"
"Ives Jeanne (R-IL)","Illinois","$2816"
"Marchant Jim (R-NV)","Nevada","$2811"
"Spano Ross (R-FL)","Florida","$2810"
"Fischbach Michelle (R-MN)","Minnesota","$2807"
"Brindisi Anthony (D-NY)","New York","$2805"
"Cox TJ (D-CA)","California","$2805"
"Guest Michael (R-MS)","Mississippi","$2801"
"Adkins Amanda (R-KS)","Kansas","$2800"
"Al-Aqidi Dalia (R-MN)","Minnesota","$2800"
"Becchi Rosemary (R-NJ)","New Jersey","$2800"
"Crafts Dale (R-ME)","Maine","$2800"
"Crow Jason (D-CO)","Colorado","$2800"
"Esshaki Eric (R-MI)","Michigan","$2800"
"House Steven (R-CO)","Colorado","$2800"
"Howze Ted (R-CA)","California","$2800"
"Lacy J Ross (R-TX)","Texas","$2800"
"Maryott Brian (R-CA)","California","$2800"
"Negron Luke (R-PA)","Pennsylvania","$2800"
"Pallotta Frank (R-NJ)","New Jersey","$2800"
"Qualls Kendall (R-MN)","Minnesota","$2800"
"Richter David (R-NJ)","New Jersey","$2800"
"Valentin Leo (R-FL)","Florida","$2800"
"Van De Water Kyle (R-NY)","New York","$2800"
"Lewis John (D-GA)","Georgia","$2762"
"Perry Scott (R-PA)","Pennsylvania","$2711"
"Pence Greg (R-IN)","Indiana","$2700"
"Bonamici Suzanne (D-OR)","Oregon","$2600"
"Collins Joe (R-CA)","California","$2578"
"Garbarino Andrew (R-NY)","New York","$2550"
"Feenstra Randy (R-IA)","Iowa","$2500"
"Fitzgerald Scott (R-WI)","Wisconsin","$2500"
"Fortenberry Jeff (R-NE)","Nebraska","$2500"
"Gottheimer Josh (D-NJ)","New Jersey","$2500"
"Joyce John (R-PA)","Pennsylvania","$2500"
"Kelly Robin (D-IL)","Illinois","$2500"
"Kistner Tyler (R-MN)","Minnesota","$2500"
"Palmer Gary (R-AL)","Alabama","$2500"
"Ratcliffe John (R-TX)","Texas","$2500"
"Tiffany Tom (R-WI)","Wisconsin","$2500"
"Freitas Nick (R-VA)","Virginia","$2446"
"Schiff Adam (D-CA)","California","$2404"
"Allred Colin (D-TX)","Texas","$2290"
"Shearer Alaina (D-OH)","Ohio","$2225"
"Long Carolyn (D-WA)","Washington","$2167"
"Van Drew Jeff (R-NJ)","New Jersey","$2146"
"Bustos Cheri (D-IL)","Illinois","$2113"
"Slotkin Elissa (D-MI)","Michigan","$2053"
"Rouda Harley (D-CA)","California","$2038"
"Cardenas Tony (D-CA)","California","$2000"
"Clarke Yvette (D-NY)","New York","$2000"
"Comer James (R-KY)","Kentucky","$2000"
"Connolly Gerry (D-VA)","Virginia","$2000"
"Curtis John (R-UT)","Utah","$2000"
"Derks Ryan (R-MO)","Missouri","$2000"
"Diaz-Balart Mario (R-FL)","Florida","$2000"
"Green Mark (R-TN)","Tennessee","$2000"
"Kildee Dan (D-MI)","Michigan","$2000"
"Laturner Jake (R-KS)","Kansas","$2000"
"Moolenaar John (R-MI)","Michigan","$2000"
"Napolitano Grace (D-CA)","California","$2000"
"Sewell Terri (D-AL)","Alabama","$2000"
"Simpson Mike (R-ID)","Idaho","$2000"
"Smith Adrian (R-NE)","Nebraska","$2000"
"Thompson Mike (D-CA)","California","$2000"
"Timmons William (R-SC)","South Carolina","$2000"
"Gonzalez Anthony (R-OH)","Ohio","$1910"
"Cammack Kat (R-FL)","Florida","$1900"
"Bognet Jim (R-PA)","Pennsylvania","$1762"
"Navarro Omar (R-CA)","California","$1700"
"Snider Vance (R-TX)","Texas","$1700"
"Kind Ron (D-WI)","Wisconsin","$1550"
"Graves Tom (R-GA)","Georgia","$1500"
"McBath Lucy (D-GA)","Georgia","$1487"
"Cisneros Jessica (D-TX)","Texas","$1395"
"Makki Amanda (R-FL)","Florida","$1335"
"Gordon Jacqueline (D-NY)","New York","$1288"
"Morse Alex (D-MA)","Massachusetts","$1255"
"Blake Michael (D-NY)","New York","$1250"
"Jordan Jim (R-OH)","Ohio","$1220"
"Imam Donna (D-TX)","Texas","$1205"
"Stevens Haley (D-MI)","Michigan","$1200"
"Scheller Lisa (R-PA)","Pennsylvania","$1163"
"Krishnamoorthi Raja (D-IL)","Illinois","$1150"
"Tlaib Rashida (D-MI)","Michigan","$1144"
"Bowman Jamaal (D-NY)","New York","$1062"
"Gohmert Louis B Jr (R-TX)","Texas","$1025"
"Foxx Virginia (R-NC)","North Carolina","$1009"
"Becker Matt (R-FL)","Florida","$1000"
"Boyle Brendan (D-PA)","Pennsylvania","$1000"
"Butterfield G K (D-NC)","North Carolina","$1000"
"Cloud Michael (R-TX)","Texas","$1000"
"Cook Paul (R-CA)","California","$1000"
"Cummings Elijah E (D-MD)","Maryland","$1000"
"Dean Madeleine (D-PA)","Pennsylvania","$1000"
"Duffy Sean P (R-WI)","Wisconsin","$1000"
"Johnson Mike (R-LA)","Louisiana","$1000"
"Lamborn Doug (R-CO)","Colorado","$1000"
"Langevin Jim (D-RI)","Rhode Island","$1000"
"Mann Tracey (R-KS)","Kansas","$1000"
"Massie Thomas (R-KY)","Kentucky","$1000"
"Ruiz Raul (D-CA)","California","$1000"
"Ruppersberger Dutch (D-MD)","Maryland","$1000"
"Suozzi Tom (D-NY)","New York","$1000"
"Womack Steve (R-AR)","Arkansas","$1000"
"Porter Katie (D-CA)","California","$959"
"Lombard Laura (D-KS)","Kansas","$950"
"Van Orden Derrick (R-WI)","Wisconsin","$900"
"Andrews Aliscia (R-VA)","Virginia","$877"
"Jensen Jesse (R-WA)","Washington","$877"
"Schroder Kate (D-OH)","Ohio","$858"
"Arballo Phil (D-CA)","California","$857"
"Omar Ilhan (D-MN)","Minnesota","$855"
"Bush Diane Mitsch (D-CO)","Colorado","$845"
"Golden Jared (D-ME)","Maine","$824"
"Tims Desiree (D-OH)","Ohio","$808"
"Kim Andy (D-NJ)","New Jersey","$806"
"Elliott Joyce (D-AR)","Arkansas","$761"
"Rashid Qasim (D-VA)","Virginia","$738"
"Loomer Laura (R-FL)","Florida","$733"
"Tipirneni Hiral (D-AZ)","Arizona","$728"
"Lauf Catalina (R-IL)","Illinois","$700"
"Timmons-Goodson Patricia (D-NC)","North Carolina","$694"
"Lieu Ted (D-CA)","California","$650"
"Mangone Kim (D-CA)","California","$620"
"Gilbert Hank (D-TX)","Texas","$605"
"Schmid Stephanie (D-NJ)","New Jersey","$600"
"Newman Marie (D-IL)","Illinois","$597"
"Cawthorn Madison (R-NC)","North Carolina","$595"
"Schupp Jill (D-MO)","Missouri","$593"
"Kean Thomas H Jr (R-NJ)","New Jersey","$545"
"Wilkes Mckayla (D-MD)","Maryland","$520"
"Seikaly Helane (D-TX)","Texas","$510"
"Levin Mike (D-CA)","California","$505"
"Underwood Lauren A (D-IL)","Illinois","$505"
"Batch Brandon (R-TX)","Texas","$500"
"Branch Talmadge (D-MD)","Maryland","$500"
"Champion Wendell (R-TX)","Texas","$500"
"Crumpacker Jimmy (R-OR)","Oregon","$500"
"Davidson Warren (R-OH)","Ohio","$500"
"Huang Peggy (R-CA)","California","$500"
"Panetta Jimmy (D-CA)","California","$500"
"Sessions Pete (R-TX)","Texas","$500"
"Sutton Lisa Song (R-NV)","Nevada","$500"
"Campa-Najjar Ammar (D-CA)","California","$497"
"Gandhi Pritesh (D-TX)","Texas","$450"
"Aguilar Pete (D-CA)","California","$440"
"Feehan Daniel (D-MN)","Minnesota","$433"
"Uygur Cenk (D-CA)","California","$420"
"Freshour Shannon (D-OH)","Ohio","$355"
"Homrich Lynne (R-GA)","Georgia","$350"
"Norman Ralph (R-SC)","South Carolina","$350"
"Lamb Conor (D-PA)","Pennsylvania","$338"
"Finello Christina (D-PA)","Pennsylvania","$333"
"Torres Ritchie (D-NY)","New York","$325"
"Marchant Kenny (R-TX)","Texas","$323"
"Moore Nyanza (D-TX)","Texas","$300"
"Bush Cori (D-MO)","Missouri","$297"
"Harder Josh (D-CA)","California","$285"
"Good Margaret (D-FL)","Florida","$283"
"Siegel Mike (D-TX)","Texas","$268"
"Teague Johnny (R-TX)","Texas","$252"
"Aaloori Bangar Reddy (R-TX)","Texas","$250"
"Ashford Ann (D-NE)","Nebraska","$250"
"Carbajal Salud (D-CA)","California","$250"
"Darwish Rush (D-IL)","Illinois","$250"
"Dennis John (R-CA)","California","$250"
"Hembree Bill (R-GA)","Georgia","$250"
"Hill David (R-OK)","Oklahoma","$250"
"Jackson Lee Sheila (D-TX)","Texas","$250"
"McFarlin Jeff (R-TX)","Texas","$250"
"Moore Jeff (R-NC)","North Carolina","$250"
"Sanchez Linda (D-CA)","California","$250"
"Schultz Debbie Wasserman (D-FL)","Florida","$250"
"Cobb Tedra (D-NY)","New York","$235"
"Bell Adrienne (D-TX)","Texas","$200"
"Hanke Eric (D-TX)","Texas","$200"
"Mrvan Frank Jr (D-IN)","Indiana","$200"
"Torres Norma (D-CA)","California","$200"
"Escobar Veronica (D-TX)","Texas","$190"
"Blumenauer Earl (D-OR)","Oregon","$172"
"Cardnell Elisa (D-TX)","Texas","$170"
"Collins Joshua (D-WA)","Washington","$169"
"Mucarsel-Powell Debbie (D-FL)","Florida","$167"
"Kirkpatrick Ann (D-AZ)","Arizona","$159"
"Brzozowski Dani (D-IL)","Illinois","$152"
"Ehr Phil (D-FL)","Florida","$150"
"Galvin Alyse (I-AK)","Alaska","$143"
"Buttar Shahid (D-CA)","California","$140"
"Denney Audrey (D-CA)","California","$130"
"Olson Kim (D-TX)","Texas","$127"
"Boroughs Adair (D-SC)","South Carolina","$125"
"Cunningham William (D-NJ)","New Jersey","$125"
"Haaland Debra (D-NM)","New Mexico","$125"
"Hernandez Shane (R-MI)","Michigan","$125"
"Sites Jeffrey (D-OH)","Ohio","$125"
"Mann Christine (D-TX)","Texas","$120"
"Rose Max (D-NY)","New York","$115"
"Asamoa-Caesar Kojo (D-OK)","Oklahoma","$100"
"Cleveland Shenita 'Shae' (D-TX)","Texas","$100"
"Lipetri Mike (R-NY)","New York","$100"
"Roybal-Allard Lucille (D-CA)","California","$100"
"Stuck Amanda (D-WI)","Wisconsin","$100"
"Malinowski Tom (D-NJ)","New Jersey","$85"
"Kreibich Arati (D-NJ)","New Jersey","$78"
"Joy Elizabeth (R-NY)","New York","$75"
"Plame Valerie (D-NM)","New Mexico","$75"
"Smith Sandy (R-NC)","North Carolina","$75"
"Early Eric (R-CA)","California","$65"
"Gallego Ruben (D-AZ)","Arizona","$65"
"Kennedy Brynne (D-CA)","California","$60"
"Ventura Rachel (D-IL)","Illinois","$54"
"Casten Sean (D-IL)","Illinois","$50"
"Davids Sharice (D-KS)","Kansas","$50"
"Donalds Byron (R-FL)","Florida","$50"
"Ghebreghiorgis Andom (D-NY)","New York","$50"
"Kahele Kai (D-HI)","Hawaii","$50"
"Keith Pam (D-FL)","Florida","$50"
"Kennedy Rick (D-TX)","Texas","$50"
"Lewis Brandon Rashad (D-TX)","Texas","$50"
"Scholten JD (D-IA)","Iowa","$50"
"Smith Susan Marie (R-IN)","Indiana","$50"
"Wallace Cynthia (D-NC)","North Carolina","$50"
"Hart Rita (D-IA)","Iowa","$48"
"Doglio Beth (D-WA)","Washington","$47"
"Cirincione Russell (D-NJ)","New Jersey","$45"
"De La Cruz Monica (R-TX)","Texas","$45"
"Felix Anthony Jr (D-CA)","California","$45"
"Castro Joaquin (D-TX)","Texas","$40"
"Pressley Ayanna (D-MA)","Massachusetts","$36"
"Armitage Chris (D-WA)","Washington","$35"
"Murray Scherie (R-NY)","New York","$35"
"Neese Terry (R-OK)","Oklahoma","$35"
"Swalwell Eric (D-CA)","California","$35"
"Davis Moe (D-NC)","North Carolina","$34"
"De La Isla Michelle (D-KS)","Kansas","$33"
"Londrigan Betsy Dirksen (D-IL)","Illinois","$33"
"Perelman Jennifer (D-FL)","Florida","$33"
"Anderson Robert Jon (D-LA)","Louisiana","$30"
"Goldbeck Janessa (D-CA)","California","$30"
"Hicks Josh (D-KY)","Kentucky","$30"
"Hoadley Jon (D-MI)","Michigan","$30"
"Christensen Adam (D-FL)","Florida","$28"
"Jones Mondaire (D-NY)","New York","$27"
"Leckey Ihssane (D-MA)","Massachusetts","$27"
"Maher Pat (D-NY)","New York","$27"
"Oseguera Hector (D-NJ)","New Jersey","$27"
"Gamba Mark (D-OR)","Oregon","$25"
"Islam Nabilah (D-GA)","Georgia","$25"
"Lemelle Martin (D-LA)","Louisiana","$25"
"Olsen Travis (D-TX)","Texas","$25"
"Owens Michael (D-GA)","Georgia","$25"
"Russo Claire (D-VA)","Virginia","$25"
"Webber Errol (R-CA)","California","$25"
"Wu Brianna (D-MA)","Massachusetts","$25"
"Hill Katie (D-CA)","California","$22"
"Jayapal Pramila (D-WA)","Washington","$21"
"Cohn Alan (D-FL)","Florida","$20"
"Melton-Meaux Antone (D-MN)","Minnesota","$20"
"Trujillo Gus (D-TX)","Texas","$20"
"Bubser Chris (D-CA)","California","$13"
"Pocan Mark (D-WI)","Wisconsin","$12"
"Hagan Christina (R-OH)","Ohio","$11"
"McCormick Richard (R-GA)","Georgia","$11"
"Raths Greg (R-CA)","California","$11"
"Bliatout Bobby (D-CA)","California","$10"
"Hawatmeh Ola (R-NY)","New York","$10"
"Jones Rob (R-VA)","Virginia","$10"
"Owensby Alexandra (D-KY)","Kentucky","$10"
"Hartzler Vicky (R-MO)","Missouri","$9"
"Moulton Seth (D-MA)","Massachusetts","$8"
"Khanna Ro (D-CA)","California","$7"
"Welch Peter (D-VT)","Vermont","$7"
"Afendoulis Lynn (R-MI)","Michigan","$5"
"Axne Cindy (D-IA)","Iowa","$5"
"Cunningham Joe (D-SC)","South Carolina","$5"
"Finkenauer Abby (D-IA)","Iowa","$5"
"Hayes Jahana (D-CT)","Connecticut","$5"
"Jeffries Hakeem (D-NY)","New York","$5"
"Moyer Eric (D-OH)","Ohio","$5"
"Pappas Chris (D-NH)","New Hampshire","$5"
"Sherrill Mikie (D-NJ)","New Jersey","$3"
"Gomez Georgette (D-CA)","California","$2"
"Lopez Samelys (D-NY)","New York","$2"
"Hattersley Adam (D-FL)","Florida","$1"
"Misso Roger (D-NY)","New York","$1"
"Wenstrup Brad (R-OH)","Ohio","-$1000"
"Ryan Paul (R-WI)","Wisconsin","-$2300"
"Green Al (D-TX)","Texas","-$2700"
"DeFazio Peter (D-OR)","Oregon","-$2795"
"Denham Jeff (R-CA)","California","-$3500"
"Reed Dave (R-PA)","Pennsylvania","-$10000"
