"Representative","State","Amount"
"Sanford Mark (R-SC)","South Carolina","$15400"
"Escobar Veronica (D-TX)","Texas","$15383"
"Turner Michael R (R-OH)","Ohio","$15200"
"Davis Paul (D-KS)","Kansas","$15183"
"Banks Jim (R-IN)","Indiana","$15000"
"McClintock Tom (R-CA)","California","$14750"
"DeFazio Peter (D-OR)","Oregon","$14500"
"Steele Dayna (D-TX)","Texas","$14427"
"DelBene Suzan (D-WA)","Washington","$14011"
"Kennedy Joe III (D-MA)","Massachusetts","$13875"
"Hartzler Vicky (R-MO)","Missouri","$13800"
"Ryan Tim (D-OH)","Ohio","$13725"
"Harris Mark (R-NC)","North Carolina","$13600"
"Slotkin Elissa (D-MI)","Michigan","$13517"
"Landry Jeff (R-LA)","Louisiana","$13500"
"Higgins Brian M (D-NY)","New York","$13100"
"Peterson Lea Marquez (R-AZ)","Arizona","$13000"
"Ross Dennis (R-FL)","Florida","$13000"
"Rush Bobby (D-IL)","Illinois","$13000"
"King Pete (R-NY)","New York","$12900"
"Sheets Kenneth (R-TX)","Texas","$12900"
"Castro Joaquin (D-TX)","Texas","$12890"
"Miller Mike (R-FL)","Florida","$12800"
"Harris Andy (R-MD)","Maryland","$12750"
"Moolenaar John (R-MI)","Michigan","$12750"
"Desjarlais Scott (R-TN)","Tennessee","$12400"
"Kilmer Derek (D-WA)","Washington","$12375"
"Pittenger Robert (R-NC)","North Carolina","$12200"
"Lee Susie (D-NV)","Nevada","$11893"
"Garrett Tom (R-VA)","Virginia","$11850"
"Jones Walter B Jr (R-NC)","North Carolina","$11800"
"Bishop Sanford (D-GA)","Georgia","$11750"
"Butterfield G K (D-NC)","North Carolina","$11500"
"Doyle Mike (D-PA)","Pennsylvania","$11500"
"Maloney Carolyn (D-NY)","New York","$11400"
"McCall Matt (R-TX)","Texas","$11400"
"Posey Bill (R-FL)","Florida","$11400"
"Khanna Ro (D-CA)","California","$11311"
"Comer James (R-KY)","Kentucky","$11250"
"Nelson Shawn (R-CA)","California","$11199"
"Meier Edward (D-TX)","Texas","$11075"
"Burchett Tim (R-TN)","Tennessee","$11050"
"Crow Jason (D-CO)","Colorado","$11020"
"Luetkemeyer Blaine (R-MO)","Missouri","$11000"
"Bryce Randy (D-WI)","Wisconsin","$10819"
"Coleman Andy (R-OK)","Oklahoma","$10754"
"Davidson Warren (R-OH)","Ohio","$10500"
"Joyce John (R-PA)","Pennsylvania","$10500"
"Reed Dave (R-PA)","Pennsylvania","$10500"
"Sensenbrenner Jim (R-WI)","Wisconsin","$10500"
"Hamilton Dan (R-SC)","South Carolina","$10400"
"Meuser Dan (R-PA)","Pennsylvania","$10300"
"Hensarling Jeb (R-TX)","Texas","$10200"
"Massie Thomas (R-KY)","Kentucky","$10200"
"Grayson Alan (D-FL)","Florida","$10196"
"Mucarsel-Powell Debbie (D-FL)","Florida","$10053"
"Harbaugh Ken (D-OH)","Ohio","$10004"
"Marino Tom (R-PA)","Pennsylvania","$10000"
"Payne Donald M Jr (D-NJ)","New Jersey","$10000"
"Steube Greg (R-FL)","Florida","$10000"
"Cline Ben (R-VA)","Virginia","$9950"
"Allen Richard W (R-GA)","Georgia","$9800"
"Manning Kathy (D-NC)","North Carolina","$9762"
"Isaac Jason (R-TX)","Texas","$9750"
"Arrington Katie (R-SC)","South Carolina","$9500"
"Thompson Bennie G (D-MS)","Mississippi","$9500"
"Gowdy Trey (R-SC)","South Carolina","$9475"
"Engel Eliot (D-NY)","New York","$9150"
"Hill Katie (D-CA)","California","$9100"
"Levin Mike (D-CA)","California","$9015"
"Brown Anthony (D-MD)","Maryland","$9000"
"Fleischmann Chuck (R-TN)","Tennessee","$9000"
"O'Connor Danny (D-OH)","Ohio","$8977"
"Tucker Clarke (D-AR)","Arkansas","$8937"
"Harris Tim (R-OK)","Oklahoma","$8800"
"Seaman Victoria (R-NV)","Nevada","$8700"
"Wild Bill (D-MI)","Michigan","$8450"
"Grimm Michael (R-NY)","New York","$8400"
"Sherrill Mikie (D-NJ)","New Jersey","$8353"
"Loebsack David (D-IA)","Iowa","$8262"
"Clark Katherine (D-MA)","Massachusetts","$8206"
"Janz Andrew (D-CA)","California","$8155"
"Kim Andy (D-NJ)","New Jersey","$8142"
"Perlmutter Ed (D-CO)","Colorado","$8111"
"Beals Jeff (D-NY)","New York","$8100"
"Franklin George (D-MI)","Michigan","$8100"
"McCready Dan (D-NC)","North Carolina","$8013"
"Anthony Stavros (R-NV)","Nevada","$8000"
"Dingell Debbie (D-MI)","Michigan","$8000"
"Edwards Eddie (R-NH)","New Hampshire","$8000"
"Foster Bill (D-IL)","Illinois","$7950"
"Moser Laura (D-TX)","Texas","$7943"
"Bustos Cheri (D-IL)","Illinois","$7870"
"Small Xochitl Torres (D-NM)","New Mexico","$7761"
"King Steven A (R-IA)","Iowa","$7750"
"Bright Bobby (R-AL)","Alabama","$7700"
"Phillips Rupie Jr (R-WV)","West Virginia","$7700"
"Rouda Harley (D-CA)","California","$7577"
"Morelle Joseph D (D-NY)","New York","$7503"
"Cartwright Matt (D-PA)","Pennsylvania","$7502"
"Goodlatte Bob (R-VA)","Virginia","$7500"
"Kind Ron (D-WI)","Wisconsin","$7500"
"Walz Tim (D-MN)","Minnesota","$7500"
"Negley William (R-TX)","Texas","$7300"
"Crawford Rick (R-AR)","Arkansas","$7250"
"Scott George (D-PA)","Pennsylvania","$7241"
"Javed Tahir (D-TX)","Texas","$7200"
"Desaulnier Mark (D-CA)","California","$7175"
"Zinke Ryan (R-MT)","Montana","$7100"
"Visclosky Pete (D-IN)","Indiana","$7051"
"Navarro Omar (R-CA)","California","$7043"
"Rochester Lisa Blunt (D-DE)","Delaware","$7029"
"Campa-Najjar Ammar (D-CA)","California","$7017"
"Chrin John (R-PA)","Pennsylvania","$7000"
"Hice Jody (R-GA)","Georgia","$7000"
"Lowenthal Alan (D-CA)","California","$7000"
"Rogers Mike D (R-AL)","Alabama","$7000"
"Sanchez Linda (D-CA)","California","$7000"
"Davids Sharice (D-KS)","Kansas","$6970"
"McNerney Jerry (D-CA)","California","$6900"
"Ward John (R-FL)","Florida","$6750"
"Havens Jonathan (R-TX)","Texas","$6550"
"DeGette Diana (D-CO)","Colorado","$6510"
"Armstrong Wil (R-CO)","Colorado","$6500"
"Cooper Jim (D-TN)","Tennessee","$6500"
"Haaland Debra (D-NM)","New Mexico","$6499"
"Wexton Jennifer (D-VA)","Virginia","$6494"
"Omar Ilhan (D-MN)","Minnesota","$6466"
"Scanlon Mary Gay (D-PA)","Pennsylvania","$6451"
"Rice Kathleen (D-NY)","New York","$6408"
"Barreiro Bruno (R-FL)","Florida","$6400"
"McCann John (R-NJ)","New Jersey","$6400"
"Montenegro Steve (R-AZ)","Arizona","$6400"
"Sarver Jenifer (R-TX)","Texas","$6400"
"Van Drew Jeff (D-NJ)","New Jersey","$6318"
"Schrier Kim (D-WA)","Washington","$6255"
"Keating Bill (D-MA)","Massachusetts","$6250"
"Lewis John (D-GA)","Georgia","$6234"
"Pelosi Nancy (D-CA)","California","$6233"
"Gaetz Matt (R-FL)","Florida","$6200"
"Hammond Scott (R-NV)","Nevada","$6200"
"Poe Ted (R-TX)","Texas","$6200"
"Golden Jared (D-ME)","Maine","$6078"
"Delgado Antonio (D-NY)","New York","$6052"
"Horsford Steven (D-NV)","Nevada","$6044"
"Sanchez Jana Lynne (D-TX)","Texas","$6021"
"Barragan Nanette (D-CA)","California","$6015"
"Boyle Brendan (D-PA)","Pennsylvania","$6000"
"Mitchell Paul (R-MI)","Michigan","$6000"
"Spano Ross (R-FL)","Florida","$6000"
"Siegel Mike (D-TX)","Texas","$5901"
"Luria Elaine (D-VA)","Virginia","$5656"
"Anderson Kelliher Margaret (D-MN)","Minnesota","$5650"
"Niermann Tom (D-KS)","Kansas","$5550"
"Crowley Joseph (D-NY)","New York","$5500"
"Doty Sally (R-MS)","Mississippi","$5500"
"Matlock Jimmy (R-TN)","Tennessee","$5500"
"Gallegos Alex (R-ID)","Idaho","$5400"
"Hinchman Clayton (R-AL)","Alabama","$5400"
"Martinez Tony (D-NM)","New Mexico","$5400"
"Nadler Jerrold (D-NY)","New York","$5400"
"Nichols Jason (D-OK)","Oklahoma","$5400"
"Regalado Raquel (R-FL)","Florida","$5400"
"Fareed Justin (R-CA)","California","$5300"
"Underwood Lauren A (D-IL)","Illinois","$5266"
"Welle Josh (D-NJ)","New Jersey","$5220"
"Clarkson Gavin (R-NM)","New Mexico","$5200"
"Timmons William (R-SC)","South Carolina","$5200"
"Axne Cindy (D-IA)","Iowa","$5086"
"Gasper Theresa (D-OH)","Ohio","$5004"
"Lofgren Zoe (D-CA)","California","$5000"
"Mossburg Matt (R-MD)","Maryland","$5000"
"Aguilar Pete (D-CA)","California","$4983"
"Green Al (D-TX)","Texas","$4956"
"Pelzer Kimberlin Brown (R-CA)","California","$4950"
"McAdams Ben (D-UT)","Utah","$4694"
"Baer Lauren (D-FL)","Florida","$4584"
"Spanberger Abigail (D-VA)","Virginia","$4551"
"McEachin Donald (D-VA)","Virginia","$4550"
"Duncan John J Jr (R-TN)","Tennessee","$4500"
"Kaptur Marcy (D-OH)","Ohio","$4500"
"Salerno Lillian (D-TX)","Texas","$4500"
"Yoho Ted (R-FL)","Florida","$4500"
"Peters Christopher (R-IA)","Iowa","$4350"
"Cisneros Gil (D-CA)","California","$4287"
"Colvin Jesse (D-MD)","Maryland","$4255"
"Waters Maxine (D-CA)","California","$4250"
"Gifford Rufus (D-MA)","Massachusetts","$4200"
"Gabbard Tulsi (D-HI)","Hawaii","$4193"
"Heenan John (D-MT)","Montana","$4126"
"Moulton Seth (D-MA)","Massachusetts","$4100"
"Harder Josh (D-CA)","California","$4027"
"Garrett Janet (D-OH)","Ohio","$4021"
"David Steven (D-TX)","Texas","$4006"
"Sergent Talley (D-WV)","West Virginia","$4005"
"Brown David Wilson (D-NC)","North Carolina","$4000"
"Heck Dennis (D-WA)","Washington","$4000"
"Torres Norma (D-CA)","California","$4000"
"Hagan Christina (R-OH)","Ohio","$3950"
"Hanlon Karl (D-CO)","Colorado","$3950"
"Johnson Eddie Bernice (D-TX)","Texas","$3756"
"Kirkpatrick Ann (D-AZ)","Arizona","$3746"
"Quist Robert E. (D-MT)","Montana","$3715"
"Sneathern Andrew (D-VA)","Virginia","$3700"
"Uehlinger Scott (R-PA)","Pennsylvania","$3700"
"Ruiz Raul (D-CA)","California","$3626"
"Saad Fayrouz (D-MI)","Michigan","$3626"
"Schneider Brad (D-IL)","Illinois","$3559"
"Londrigan Betsy Dirksen (D-IL)","Illinois","$3548"
"Blumenauer Earl (D-OR)","Oregon","$3532"
"McGovern James P (D-MA)","Massachusetts","$3505"
"Bass Karen (D-CA)","California","$3500"
"Huffman Jared (D-CA)","California","$3500"
"Napolitano Grace (D-CA)","California","$3500"
"Scott Austin (R-GA)","Georgia","$3500"
"Lee Barbara (D-CA)","California","$3463"
"Casten Sean (D-IL)","Illinois","$3421"
"Bjorkman Tim (D-SD)","South Dakota","$3285"
"McCormick Karen (D-CO)","Colorado","$3259"
"Gomez Jimmy (D-CA)","California","$3250"
"McKellar Shirley (D-TX)","Texas","$3206"
"Barrington Mark (R-CO)","Colorado","$3100"
"Forde Brian (D-CA)","California","$3100"
"Parrott Neil (R-MD)","Maryland","$3100"
"Vanostran Cort (D-MO)","Missouri","$3092"
"Cummings Elijah E (D-MD)","Maryland","$3088"
"Bonamici Suzanne (D-OR)","Oregon","$3079"
"Tran Mai-Khanh (D-CA)","California","$3050"
"Pocan Mark (D-WI)","Wisconsin","$3023"
"Cohen Steve (D-TN)","Tennessee","$3000"
"Davis Danny K (D-IL)","Illinois","$3000"
"Debono Dan (R-NY)","New York","$3000"
"Dent Charlie (R-PA)","Pennsylvania","$3000"
"Kelly Robin (D-IL)","Illinois","$3000"
"Schultz Debbie Wasserman (D-FL)","Florida","$3000"
"Sturgill Scott (R-FL)","Florida","$3000"
"Webster Daniel (R-FL)","Florida","$3000"
"Wallace Scott (D-PA)","Pennsylvania","$2980"
"Carbajal Salud (D-CA)","California","$2950"
"Hamadanchy Kia (D-CA)","California","$2950"
"Blankenbeker Lynne (R-NH)","New Hampshire","$2900"
"Porter Katie (D-CA)","California","$2828"
"Stevens Haley (D-MI)","Michigan","$2822"
"Deutch Ted (D-FL)","Florida","$2800"
"Jones Kevin (R-KS)","Kansas","$2800"
"Oatman Laura (D-CA)","California","$2800"
"Stanton Greg (D-AZ)","Arizona","$2756"
"Gershon Perry (D-NY)","New York","$2711"
"Doggett Lloyd (D-TX)","Texas","$2706"
"Gill David (D-IL)","Illinois","$2701"
"Suozzi Tom (D-NY)","New York","$2701"
"Braun Steve (R-IN)","Indiana","$2700"
"Campbell Tom (R-ND)","North Dakota","$2700"
"Dunbar Cynthia (R-VA)","Virginia","$2700"
"Esty Elizabeth (D-CT)","Connecticut","$2700"
"Fienning Ted (R-SC)","South Carolina","$2700"
"Friedman Alison (D-VA)","Virginia","$2700"
"Hoeber Amie (R-MD)","Maryland","$2700"
"Leroy Dave (R-ID)","Idaho","$2700"
"Levin Naomi (R-NY)","New York","$2700"
"Muroff Dan (D-PA)","Pennsylvania","$2700"
"Roe Phil (R-TN)","Tennessee","$2700"
"Rooney Francis (R-FL)","Florida","$2700"
"Sweny Sara Kellen (I-TX)","Texas","$2700"
"Tannahill Tyler (R-KS)","Kansas","$2700"
"Vargas Steve (R-CA)","California","$2700"
"Wynes Jeremy (R-IL)","Illinois","$2700"
"Westin Jason (D-TX)","Texas","$2690"
"Schiff Adam (D-CA)","California","$2638"
"Morales Diego (R-IN)","Indiana","$2600"
"Trahan Lori (D-MA)","Massachusetts","$2600"
"Rose Max (D-NY)","New York","$2581"
"Heng Elizabeth (R-CA)","California","$2525"
"Gallego Ruben (D-AZ)","Arizona","$2503"
"Fortenberry Jeff (R-NE)","Nebraska","$2500"
"Kim Donna Mercado (D-HI)","Hawaii","$2500"
"Lawrence Brenda (D-MI)","Michigan","$2500"
"Mccauley Greg (R-PA)","Pennsylvania","$2500"
