"Representative","State","Amount"
"Lamborn Doug (R-CO)","Colorado","$24999"
"Plummer Jason (R-IL)","Illinois","$24500"
"Lungren Dan (R-CA)","California","$24450"
"Hurt Robert (R-VA)","Virginia","$23450"
"Daines Steven (R-MT)","Montana","$22800"
"Quayle Ben (R-AZ)","Arizona","$22250"
"Matheson Jim (D-UT)","Utah","$22000"
"Titus Dina (D-NV)","Nevada","$22000"
"Rodgers Cathy McMorris (R-WA)","Washington","$21700"
"Walberg Tim (R-MI)","Michigan","$21000"
"Harris Andy (R-MD)","Maryland","$19000"
"Sullivan John (R-OK)","Oklahoma","$18500"
"Walorski Jackie (R-IN)","Indiana","$18250"
"Bishop Rob (R-UT)","Utah","$18000"
"Mullin Markwayne (R-OK)","Oklahoma","$18000"
"Barton Joe (R-TX)","Texas","$17500"
"Cramer Kevin (R-ND)","North Dakota","$17500"
"Barrow John (D-GA)","Georgia","$17000"
"Emerson Jo Ann (R-MO)","Missouri","$16750"
"Jenkins Lynn (R-KS)","Kansas","$16250"
"Rogers Mike D (R-AL)","Alabama","$16000"
"Yoder Kevin (R-KS)","Kansas","$16000"
"West Allen (R-FL)","Florida","$15700"
"Gosar Paul (R-AZ)","Arizona","$15550"
"Graves Tom (R-GA)","Georgia","$15000"
"LaTourette Steve (R-OH)","Ohio","$15000"
"Latta Bob (R-OH)","Ohio","$15000"
"Rokita Todd (R-IN)","Indiana","$14500"
"Tiberi Pat (R-OH)","Ohio","$13750"
"Davis Geoff (R-KY)","Kentucky","$13000"
"Larsen Rick (D-WA)","Washington","$13000"
"Noem Kristi (R-SD)","South Dakota","$13000"
"Schweikert David (R-AZ)","Arizona","$12750"
"Aderholt Robert B (R-AL)","Alabama","$11500"
"Denham Jeff (R-CA)","California","$11500"
"Gillan Kim (D-MT)","Montana","$11000"
"Sewell Terri (D-AL)","Alabama","$11000"
"Paton Jonathan (R-AZ)","Arizona","$10750"
"Hartzler Vicky (R-MO)","Missouri","$10500"
"Wenstrup Brad (R-OH)","Ohio","$10500"
"Frost Robert (R-OH)","Ohio","$10400"
"Beason Scott (R-AL)","Alabama","$10000"
"Duffy Sean P (R-WI)","Wisconsin","$10000"
"Sessions Pete (R-TX)","Texas","$10000"
"Schock Aaron (R-IL)","Illinois","$9750"
"Stearns Cliff (R-FL)","Florida","$9750"
"McCarthy Kevin (R-CA)","California","$9500"
"McCaul Michael (R-TX)","Texas","$9300"
"Ribble Reid (R-WI)","Wisconsin","$9000"
"Stewart Chris (R-UT)","Utah","$9000"
"Young Don (R-AK)","Alaska","$8550"
"Bachmann Michele (R-MN)","Minnesota","$8500"
"Salmon Matt (R-AZ)","Arizona","$8500"
"Perlmutter Ed (D-CO)","Colorado","$8050"
"Costello Jerry F (D-IL)","Illinois","$8000"
"Horsford Steven (D-NV)","Nevada","$8000"
"McSally Martha (R-AZ)","Arizona","$8000"
"Nunnelee Alan (R-MS)","Mississippi","$8000"
"Pompeo Mike (R-KS)","Kansas","$8000"
"Southerland Steve (R-FL)","Florida","$8000"
"Messer Luke (R-IN)","Indiana","$7750"
"Graves Sam (R-MO)","Missouri","$7500"
"Hernandez Jose M (D-CA)","California","$7500"
"Luetkemeyer Blaine (R-MO)","Missouri","$7500"
"Marino Tom (R-PA)","Pennsylvania","$7500"
"Roskam Peter (R-IL)","Illinois","$7500"
"Schilling Bobby (R-IL)","Illinois","$7500"
"Scott Tim (R-SC)","South Carolina","$7500"
"Terry Lee (R-NE)","Nebraska","$7500"
"Wallace Rob (D-OK)","Oklahoma","$7500"
"Wilson Charlie (D-OH)","Ohio","$7500"
"Bartlett Roscoe G (R-MD)","Maryland","$7000"
"Buerkle Ann Marie (R-NY)","New York","$7000"
"King Steven A (R-IA)","Iowa","$7000"
"Parker Vernon (R-AZ)","Arizona","$7000"
"Ryan Tim (D-OH)","Ohio","$7000"
"Fleischmann Chuck (R-TN)","Tennessee","$6750"
"Kelly Jesse (R-AZ)","Arizona","$6650"
"Cook Paul (R-CA)","California","$6500"
"Hensarling Jeb (R-TX)","Texas","$6500"
"Issa Darrell (R-CA)","California","$6500"
"Rogers Mike (R-MI)","Michigan","$6500"
"Costa Jim (D-CA)","California","$6000"
"Cummings Laureen (R-PA)","Pennsylvania","$6000"
"Kinzinger Adam (R-IL)","Illinois","$6000"
"Long Billy (R-MO)","Missouri","$6000"
"Pastor Ed (D-AZ)","Arizona","$6000"
"Walden Greg (R-OR)","Oregon","$6000"
"Maggi Larry (D-PA)","Pennsylvania","$5800"
"Mica John L (R-FL)","Florida","$5500"
"Miklosi Joe (D-CO)","Colorado","$5500"
"Sensenbrenner Jim (R-WI)","Wisconsin","$5500"
"Coors Joe (R-CO)","Colorado","$5250"
"Love Mia (R-UT)","Utah","$5250"
"Adams Kirk (R-AZ)","Arizona","$5000"
"Bilbray Brian P (R-CA)","California","$5000"
"Blackburn Marsha (R-TN)","Tennessee","$5000"
"Chaffetz Jason (R-UT)","Utah","$5000"
"Hasner Adam (R-FL)","Florida","$5000"
"Jackson Mike (R-TX)","Texas","$5000"
"Kingston Jack (R-GA)","Georgia","$5000"
"Lujan Ben Ray (D-NM)","New Mexico","$5000"
"Marshall Kate (D-NV)","Nevada","$5000"
"McIntyre Mike (D-NC)","North Carolina","$5000"
"Webster Daniel (R-FL)","Florida","$5000"
"Broun Paul (R-GA)","Georgia","$4700"
"Barletta Lou (R-PA)","Pennsylvania","$4500"
"Bonner Jo (R-AL)","Alabama","$4500"
"Dent Charlie (R-PA)","Pennsylvania","$4500"
"Hultgren Randy (R-IL)","Illinois","$4500"
"Lankford James (R-OK)","Oklahoma","$4500"
"Meehan Patrick (R-PA)","Pennsylvania","$4500"
"Roby Martha (R-AL)","Alabama","$4500"
"Schmidt Jean (R-OH)","Ohio","$4500"
"Smith Adrian (R-NE)","Nebraska","$4500"
"Flores Bill (R-TX)","Texas","$4333"
"Koster John (R-WA)","Washington","$4250"
"Mercer Gabriela Saucedo (R-AZ)","Arizona","$4250"
"Cotton Tom (R-AR)","Arkansas","$4100"
"Fincher Steve (R-TN)","Tennessee","$4000"
"Jordan Jim (R-OH)","Ohio","$4000"
"Kirkpatrick Ann (D-AZ)","Arizona","$4000"
"Nunes Devin (R-CA)","California","$4000"
"Peterson Collin (D-MN)","Minnesota","$4000"
"Scalise Steve (R-LA)","Louisiana","$4000"
"Tarkanian Danny (R-NV)","Nevada","$4000"
"Beutler Jaime Herrera (R-WA)","Washington","$3850"
"Kline John (R-MN)","Minnesota","$3750"
"Carter John (R-TX)","Texas","$3650"
"Alexander Rodney (R-LA)","Louisiana","$3500"
"Boustany Charles Jr (R-LA)","Louisiana","$3500"
"Cegavske Barbara (R-NV)","Nevada","$3500"
"Collins Doug (R-GA)","Georgia","$3500"
"Dold Bob (R-IL)","Illinois","$3500"
"Gingrey Phil (R-GA)","Georgia","$3500"
"Hudson Richard (R-NC)","North Carolina","$3500"
"Westmoreland Lynn A (R-GA)","Georgia","$3500"
"Ryan Paul (R-WI)","Wisconsin","$3350"
"Brooks Susan (R-IN)","Indiana","$3250"
"Duncan John J Jr (R-TN)","Tennessee","$3250"
"Calvert Ken (R-CA)","California","$3000"
"Cuellar Henry (D-TX)","Texas","$3000"
"Duncan Jeff (R-SC)","South Carolina","$3000"
"Gohmert Louis B Jr (R-TX)","Texas","$3000"
"Labrador Raul (R-ID)","Idaho","$3000"
"McKeon Buck (R-CA)","California","$3000"
"Pitts Joe (R-PA)","Pennsylvania","$3000"
"Price Tom (R-GA)","Georgia","$3000"
"Sitton Dave (R-AZ)","Arizona","$3000"
"Vann Kim Dolbow (R-CA)","California","$3000"
"Williams Roger (R-TX)","Texas","$2900"
"Farenthold Blake (R-TX)","Texas","$2833"
"Harrington Karen (R-FL)","Florida","$2750"
"Murphy Patrick (D-FL)","Florida","$2750"
"Canseco Quico (R-TX)","Texas","$2583"
"Biggert Judy (R-IL)","Illinois","$2500"
"Bono Mack Mary (R-CA)","California","$2500"
"Bridenstine James (R-OK)","Oklahoma","$2500"
"Franks Trent (R-AZ)","Arizona","$2500"
"Harper Gregg (R-MS)","Mississippi","$2500"
"Meadows Mark (R-NC)","North Carolina","$2500"
"Miller Candice S (R-MI)","Michigan","$2500"
"Neugebauer Randy (R-TX)","Texas","$2500"
"Perry Scott (R-PA)","Pennsylvania","$2500"
"Rice Tom (R-SC)","South Carolina","$2500"
"Royce Ed (R-CA)","California","$2500"
"Ros-Lehtinen Ileana (R-FL)","Florida","$2250"
"Scott Austin (R-GA)","Georgia","$2250"
"Aguirre Amanda (D-AZ)","Arizona","$2000"
"Bishop Sanford (D-GA)","Georgia","$2000"
"Capuano Michael E (D-MA)","Massachusetts","$2000"
"Cassidy Bill (R-LA)","Louisiana","$2000"
"Celeste Ted (D-OH)","Ohio","$2000"
"Conaway Mike (R-TX)","Texas","$2000"
"Foxx Virginia (R-NC)","North Carolina","$2000"
"Frelinghuysen Rodney (R-NJ)","New Jersey","$2000"
"Gerlach Jim (R-PA)","Pennsylvania","$2000"
"Goodlatte Bob (R-VA)","Virginia","$2000"
"Griffin Tim (R-AR)","Arkansas","$2000"
"Kihuen Ruben (D-NV)","Nevada","$2000"
"Levin Sander (D-MI)","Michigan","$2000"
"Maldonado Abel (R-CA)","California","$2000"
"McClintock Tom (R-CA)","California","$2000"
"McIntosh David M (R-IN)","Indiana","$2000"
"Owens Bill (D-NY)","New York","$2000"
"Reed Tom (R-NY)","New York","$2000"
"Ross Mike (D-AR)","Arkansas","$2000"
"Strickland Tony (R-CA)","California","$2000"
"Himes Jim (D-CT)","Connecticut","$1750"
"Johnson Timothy (R-IL)","Illinois","$1750"
"DeSantis Ron (R-FL)","Florida","$1500"
"Olson Pete (R-TX)","Texas","$1500"
"Stutzman Marlin (R-IN)","Indiana","$1500"
"Summers Sean E (R-PA)","Pennsylvania","$1500"
"Valadao David (R-CA)","California","$1500"
"Woodall Rob (R-GA)","Georgia","$1500"
"Engel Eliot (D-NY)","New York","$1400"
"Cole Tom (R-OK)","Oklahoma","$1250"
"Huizenga Bill (R-MI)","Michigan","$1250"
"Antenori Frank (R-AZ)","Arizona","$1050"
"Altschuler Randy (R-NY)","New York","$1000"
"Austria Steve (R-OH)","Ohio","$1000"
"Bentivolio Kerry (R-MI)","Michigan","$1000"
"Black Diane (R-TN)","Tennessee","$1000"
"Brooks Mo (R-AL)","Alabama","$1000"
"Coble Howard (R-NC)","North Carolina","$1000"
"Conyers John Jr (D-MI)","Michigan","$1000"
"Culberson John (R-TX)","Texas","$1000"
"Deutch Ted (D-FL)","Florida","$1000"
"Fitzpatrick Michael G (R-PA)","Pennsylvania","$1000"
"Garamendi John (D-CA)","California","$1000"
"Gonzalez Charlie A (D-TX)","Texas","$1000"
"Gowdy Trey (R-SC)","South Carolina","$1000"
"Grimm Michael (R-NY)","New York","$1000"
"Gutierrez Luis V (D-IL)","Illinois","$1000"
"Hayworth Nan (R-NY)","New York","$1000"
"Herriman Wayne (D-OK)","Oklahoma","$1000"
"Hoyer Steny H (D-MD)","Maryland","$1000"
"Hunter Duncan D (R-CA)","California","$1000"
"Jackson Jesse Jr (D-IL)","Illinois","$1000"
"LaMalfa Doug (R-CA)","California","$1000"
"Landry Jeff (R-LA)","Louisiana","$1000"
"Maloney Carolyn (D-NY)","New York","$1000"
"Manzullo Don (R-IL)","Illinois","$1000"
"Miller Craig S (R-FL)","Florida","$1000"
"Oceguera John (D-NV)","Nevada","$1000"
"Pace Sal (D-CO)","Colorado","$1000"
"Pence Mike (R-IN)","Indiana","$1000"
"Pettigrew Wayne (R-OK)","Oklahoma","$1000"
"Radel Trey (R-FL)","Florida","$1000"
"Rigell Scott (R-VA)","Virginia","$1000"
"Rivera David (R-FL)","Florida","$1000"
"Runyan Jon (R-NJ)","New Jersey","$1000"
"Stockman Steve (R-TX)","Texas","$1000"
"Sutton Betty Sue (D-OH)","Ohio","$1000"
"Turner Nina (D-OH)","Ohio","$1000"
"Visclosky Pete (D-IN)","Indiana","$1000"
"Wilson Joe (R-SC)","South Carolina","$1000"
"Womack Steve (R-AR)","Arkansas","$1000"
"Mitzelfelt Brad (R-CA)","California","$950"
"Boswell Leonard (D-IA)","Iowa","$750"
"Esty Elizabeth (D-CT)","Connecticut","$750"
"Anderson Lee Ivey (R-GA)","Georgia","$500"
"Capps Lois (D-CA)","California","$500"
"Corwin Jane (R-NY)","New York","$500"
"Doyle Mike (D-PA)","Pennsylvania","$500"
"Lampson Nick (D-TX)","Texas","$500"
"Lowey Nita M (D-NY)","New York","$500"
"Reichert Dave (R-WA)","Washington","$500"
"Richmond Cedric (D-LA)","Louisiana","$500"
"Shaffer Brandon (D-CO)","Colorado","$500"
"Yoho Ted (R-FL)","Florida","$500"
"Ross Dennis (R-FL)","Florida","$400"
"Barber Ron (D-AZ)","Arizona","$250"
"Duckworth Tammy (D-IL)","Illinois","$250"
"Garrett Scott (R-NJ)","New Jersey","$250"
"Giffords Gabrielle (D-AZ)","Arizona","$250"
"Imus Gregg (R-CA)","California","$250"
"Miller George (D-CA)","California","$250"
"Paulsen Erik (R-MN)","Minnesota","$250"
"Reyes Silvestre (D-TX)","Texas","$250"
"Thomas Trevor (D-MI)","Michigan","$250"
"Casida Tisha (I-CO)","Colorado","$200"
"Honda Mike (D-CA)","California","$200"
"Chabot Steve (R-OH)","Ohio","-$250"
"Berry Marion (D-AR)","Arkansas","-$1000"
"Dingell John D (D-MI)","Michigan","-$1000"
"Jones Walter B Jr (R-NC)","North Carolina","-$1000"
"Mollohan Alan B (D-WV)","West Virginia","-$1000"
"Salazar John (D-CO)","Colorado","-$1000"
"Putnam Adam H (R-FL)","Florida","-$4600"
