"Representative","State","Amount"
"Renacci Jim (R-OH)","Ohio","$6000"
"Schock Aaron (R-IL)","Illinois","$6000"
"Amodei Mark (R-NV)","Nevada","$5500"
"Bishop Rob (R-UT)","Utah","$5500"
"Garamendi John (D-CA)","California","$5500"
"Higgins Brian M (D-NY)","New York","$5500"
"Jenkins Lynn (R-KS)","Kansas","$5500"
"Lance Leonard (R-NJ)","New Jersey","$5500"
"Schweikert David (R-AZ)","Arizona","$5500"
"Crowley Joseph (D-NY)","New York","$5250"
"Kind Ron (D-WI)","Wisconsin","$5250"
"Bachmann Michele (R-MN)","Minnesota","$5000"
"Bachus Spencer (R-AL)","Alabama","$5000"
"Bono Mack Mary (R-CA)","California","$5000"
"Capuano Michael E (D-MA)","Massachusetts","$5000"
"Gonzalez Charlie A (D-TX)","Texas","$5000"
"Hinojosa Ruben (D-TX)","Texas","$5000"
"Holden Tim (D-PA)","Pennsylvania","$5000"
"Hurt Robert (R-VA)","Virginia","$5000"
"Pascrell Bill Jr (D-NJ)","New Jersey","$5000"
"Schneider Brad (D-IL)","Illinois","$5000"
"Tierney John F (D-MA)","Massachusetts","$5000"
"Latta Bob (R-OH)","Ohio","$4750"
"Johnson Sam (R-TX)","Texas","$4650"
"Williams Roger (R-TX)","Texas","$4650"
"Corwin Jane (R-NY)","New York","$4500"
"Gibson Chris (R-NY)","New York","$4500"
"Huelskamp Tim (R-KS)","Kansas","$4500"
"Lujan Ben Ray (D-NM)","New Mexico","$4500"
"Napolitano Grace (D-CA)","California","$4500"
"Neal Richard E (D-MA)","Massachusetts","$4500"
"Ryan Paul (R-WI)","Wisconsin","$4500"
"West Allen (R-FL)","Florida","$4500"
"Carter John (R-TX)","Texas","$4300"
"Conaway Mike (R-TX)","Texas","$4250"
"Buchanan Vernon (R-FL)","Florida","$4000"
"Canseco Quico (R-TX)","Texas","$4000"
"Fleischmann Chuck (R-TN)","Tennessee","$4000"
"Foxx Virginia (R-NC)","North Carolina","$4000"
"Grimm Michael (R-NY)","New York","$4000"
"McClintock Tom (R-CA)","California","$4000"
"Moran Jim (D-VA)","Virginia","$4000"
"Neugebauer Randy (R-TX)","Texas","$4000"
"Price Tom (R-GA)","Georgia","$4000"
"Rooney Tom (R-FL)","Florida","$4000"
"Tonko Paul (D-NY)","New York","$4000"
"Westmoreland Lynn A (R-GA)","Georgia","$4000"
"Lowenthal Alan (D-CA)","California","$3600"
"Blumenauer Earl (D-OR)","Oregon","$3500"
"Foster Bill (D-IL)","Illinois","$3500"
"Garagiola Robert J (D-MD)","Maryland","$3500"
"Graves Tom (R-GA)","Georgia","$3500"
"Kingston Jack (R-GA)","Georgia","$3500"
"Nunes Devin (R-CA)","California","$3500"
"Olson John (D-OK)","Oklahoma","$3500"
"Palazzo Steven (R-MS)","Mississippi","$3500"
"Pendergraph Jim (R-NC)","North Carolina","$3500"
"Rush Bobby (D-IL)","Illinois","$3500"
"Ryan Tim (D-OH)","Ohio","$3500"
"Young Todd (R-IN)","Indiana","$3250"
"Barber Ron (D-AZ)","Arizona","$3000"
"Boren Dan (D-OK)","Oklahoma","$3000"
"Bridenstine James (R-OK)","Oklahoma","$3000"
"Chaffetz Jason (R-UT)","Utah","$3000"
"Chandler Ben (D-KY)","Kentucky","$3000"
"Coble Howard (R-NC)","North Carolina","$3000"
"Gallego Pete (D-TX)","Texas","$3000"
"Gowdy Trey (R-SC)","South Carolina","$3000"
"Guinta Frank (R-NH)","New Hampshire","$3000"
"Hochul Kathleen (D-NY)","New York","$3000"
"Hultgren Randy (R-IL)","Illinois","$3000"
"Johnson Eddie Bernice (D-TX)","Texas","$3000"
"Kinzinger Adam (R-IL)","Illinois","$3000"
"McHenry Patrick (R-NC)","North Carolina","$3000"
"Michaud Mike (D-ME)","Maine","$3000"
"Perry Scott (R-PA)","Pennsylvania","$3000"
"Schwartz Allyson (D-PA)","Pennsylvania","$3000"
"Sires Albio (D-NJ)","New Jersey","$3000"
"Stewart Chris (R-UT)","Utah","$3000"
"Gillan Kim (D-MT)","Montana","$2950"
"Yoder Kevin (R-KS)","Kansas","$2900"
"Hudson Richard (R-NC)","North Carolina","$2750"
"Landry Jeff (R-LA)","Louisiana","$2750"
"Ackerman Gary (D-NY)","New York","$2500"
"Broun Paul (R-GA)","Georgia","$2500"
"Clark David (R-UT)","Utah","$2500"
"Cohen Steve (D-TN)","Tennessee","$2500"
"Cullum John (R-CA)","California","$2500"
"Edwards Donna (D-MD)","Maryland","$2500"
"Fleming John (R-LA)","Louisiana","$2500"
"Holding George (R-NC)","North Carolina","$2500"
"Horsford Steven (D-NV)","Nevada","$2500"
"Khanna Ro (D-CA)","California","$2500"
"Larson John (D-CT)","Connecticut","$2500"
"Marino Tom (R-PA)","Pennsylvania","$2500"
"McCaul Michael (R-TX)","Texas","$2500"
"Nunnelee Alan (R-MS)","Mississippi","$2500"
"Rogers Mike (R-MI)","Michigan","$2500"
"Runyan Jon (R-NJ)","New Jersey","$2500"
"Schrader Kurt (D-OR)","Oregon","$2500"
"Scott Austin (R-GA)","Georgia","$2500"
"Scott Tim (R-SC)","South Carolina","$2500"
"Tarkanian Danny (R-NV)","Nevada","$2500"
"Titus Dina (D-NV)","Nevada","$2500"
"Tyson Priscilla (D-OH)","Ohio","$2500"
"Wallack Howard (R-UT)","Utah","$2500"
"Wolf Frank (R-VA)","Virginia","$2500"
"Hunter Duncan D (R-CA)","California","$2400"
"Olver John W (D-MA)","Massachusetts","$2400"
"Shuler Heath (D-NC)","North Carolina","$2400"
"Bonamici Suzanne (D-OR)","Oregon","$2250"
"Collins Doug (R-GA)","Georgia","$2250"
"Jones Walter B Jr (R-NC)","North Carolina","$2250"
"Keadle Scott (R-NC)","North Carolina","$2250"
"Labrador Raul (R-ID)","Idaho","$2250"
"Latham Tom (R-IA)","Iowa","$2250"
"Kissell Larry (D-NC)","North Carolina","$2200"
"Bass Charles (R-NH)","New Hampshire","$2000"
"Beutler Jaime Herrera (R-WA)","Washington","$2000"
"Bishop Sanford (D-GA)","Georgia","$2000"
"Butterfield G K (D-NC)","North Carolina","$2000"
"Clyburn James E (D-SC)","South Carolina","$2000"
"Connolly Gerry (D-VA)","Virginia","$2000"
"Dingell John D (D-MI)","Michigan","$2000"
"Fitzpatrick Michael G (R-PA)","Pennsylvania","$2000"
"Frank Barney (D-MA)","Massachusetts","$2000"
"Frelinghuysen Rodney (R-NJ)","New Jersey","$2000"
"Goodlatte Bob (R-VA)","Virginia","$2000"
"Granger Kay (R-TX)","Texas","$2000"
"Guthrie Brett (R-KY)","Kentucky","$2000"
"Levin Sander (D-MI)","Michigan","$2000"
"Meadows Mark (R-NC)","North Carolina","$2000"
"Parker Vernon (R-AZ)","Arizona","$2000"
"Strickland Tony (R-CA)","California","$2000"
"Wallace Rob (D-OK)","Oklahoma","$2000"
"Wittman Rob (R-VA)","Virginia","$2000"
"Woodall Rob (R-GA)","Georgia","$2000"
"Massie Thomas (R-KY)","Kentucky","$1750"
"Womack Steve (R-AR)","Arkansas","$1750"
"Avakian Brad (D-OR)","Oregon","$1500"
"Benishek Dan (R-MI)","Michigan","$1500"
"Davis Danny K (D-IL)","Illinois","$1500"
"Ellmers Renee (R-NC)","North Carolina","$1500"
"Gould Ron (R-AZ)","Arizona","$1500"
"Grijalva Raul M (D-AZ)","Arizona","$1500"
"Kirkpatrick Ann (D-AZ)","Arizona","$1500"
"Mulvaney Mick (R-SC)","South Carolina","$1500"
"Oceguera John (D-NV)","Nevada","$1500"
"Paton Jonathan (R-AZ)","Arizona","$1500"
"Ribble Reid (R-WI)","Wisconsin","$1500"
"Roberts Jennifer (D-NC)","North Carolina","$1500"
"Weber Randy (R-TX)","Texas","$1500"
"Towns Edolphus (D-NY)","New York","$1275"
"Honda Mike (D-CA)","California","$1250"
"Rouzer David (R-NC)","North Carolina","$1250"
"Adler Shelley (D-NJ)","New Jersey","$1000"
"Bartlett Roscoe G (R-MD)","Maryland","$1000"
"Bishop Timothy H (D-NY)","New York","$1000"
"Calvert Ken (R-CA)","California","$1000"
"Castor Kathy (D-FL)","Florida","$1000"
"Chabot Steve (R-OH)","Ohio","$1000"
"Chirukula Upendra J (D-NJ)","New Jersey","$1000"
"Chow Joe (R-TX)","Texas","$1000"
"Coolidge Leslie (D-IL)","Illinois","$1000"
"Cooper Jim (D-TN)","Tennessee","$1000"
"Crawford Rick (R-AR)","Arkansas","$1000"
"DeFazio Peter (D-OR)","Oregon","$1000"
"Doggett Lloyd (D-TX)","Texas","$1000"
"Duckworth Tammy (D-IL)","Illinois","$1000"
"Duncan John J Jr (R-TN)","Tennessee","$1000"
"Fitzpatrick Michael J (R-NY)","New York","$1000"
"Forbes Randy (R-VA)","Virginia","$1000"
"Graves Sam (R-MO)","Missouri","$1000"
"Hanna Richard (R-NY)","New York","$1000"
"Harris Andy (R-MD)","Maryland","$1000"
"Herger Wally (R-CA)","California","$1000"
"Himes Jim (D-CT)","Connecticut","$1000"
"Jackson Mike (R-TX)","Texas","$1000"
"Keating Bill (D-MA)","Massachusetts","$1000"
"King Pete (R-NY)","New York","$1000"
"King Steven A (R-IA)","Iowa","$1000"
"Krishnamoorthi Raja (D-IL)","Illinois","$1000"
"Lewis Jerry (R-CA)","California","$1000"
"LoBiondo Frank (R-NJ)","New Jersey","$1000"
"Maloney Carolyn (D-NY)","New York","$1000"
"Markey Ed (D-MA)","Massachusetts","$1000"
"McCarthy Carolyn (D-NY)","New York","$1000"
"McNerney Jerry (D-CA)","California","$1000"
"Mullin Markwayne (R-OK)","Oklahoma","$1000"
"Petri Tom (R-WI)","Wisconsin","$1000"
"Rigell Scott (R-VA)","Virginia","$1000"
"Roby Martha (R-AL)","Alabama","$1000"
"Rogers Hal (R-KY)","Kentucky","$1000"
"Rogers Hayden (D-NC)","North Carolina","$1000"
"Ross Mike (D-AR)","Arkansas","$1000"
"Royce Ed (R-CA)","California","$1000"
"Scott David (D-GA)","Georgia","$1000"
"Smith Adrian (R-NE)","Nebraska","$1000"
"Stearns Cliff (R-FL)","Florida","$1000"
"Thompson Mike (D-CA)","California","$1000"
"Tsongas Niki (D-MA)","Massachusetts","$1000"
"Valadao David (R-CA)","California","$1000"
"Vann Kim Dolbow (R-CA)","California","$1000"
"Veasey Marc (D-TX)","Texas","$1000"
"Visclosky Pete (D-IN)","Indiana","$1000"
"Waxman Henry (D-CA)","California","$1000"
"Webster Daniel (R-FL)","Florida","$1000"
"Welch Peter (D-VT)","Vermont","$1000"
"Weprin David I (D-NY)","New York","$1000"
"Wingfield Ethan (R-NC)","North Carolina","$1000"
"Angle Sharron (R-NV)","Nevada","$800"
"Raczkowski Rocky (R-MI)","Michigan","$800"
"Brooks Maggie (R-NY)","New York","$750"
"Daines Steven (R-MT)","Montana","$750"
"DeSantis Ron (R-FL)","Florida","$750"
"Hasner Adam (R-FL)","Florida","$750"
"Williams Clyde (D-NY)","New York","$750"
"Barletta Lou (R-PA)","Pennsylvania","$500"
"Barr Andy (R-KY)","Kentucky","$500"
"Beatty Joyce (D-OH)","Ohio","$500"
"Bernier Justin (R-CT)","Connecticut","$500"
"Buerkle Ann Marie (R-NY)","New York","$500"
"Castro Joaquin (D-TX)","Texas","$500"
"Cotton Tom (R-AR)","Arkansas","$500"
"Davis Geoff (R-KY)","Kentucky","$500"
"DelBene Suzan (D-WA)","Washington","$500"
"Fattah Chaka (D-PA)","Pennsylvania","$500"
"Grantham Travis (R-AZ)","Arizona","$500"
"Hartzler Vicky (R-MO)","Missouri","$500"
"Kaufman Joe (R-FL)","Florida","$500"
"Lee John (D-NV)","Nevada","$500"
"Love Mia (R-UT)","Utah","$500"
"Motsinger Elisabeth (D-NC)","North Carolina","$500"
"Old Jay (R-TX)","Texas","$500"
"Peters Gary (D-MI)","Michigan","$500"
"Thomas Juan (D-IL)","Illinois","$500"
"Wilson Frederica (D-FL)","Florida","$500"
"Green Al (D-TX)","Texas","$300"
"Hahn Janice (D-CA)","California","$300"
"Andrews Robert E (D-NJ)","New Jersey","$250"
"Driscoll Bill (R-WA)","Washington","$250"
"Harris Felicia (R-TX)","Texas","$250"
"Jackson Lee Sheila (D-TX)","Texas","$250"
"McGovern James P (D-MA)","Massachusetts","$250"
"McIntosh David M (R-IN)","Indiana","$250"
"Paulsen Erik (R-MN)","Minnesota","$250"
"Schapira David (D-AZ)","Arizona","$250"
"Wilson Joe (R-SC)","South Carolina","$250"
"Eagar Cherilyn B (R-UT)","Utah","$200"
"Wynn Albert R (D-MD)","Maryland","-$1000"
"Lee Christopher J (R-NY)","New York","-$4800"
