"Representative","State","Amount"
"Jackson Ronny (R-TX)","Texas","$68468"
"Duncan Jeff (R-SC)","South Carolina","$67103"
"Westerman Bruce (R-AR)","Arkansas","$66900"
"Hinson Ashley (R-IA)","Iowa","$66884"
"Allred Colin (D-TX)","Texas","$66466"
"Carter Buddy (R-GA)","Georgia","$66218"
"Joyce David P (R-OH)","Ohio","$66004"
"Hill French (R-AR)","Arkansas","$65443"
"Gottheimer Josh (D-NJ)","New Jersey","$65157"
"Pence Greg (R-IN)","Indiana","$65059"
"Ferguson Drew (R-GA)","Georgia","$65040"
"Carter John (R-TX)","Texas","$64728"
"Adkins Amanda (R-KS)","Kansas","$64180"
"Smith Jason (R-MO)","Missouri","$64150"
"Guest Michael (R-MS)","Mississippi","$63569"
"Garcia Sylvia (D-TX)","Texas","$63340"
"Walberg Tim (R-MI)","Michigan","$62476"
"Lipinski Daniel (D-IL)","Illinois","$62040"
"Walorski Jackie (R-IN)","Indiana","$61786"
"McHenry Patrick (R-NC)","North Carolina","$61608"
"Jordan Jim (R-OH)","Ohio","$61476"
"Steil Bryan (R-WI)","Wisconsin","$60066"
"Vela Filemon (D-TX)","Texas","$58700"
"Tipton Scott (R-CO)","Colorado","$57546"
"Clyburn James E (D-SC)","South Carolina","$57124"
"Thompson Glenn (R-PA)","Pennsylvania","$55913"
"Horn Kendra (D-OK)","Oklahoma","$55141"
"Flores Bill (R-TX)","Texas","$55100"
"Huizenga Bill (R-MI)","Michigan","$55026"
"Buchanan Vernon (R-FL)","Florida","$54776"
"Hoyer Steny H (D-MD)","Maryland","$54500"
"Gallagher Mike (R-WI)","Wisconsin","$53871"
"Winegarner Josh (R-TX)","Texas","$53750"
"McAdams Ben (D-UT)","Utah","$53614"
"Beutler Jaime Herrera (R-WA)","Washington","$53218"
"Mast Brian (R-FL)","Florida","$53130"
"Wittman Rob (R-VA)","Virginia","$52393"
"Sewell Terri (D-AL)","Alabama","$51600"
"Guthrie Brett (R-KY)","Kentucky","$51005"
"Emmer Tom (R-MN)","Minnesota","$50654"
"Wright Ron (R-TX)","Texas","$50346"
"Galvin Alyse (I-AK)","Alaska","$49589"
"Olson Pete (R-TX)","Texas","$49373"
"Long Billy (R-MO)","Missouri","$49000"
"Shimkus John (R-IL)","Illinois","$49000"
"Boebert Lauren (R-CO)","Colorado","$48984"
"Smucker Lloyd (R-PA)","Pennsylvania","$48535"
"Pallone Frank Jr (D-NJ)","New Jersey","$48500"
"Batch Brandon (R-TX)","Texas","$48000"
"Curtis John (R-UT)","Utah","$48000"
"Wagner Ann (R-MO)","Missouri","$47866"
"Owens Burgess (R-UT)","Utah","$47422"
"Correa Lou (D-CA)","California","$47350"
"Griffith Morgan (R-VA)","Virginia","$47303"
"Mace Nancy (R-SC)","South Carolina","$46948"
"Tonko Paul (D-NY)","New York","$45801"
"Simpson Mike (R-ID)","Idaho","$44500"
"Diaz-Balart Mario (R-FL)","Florida","$44100"
"Bergman John (R-MI)","Michigan","$44047"
"Johnson Dusty (R-SD)","South Dakota","$44036"
"Cloud Michael (R-TX)","Texas","$43403"
"Bacon Donald John (R-NE)","Nebraska","$42860"
"Bilirakis Gus (R-FL)","Florida","$42300"
"Budd Ted (R-NC)","North Carolina","$41869"
"Rouzer David (R-NC)","North Carolina","$41666"
"Freitas Nick (R-VA)","Virginia","$40741"
"Farley Chele (R-NY)","New York","$40727"
"Bishop Dan (R-NC)","North Carolina","$40422"
"Jacobs Chris (R-NY)","New York","$39964"
"Neal Richard E (D-MA)","Massachusetts","$39600"
"Lacy J Ross (R-TX)","Texas","$39500"
"Mooney Alex (R-WV)","West Virginia","$39446"
"Gonzalez Anthony (R-OH)","Ohio","$39202"
"Higgins Clay (R-LA)","Louisiana","$38976"
"Hill David (R-OK)","Oklahoma","$38825"
"Steel Michelle (R-CA)","California","$38717"
"Feenstra Randy (R-IA)","Iowa","$38625"
"Salazar Maria (R-FL)","Florida","$38148"
"McClintock Tom (R-CA)","California","$38126"
"House Steven (R-CO)","Colorado","$37930"
"Lesko Debbie (R-AZ)","Arizona","$37890"
"Bost Mike (R-IL)","Illinois","$37331"
"McCormick Richard (R-GA)","Georgia","$36951"
"Larsen Rick (D-WA)","Washington","$36801"
"Bentz Cliff (R-OR)","Oregon","$36770"
"Stivers Steve (R-OH)","Ohio","$36755"
"Neese Terry (R-OK)","Oklahoma","$35935"
"Chabot Steve (R-OH)","Ohio","$35303"
"Horsford Steven (D-NV)","Nevada","$35197"
"Johnson Lacy (R-MN)","Minnesota","$34924"
"Riggleman Denver (R-VA)","Virginia","$34800"
"Crawford Rick (R-AR)","Arkansas","$34600"
"Schweikert David (R-AZ)","Arizona","$34579"
"Cummings John C. (R-NY)","New York","$34380"
"Collins Joe (R-CA)","California","$34373"
"Meuser Dan (R-PA)","Pennsylvania","$34300"
"Womack Steve (R-AR)","Arkansas","$34100"
"Conaway Mike (R-TX)","Texas","$33600"
"Thornberry Mac (R-TX)","Texas","$33500"
"Klacik Kimberly (R-MD)","Maryland","$33441"
"Brindisi Anthony (D-NY)","New York","$32555"
"Hagedorn Jim (R-MN)","Minnesota","$32485"
"Mann Tracey (R-KS)","Kansas","$32050"
"Rodimer Dan (R-NV)","Nevada","$32016"
"Schiff Adam (D-CA)","California","$31933"
"Malinowski Tom (D-NJ)","New Jersey","$31620"
"Pelosi Nancy (D-CA)","California","$31408"
"Small Xochitl Torres (D-NM)","New Mexico","$31300"
"Thompson Bennie G (D-MS)","Mississippi","$31280"
"Perry Scott (R-PA)","Pennsylvania","$31051"
"LaMalfa Doug (R-CA)","California","$30876"
"Grothman Glenn (R-WI)","Wisconsin","$30643"
"Wilson Joe (R-SC)","South Carolina","$30528"
"Joyce John (R-PA)","Pennsylvania","$30500"
"Jackson Lee Sheila (D-TX)","Texas","$30375"
"Taylor Scott (R-VA)","Virginia","$30044"
"Gimenez Carlos (R-FL)","Florida","$29647"
"Kim Young (R-CA)","California","$29616"
"Stewart Chris (R-UT)","Utah","$29529"
"Marchant Jim (R-NV)","Nevada","$29497"
"Peterson Collin (D-MN)","Minnesota","$29277"
"Turner Michael R (R-OH)","Ohio","$28756"
"Miller Carol (R-WV)","West Virginia","$28554"
"Watkins Steve (R-KS)","Kansas","$28441"
"Ocasio-Cortez Alexandria (D-NY)","New York","$28418"
"Shedd Tiffany (R-AZ)","Arizona","$28305"
"Issa Darrell (R-CA)","California","$28202"
"Caruso-Cabrera Michelle (D-NY)","New York","$28185"
"Kistner Tyler (R-MN)","Minnesota","$28164"
"Keller Fred (R-PA)","Pennsylvania","$28158"
"Waltz Michael (R-FL)","Florida","$28071"
"Palazzo Steven (R-MS)","Mississippi","$28005"
"Kean Thomas H Jr (R-NJ)","New Jersey","$27654"
"Buck Ken (R-CO)","Colorado","$27500"
"Biggs Andy (R-AZ)","Arizona","$27353"
"Rush Bobby (D-IL)","Illinois","$27000"
"Smith Chris (R-NJ)","New Jersey","$26225"
"Graves Tom (R-GA)","Georgia","$26100"
"Sessions Pete (R-TX)","Texas","$25950"
"Holding George (R-NC)","North Carolina","$25573"
"O'Halleran Tom (D-AZ)","Arizona","$25372"
"Krishnamoorthi Raja (D-IL)","Illinois","$25024"
"Hollingsworth Trey (R-IN)","Indiana","$25000"
"Kelly Trent (R-MS)","Mississippi","$24915"
"Weir Sara Hart (R-KS)","Kansas","$24650"
"Young David (R-IA)","Iowa","$24587"
"Wenstrup Brad (R-OH)","Ohio","$24575"
"Jones Gina Ortiz (D-TX)","Texas","$24467"
"Eagle Dane (R-FL)","Florida","$24400"
"Handel Karen (R-GA)","Georgia","$24251"
"Thompson Mike (D-CA)","California","$24250"
"Gibbs Bob (R-OH)","Ohio","$23758"
"Tiffany Tom (R-WI)","Wisconsin","$23665"
"Johnson Eddie Bernice (D-TX)","Texas","$23200"
"Crafts Dale (R-ME)","Maine","$23010"
"Banks Jim (R-IN)","Indiana","$23005"
"Van Drew Jeff (R-NJ)","New Jersey","$22951"
"Palmer Gary (R-AL)","Alabama","$22800"
"Finkenauer Abby (D-IA)","Iowa","$22690"
"Good Bob (R-VA)","Virginia","$22050"
"Kustoff David (R-TN)","Tennessee","$21800"
"Smith Adrian (R-NE)","Nebraska","$21750"
"Cisneros Gil (D-CA)","California","$21536"
"Melton-Meaux Antone (D-MN)","Minnesota","$21380"
"Junge Paul (R-MI)","Michigan","$20965"
"Brakey Eric (R-ME)","Maine","$20700"
"Kim Andy (D-NJ)","New Jersey","$20624"
"McEachin Donald (D-VA)","Virginia","$20500"
"McBath Lucy (D-GA)","Georgia","$20338"
"Timmons William (R-SC)","South Carolina","$20255"
"Crist Charlie (D-FL)","Florida","$20125"
"Gianforte Greg (R-MT)","Montana","$19511"
"Cawthorn Madison (R-NC)","North Carolina","$19484"
"Green Mark (R-TN)","Tennessee","$19362"
"Luna Anna Paulina (R-FL)","Florida","$19340"
"Ives Jeanne (R-IL)","Illinois","$19310"
"Norcross Don (D-NJ)","New Jersey","$19300"
"Allen Richard W (R-GA)","Georgia","$19000"
"Hightower Bill (R-AL)","Alabama","$18900"
"DePasquale Eugene (D-PA)","Pennsylvania","$18895"
"Kind Ron (D-WI)","Wisconsin","$18882"
"Loudermilk Barry (R-GA)","Georgia","$18605"
"Ratcliffe John (R-TX)","Texas","$18550"
"Bucshon Larry (R-IN)","Indiana","$18505"
"Comer James (R-KY)","Kentucky","$18500"
"Lamb Conor (D-PA)","Pennsylvania","$18488"
"Jeffries Hakeem (D-NY)","New York","$18370"
"Donalds Byron (R-FL)","Florida","$18063"
"Meijer Peter (R-MI)","Michigan","$18050"
"Valenzuela Candace (D-TX)","Texas","$17869"
"Lee Susie (D-NV)","Nevada","$17818"
"Bishop Sanford (D-GA)","Georgia","$17500"
"Butterfield G K (D-NC)","North Carolina","$17500"
"Cardenas Tony (D-CA)","California","$17500"
"Garbarino Andrew (R-NY)","New York","$17438"
"Bognet Jim (R-PA)","Pennsylvania","$17327"
"Maryott Brian (R-CA)","California","$17050"
"Larson John (D-CT)","Connecticut","$17000"
"Moolenaar John (R-MI)","Michigan","$17000"
"Underwood Lauren A (D-IL)","Illinois","$16764"
"Spanberger Abigail (D-VA)","Virginia","$16758"
"Moore Blake (R-UT)","Utah","$16700"
"Foxx Virginia (R-NC)","North Carolina","$16254"
"Schneider Brad (D-IL)","Illinois","$16228"
"Mowers Matt (R-NH)","New Hampshire","$16227"
"Fleischmann Chuck (R-TN)","Tennessee","$16100"
"Crow Jason (D-CO)","Colorado","$16032"
"Matsui Doris (D-CA)","California","$16000"
"Peters Scott (D-CA)","California","$16000"
"Miller Mary (R-IL)","Illinois","$15950"
"Miller-Meeks Mariannette (R-IA)","Iowa","$15902"
"Cammack Kat (R-FL)","Florida","$15737"
"Skarlatos Alek (R-OR)","Oregon","$15685"
"Norman Ralph (R-SC)","South Carolina","$15478"
"Perlmutter Ed (D-CO)","Colorado","$15351"
"Stanton Greg (D-AZ)","Arizona","$15109"
"Steube Greg (R-FL)","Florida","$15030"
"Davidson Warren (R-OH)","Ohio","$15016"
"Casten Sean (D-IL)","Illinois","$14919"
"Cline Ben (R-VA)","Virginia","$14707"
"Posey Bill (R-FL)","Florida","$14700"
"Reyes Raul Jr (R-TX)","Texas","$14700"
"Fitzgerald Scott (R-WI)","Wisconsin","$14600"
"Welch Peter (D-VT)","Vermont","$14583"
"Amodei Mark (R-NV)","Nevada","$14500"
"Fischbach Michelle (R-MN)","Minnesota","$14146"
"Scheller Lisa (R-PA)","Pennsylvania","$14035"
"Tlaib Rashida (D-MI)","Michigan","$13994"
"Fernandez Teresa Leger (D-NM)","New Mexico","$13969"
"Oliver Julie (D-TX)","Texas","$13865"
"Bass Karen (D-CA)","California","$13775"
"Carl Jerry (R-AL)","Alabama","$13750"
"Rutherford John (R-FL)","Florida","$13700"
"Ryan Tim (D-OH)","Ohio","$13692"
"Burchett Tim (R-TN)","Tennessee","$13580"
"Gohmert Louis B Jr (R-TX)","Texas","$13428"
"Spartz Victoria (R-IN)","Indiana","$13307"
"Letlow Luke (R-LA)","Louisiana","$13300"
"McGuire John (R-VA)","Virginia","$13005"
"Massie Thomas (R-KY)","Kentucky","$12950"
"Hutcheson Shannon (D-TX)","Texas","$12723"
"Himes Jim (D-CT)","Connecticut","$12701"
"Murphy Greg (R-NC)","North Carolina","$12513"
"Rice Tom (R-SC)","South Carolina","$12500"
"Harris Andy (R-MD)","Maryland","$12308"
"Porter Katie (D-CA)","California","$11992"
"Maloney Carolyn (D-NY)","New York","$11954"
"Rose Max (D-NY)","New York","$11923"
"Spano Ross (R-FL)","Florida","$11884"
"Esshaki Eric (R-MI)","Michigan","$11828"
"Cox TJ (D-CA)","California","$11823"
"Luria Elaine (D-VA)","Virginia","$11771"
"Howze Ted (R-CA)","California","$11690"
"Qualls Kendall (R-MN)","Minnesota","$11554"
"Rogers Hal (R-KY)","Kentucky","$11499"
"Bennett Lynda (R-NC)","North Carolina","$11300"
"Hartzler Vicky (R-MO)","Missouri","$11254"
"Sherrill Mikie (D-NJ)","New Jersey","$11221"
"Broun Paul (R-GA)","Georgia","$11200"
"Valentin Leo (R-FL)","Florida","$11200"
"Payne Donald M Jr (D-NJ)","New Jersey","$11000"
"DeLauro Rosa (D-CT)","Connecticut","$10850"
"Escobar Veronica (D-TX)","Texas","$10776"
"Van Orden Derrick (R-WI)","Wisconsin","$10641"
"Hicks Josh (D-KY)","Kentucky","$10640"
"Franklin Scott (R-FL)","Florida","$10617"
"Gaetz Matt (R-FL)","Florida","$10610"
"King Pete (R-NY)","New York","$10596"
"Wexton Jennifer (D-VA)","Virginia","$10525"
"Lamborn Doug (R-CO)","Colorado","$10500"
"Richter David (R-NJ)","New Jersey","$10407"
"Faircloth James David (R-TX)","Texas","$10350"
"Aguilar Pete (D-CA)","California","$10282"
"Siegel Mike (D-TX)","Texas","$10271"
"Higgins Brian M (D-NY)","New York","$10000"
"Morelle Joseph D (D-NY)","New York","$10000"
"Raths Greg (R-CA)","California","$9997"
"Garcia Holmes Michelle (R-NM)","New Mexico","$9850"
"Bustos Cheri (D-IL)","Illinois","$9739"
"Slotkin Elissa (D-MI)","Michigan","$9712"
"Davids Sharice (D-KS)","Kansas","$9691"
"Walker Mark (R-NC)","North Carolina","$9600"
"Eastman Kara (D-NE)","Nebraska","$9554"
"Cowan John (R-GA)","Georgia","$9550"
"Doyle Mike (D-PA)","Pennsylvania","$9500"
"Luetkemeyer Blaine (R-MO)","Missouri","$9500"
"Omar Ilhan (D-MN)","Minnesota","$9451"
"Darden Steve (R-TN)","Tennessee","$9400"
"Becchi Rosemary (R-NJ)","New Jersey","$9355"
"Swalwell Eric (D-CA)","California","$9285"
"Dingell Debbie (D-MI)","Michigan","$9264"
"Aderholt Robert B (R-AL)","Alabama","$9255"
"Marchant Kenny (R-TX)","Texas","$9247"
"Calvert Ken (R-CA)","California","$9000"
"Hernandez Shane (R-MI)","Michigan","$8875"
"Rose John (R-TN)","Tennessee","$8800"
"Gurtler Matt (R-GA)","Georgia","$8794"
"Harshbarger Diana (R-TN)","Tennessee","$8650"
"Arballo Phil (D-CA)","California","$8586"
"Cartwright Matt (D-PA)","Pennsylvania","$8559"
"Meeks Gregory (D-NY)","New York","$8500"
"Vargas Juan (D-CA)","California","$8500"
"Fallon Patrick (R-TX)","Texas","$8400"
"Harris Philip Aaron (R-TX)","Texas","$8400"
"Patterson Bob (R-NJ)","New Jersey","$8400"
"Gandhi Pritesh (D-TX)","Texas","$8222"
"Andrews Aliscia (R-VA)","Virginia","$8211"
"Caldwell Andy (R-CA)","California","$8200"
"Meadows Mark (R-NC)","North Carolina","$8180"
"Beatty Joyce (D-OH)","Ohio","$8100"
"Rouda Harley (D-CA)","California","$7903"
"Ramirez Tina (R-VA)","Virginia","$7850"
"Stapleton Corey (R-MT)","Montana","$7850"
"Duffy Sean P (R-WI)","Wisconsin","$7765"
"Rochester Lisa Blunt (D-DE)","Delaware","$7688"
"Darwish Rush (D-IL)","Illinois","$7650"
"Ghassali Mike (R-NJ)","New Jersey","$7600"
"Olson Kim (D-TX)","Texas","$7506"
"Brown Anthony (D-MD)","Maryland","$7500"
"Kildee Dan (D-MI)","Michigan","$7500"
"Rogers Mike D (R-AL)","Alabama","$7500"
"Williams Kathleen (D-MT)","Montana","$7422"
"Beach Brandon (R-GA)","Georgia","$7400"
"Murphy Stephanie (D-FL)","Florida","$7265"
"Plame Valerie (D-NM)","New Mexico","$7208"
"Lewis John (D-GA)","Georgia","$7207"
"Pressley Ayanna (D-MA)","Massachusetts","$7032"
"Elliott Bob (R-CA)","California","$7000"
"McCready Dan (D-NC)","North Carolina","$6991"
"Beyer Don (D-VA)","Virginia","$6900"
"Witt Katie (R-UT)","Utah","$6800"
"Hale Christina (D-IN)","Indiana","$6769"
"Cohn Alan (D-FL)","Florida","$6762"
"Joy Elizabeth (R-NY)","New York","$6725"
"Desaulnier Mark (D-CA)","California","$6700"
"Armendariz-Jackson Irene (R-TX)","Texas","$6600"
"Caine Scott (R-FL)","Florida","$6600"
"Greene Marjorie Taylor (R-GA)","Georgia","$6575"
"Oberweis Jim (R-IL)","Illinois","$6553"
"Waters Maxine (D-CA)","California","$6535"
"Gomez Georgette (D-CA)","California","$6506"
"Boyle Brendan (D-PA)","Pennsylvania","$6500"
"Crowe Rusty (R-TN)","Tennessee","$6500"
"Webb Cameron (D-VA)","Virginia","$6473"
"Seikaly Helane (D-TX)","Texas","$6443"
"Harder Josh (D-CA)","California","$6431"
"Hogg Jon Mark (D-TX)","Texas","$6400"
"DeFazio Peter (D-OR)","Oregon","$6361"
"McFarlin Jeff (R-TX)","Texas","$6350"
"Foster Bill (D-IL)","Illinois","$6340"
"McMurray Nate (D-NY)","New York","$6303"
"Fortenberry Jeff (R-NE)","Nebraska","$6275"
"Gilbert Hank (D-TX)","Texas","$6189"
"Siegel Cynthia (R-TX)","Texas","$6184"
"Good Margaret (D-FL)","Florida","$6173"
"Streicker Margaret (R-CT)","Connecticut","$6100"
"Newhouse Dan (R-WA)","Washington","$6010"
"Cobb Tedra (D-NY)","New York","$6007"
"Blair John (D-NM)","New Mexico","$6000"
"Lofgren Zoe (D-CA)","California","$6000"
"Scott David (D-GA)","Georgia","$6000"
"Wildes Michael (D-NJ)","New Jersey","$6000"
"Cisneros Jessica (D-TX)","Texas","$5957"
"Mucarsel-Powell Debbie (D-FL)","Florida","$5956"
"Khazei Alan (D-MA)","Massachusetts","$5950"
"Gosar Paul (R-AZ)","Arizona","$5903"
"Serna Marco (D-NM)","New Mexico","$5850"
"Tims Desiree (D-OH)","Ohio","$5832"
"Tipirneni Hiral (D-AZ)","Arizona","$5829"
"Auchincloss Jake (D-MA)","Massachusetts","$5600"
"Desjarlais Scott (R-TN)","Tennessee","$5600"
"Barresi Janet (R-OK)","Oklahoma","$5525"
"Hice Jody (R-GA)","Georgia","$5500"
"Kelly Robin (D-IL)","Illinois","$5500"
"Richards Bret (R-IA)","Iowa","$5500"
"Cardnell Elisa (D-TX)","Texas","$5495"
"Coffman Mike (R-CO)","Colorado","$5400"
"Comstock Barbara (R-VA)","Virginia","$5400"
"Curbelo Carlos (R-FL)","Florida","$5400"
"Hawk David (R-TN)","Tennessee","$5400"
"Carter Troy (D-LA)","Louisiana","$5300"
"Harris Felicia (R-TX)","Texas","$5300"
"Hunter Duncan D (R-CA)","California","$5250"
"Champion Wendell (R-TX)","Texas","$5175"
"Frankel Lois (D-FL)","Florida","$5170"
"Neguse Joseph (D-CO)","Colorado","$5145"
"Ekstrom Chris (R-TX)","Texas","$5050"
"Gibbs Kate (R-NJ)","New Jersey","$5025"
"McCaffity Sean (D-TX)","Texas","$5025"
"Abraham Ralph (R-LA)","Louisiana","$5000"
"Baird Jim (R-IN)","Indiana","$5000"
"Harris Lance (R-LA)","Louisiana","$5000"
"Loebsack David (D-IA)","Iowa","$5000"
"McNerney Jerry (D-CA)","California","$5000"
"Scott Austin (R-GA)","Georgia","$5000"
"Goroff Nancy (D-NY)","New York","$4988"
"Balter Dana (D-NY)","New York","$4983"
"Makki Amanda (R-FL)","Florida","$4958"
"Unterman Renee (R-GA)","Georgia","$4800"
"Johnson Alexis (R-NM)","New Mexico","$4750"
"Bush Diane Mitsch (D-CO)","Colorado","$4741"
"Freshour Shannon (D-OH)","Ohio","$4696"
"Phillips George (R-NY)","New York","$4650"
"Golden Jared (D-ME)","Maine","$4641"
"Smith Christy (D-CA)","California","$4637"
"Kennedy Amy (D-NJ)","New Jersey","$4558"
"Coleman Jeff (R-AL)","Alabama","$4500"
"Scott Bobby (D-VA)","Virginia","$4500"
"Haaland Debra (D-NM)","New Mexico","$4350"
"Imam Donna (D-TX)","Texas","$4199"
"Bourdeaux Carolyn (D-GA)","Georgia","$4144"
"Kilmer Derek (D-WA)","Washington","$4130"
"King Esther Joy (R-IL)","Illinois","$4103"
"Bera Ami (D-CA)","California","$4068"
"Phillips Dean (D-MN)","Minnesota","$4060"
"Feehan Daniel (D-MN)","Minnesota","$4008"
"Cooper Jim (D-TN)","Tennessee","$4000"
"McClain Lisa (R-MI)","Michigan","$4000"
"Campa-Najjar Ammar (D-CA)","California","$3998"
"Moore Nyanza (D-TX)","Texas","$3972"
"Lipetri Mike (R-NY)","New York","$3900"
"Uygur Cenk (D-CA)","California","$3810"
"Ruiz Raul (D-CA)","California","$3803"
"Boatman R J (R-TX)","Texas","$3800"
"Stevens Haley (D-MI)","Michigan","$3769"
"Al-Aqidi Dalia (R-MN)","Minnesota","$3750"
"Scanlon Mary Gay (D-PA)","Pennsylvania","$3715"
"Schroder Kate (D-OH)","Ohio","$3677"
"Scholten Hillary (D-MI)","Michigan","$3673"
"Early Eric (R-CA)","California","$3666"
"Torres Ritchie (D-NY)","New York","$3647"
"McLendon Floyd (R-TX)","Texas","$3600"
"Gershon Perry (D-NY)","New York","$3585"
"Osborn Kirk (R-TX)","Texas","$3550"
"Blake Michael (D-NY)","New York","$3525"
"Rashid Qasim (D-VA)","Virginia","$3516"
"Schupp Jill (D-MO)","Missouri","$3506"
"Deutch Ted (D-FL)","Florida","$3500"
"Panetta Jimmy (D-CA)","California","$3500"
"Pascrell Bill Jr (D-NJ)","New Jersey","$3500"
"Rice Kathleen (D-NY)","New York","$3500"
"Gordon Jacqueline (D-NY)","New York","$3498"
"Hill Greg (R-TX)","Texas","$3456"
"Elliott Joyce (D-AR)","Arkansas","$3373"
"Afendoulis Lynn (R-MI)","Michigan","$3360"
"Clark Katherine (D-MA)","Massachusetts","$3306"
"Waymaster Troy (R-KS)","Kansas","$3300"
"Shalala Donna (D-FL)","Florida","$3260"
"Allen Michael (D-TX)","Texas","$3220"
"Shearer Alaina (D-OH)","Ohio","$3175"
"Turner Nina (D-OH)","Ohio","$3174"
"Asamoa-Caesar Kojo (D-OK)","Oklahoma","$3158"
"Keating Bill (D-MA)","Massachusetts","$3100"
"Daniel Stephen (D-TX)","Texas","$3082"
"Lemelle Martin (D-LA)","Louisiana","$3075"
"Taylor Jessica (R-AL)","Alabama","$3055"
"Long Carolyn (D-WA)","Washington","$3042"
"Dunn Neal (R-FL)","Florida","$3005"
"Armstrong Wil (R-CO)","Colorado","$3000"
"Clay William L Jr (D-MO)","Missouri","$3000"
"Clyde Andrew (R-GA)","Georgia","$3000"
"Jones Brian W (R-CA)","California","$3000"
"Napolitano Grace (D-CA)","California","$3000"
"Sires Albio (D-NJ)","New Jersey","$3000"
"Virdell Wesley (R-TX)","Texas","$3000"
"Khanna Ro (D-CA)","California","$2986"
"Church Jason (R-WI)","Wisconsin","$2970"
"Van Ausdal Kevin (D-GA)","Georgia","$2936"
"Flores Marc (D-TX)","Texas","$2925"
"Reed Derrick (D-TX)","Texas","$2925"
"DelBene Suzan (D-WA)","Washington","$2805"
"Christensen Trent (R-UT)","Utah","$2800"
"Hemmert Dan (R-UT)","Utah","$2800"
"Knight Steve (R-CA)","California","$2800"
"Kuzmich Stephen (I-TX)","Texas","$2800"
"Negron Luke (R-PA)","Pennsylvania","$2800"
"Pallotta Frank (R-NJ)","New Jersey","$2800"
