"Cycle","CID","RealCode","Date","Amount","Type"
2022,"N00049197","E1160","11/03/2022",5000,"24K"
2022,"N00049893","E1160","11/02/2022",5000,"24K"
2022,"N00035282","E1630","12/21/2021",1000,"24K"
2022,"N00026926","E1630","12/21/2021",1000,"24K"
2022,"N00033410","E1630","12/21/2021",1500,"24K"
2022,"N00004133","E1630","12/21/2021",1000,"24K"
2022,"N00037039","E1530","12/01/2021",1000,"24K"
2022,"N00050462","E1180","10/27/2022",500,"24K"
2022,"N00048972","E1180","11/01/2022",500,"24K"
2022,"N00048998","E1180","11/01/2022",1000,"24K"
2022,"N00030875","E1180","11/01/2022",1000,"24K"
2022,"N00044040","E1180","10/26/2022",1000,"24K"
2022,"N00046491","E1180","10/20/2022",500,"24K"
2022,"N00000515","E1180","11/01/2022",1000,"24K"
2022,"N00050061","E1110","10/25/2022",2500,"24K"
2022,"N00045421","E1110","10/25/2022",1500,"24K"
2022,"N00045167","E1110","10/25/2022",1000,"24K"
2022,"N00046598","E1110","10/25/2022",1000,"24K"
2022,"N00038779","E1110","10/25/2022",1000,"24K"
2022,"N00045812","E1110","10/25/2022",1000,"24K"
2022,"N00034016","E1110","10/25/2022",1000,"24K"
2022,"N00049039","E1110","10/25/2022",2500,"24K"
2022,"N00035307","E1110","10/26/2022",5000,"24K"
2022,"N00045773","E1110","10/25/2022",1000,"24K"
2022,"N00041882","E1110","11/01/2022",1000,"24K"
2022,"N00038260","E1110","10/25/2022",2500,"24K"
2022,"N00048240","E1110","10/25/2022",5000,"24K"
2022,"N00042224","E1110","10/25/2022",1000,"24K"
2022,"N00033527","E1110","10/25/2022",2500,"24K"
2022,"N00042056","E1110","10/25/2022",1000,"24K"
2022,"N00050027","E1110","11/01/2022",5000,"24K"
2022,"N00037049","E1110","10/25/2022",1000,"24K"
2022,"N00033987","E1110","10/25/2022",1000,"24K"
2022,"N00043242","E1110","10/25/2022",2500,"24K"
2022,"N00035440","E1110","10/25/2022",2500,"24K"
2022,"N00047264","E1110","10/25/2022",1000,"24K"
2022,"N00035007","E1110","10/26/2022",1000,"24K"
2022,"N00042458","E1110","10/25/2022",1000,"24K"
2022,"N00042808","E1110","10/25/2022",1000,"24K"
2022,"N00041871","E1110","10/25/2022",1000,"24K"
2022,"N00040829","E1110","10/25/2022",1000,"24K"
2022,"N00033630","E1110","10/25/2022",3000,"24K"
2022,"N00044362","E1110","10/25/2022",1000,"24K"
2022,"N00042243","E1110","10/25/2022",1000,"24K"
2022,"N00035282","E1110","10/25/2022",2500,"24K"
2022,"N00045377","E1110","10/25/2022",1000,"24K"
2022,"N00048832","E1110","11/01/2022",5000,"24K"
2022,"N00044245","E1110","10/25/2022",1000,"24K"
2022,"N00032088","E1110","10/25/2022",1000,"24K"
2022,"N00047972","E1110","10/25/2022",1000,"24K"
2022,"N00007099","E1110","10/25/2022",2500,"24K"
2022,"N00036251","E1110","10/25/2022",2500,"24K"
2022,"N00037031","E1110","10/25/2022",1000,"24K"
2022,"N00042237","E1110","10/25/2022",2500,"24K"
2022,"N00048900","E1110","10/25/2022",2500,"24K"
2022,"N00006863","E1110","10/25/2022",1000,"24K"
2022,"N00035420","E1110","10/25/2022",1000,"24K"
2022,"N00044298","E1110","10/25/2022",2500,"24K"
2022,"N00039106","E1110","10/25/2022",4000,"24K"
2022,"N00033410","E1110","10/26/2022",1500,"24K"
2022,"N00033638","E1110","10/25/2022",2500,"24K"
2022,"N00041511","E1110","10/25/2022",3000,"24K"
2022,"N00029459","E1110","10/25/2022",1000,"24K"
2022,"N00040712","E1110","10/25/2022",1000,"24K"
2022,"N00048414","E1110","10/25/2022",5000,"24K"
2022,"N00038781","E1110","10/25/2022",1000,"24K"
2022,"N00030622","E1110","10/25/2022",1500,"24K"
2022,"N00038285","E1110","11/01/2022",2500,"24K"
2022,"N00044592","E1110","11/01/2022",1500,"24K"
2022,"N00046537","E1110","10/25/2022",1000,"24K"
2022,"N00042386","E1110","10/25/2022",2500,"24K"
2022,"N00045167","E1140","12/01/2021",1000,"24K"
2022,"N00045434","E1620","08/12/2021",1000,"24K"
2022,"N00007724","E1620","09/01/2021",2000,"24K"
2022,"N00000781","E1620","10/04/2021",2000,"24K"
2022,"N00049357","E1620","11/02/2021",1000,"24K"
2022,"N00045434","E1620","11/03/2021",1000,"24K"
2022,"N00039533","E1620","12/01/2021",2500,"24K"
2022,"N00041335","E3000","02/04/2022",2500,"24K"
2022,"N00006263","E3000","02/17/2022",2500,"24K"
2022,"N00048832","E1140","11/02/2022",1500,"24K"
2022,"N00033410","E1140","11/02/2022",1500,"24K"
2022,"N00024978","E1140","11/02/2022",1500,"24K"
2022,"N00031177","E1220","10/27/2022",1000,"24K"
2022,"N00033638","E1220","10/27/2022",1000,"24K"
2022,"N00037247","E1220","10/27/2022",1000,"24K"
2022,"N00030191","E1220","10/27/2022",1000,"24K"
2022,"N00031129","E1120","10/20/2022",2500,"24K"
2022,"N00026823","E1120","11/04/2022",2500,"24K"
2022,"N00029416","E1120","11/04/2022",3000,"24K"
2022,"N00039106","E1120","11/04/2022",2500,"24K"
2022,"N00031647","E1120","11/04/2022",1000,"24K"
2022,"N00033410","E1120","11/04/2022",1000,"24K"
2022,"N00038809","E1120","11/04/2022",1000,"24K"
2022,"N00035527","E1120","11/04/2022",2500,"24K"
2022,"N00029147","E1620","10/24/2022",2500,"24K"
2022,"N00029139","E1620","10/24/2022",2500,"24K"
2022,"N00048812","E1620","10/29/2022",2000,"24K"
2022,"N00041338","E1620","10/24/2022",2000,"24K"
2022,"N00031820","E1620","10/24/2022",2500,"24K"
2022,"N00042114","E1620","10/24/2022",1000,"24K"
2022,"N00004884","E1620","10/24/2022",2500,"24K"
2022,"N00043242","E1620","10/24/2022",1500,"24K"
2022,"N00033240","E1620","10/24/2022",2000,"24K"
2022,"N00012233","E1620","10/24/2022",1000,"24K"
2022,"N00012233","E1620","11/03/2022",3000,"24K"
2022,"N00038414","E1620","10/24/2022",2000,"24K"
2022,"N00000781","E1620","11/03/2022",1000,"24K"
2022,"N00030196","E1620","10/24/2022",2500,"24K"
2022,"N00042868","E1120","12/07/2021",5000,"24K"
2022,"N00036135","E1120","12/07/2021",5000,"24K"
2022,"N00024978","E1120","12/07/2021",2500,"24K"
2022,"N00035440","E1630","07/15/2021",1500,"24K"
2022,"N00037039","E1630","08/23/2021",1500,"24K"
2022,"N00026314","E5000","11/11/2021",1000,"24K"
2022,"N00036154","E5000","12/23/2021",2900,"24K"
2022,"N00030856","E5000","09/01/2021",1000,"24K"
2022,"N00038601","E5000","10/06/2021",1000,"24K"
2022,"N00000751","E5000","09/01/2021",2500,"24K"
2022,"N00035420","E1530","12/10/2021",1000,"24K"
2022,"N00000153","E1530","12/02/2021",2500,"24K"
2022,"N00037049","E1610","10/24/2022",-1000,"24K"
2022,"N00048832","E1140","11/01/2022",223879,"24E"
2022,"N00035527","E1610","11/03/2022",3000,"24K"
2022,"N00048568","E1610","10/25/2022",1000,"24K"
2022,"N00049039","E1610","10/25/2022",2500,"24K"
2022,"N00025445","E1610","10/21/2022",-2000,"24K"
2022,"N00025445","E1610","10/25/2022",2000,"24K"
2022,"N00026823","E1610","11/03/2022",2500,"24K"
2022,"N00038781","E1610","11/03/2022",1000,"24K"
2022,"N00026627","E1610","10/25/2022",-5000,"24K"
2022,"N00026627","E1610","11/03/2022",2500,"24K"
2022,"N00049295","E1610","11/03/2022",2500,"24K"
2022,"N00039551","E1610","10/21/2022",5000,"24K"
2022,"N00039533","E1140","10/28/2022",5000,"24K"
2022,"N00045251","E1140","10/28/2022",2500,"24K"
2022,"N00036135","E1140","10/28/2022",2500,"24K"
2022,"N00032088","E1140","10/27/2022",-2500,"24K"
2022,"N00012233","E1140","10/28/2022",2500,"24K"
2022,"N00026050","E1140","10/28/2022",2500,"24K"
2022,"N00006267","E1140","10/28/2022",2500,"24K"
2022,"N00000781","E1140","10/28/2022",1000,"24K"
2022,"N00041511","E1140","10/28/2022",2500,"24K"
2022,"N00024978","E1140","10/28/2022",1000,"24K"
2022,"N00041454","E1140","10/28/2022",2500,"24K"
2022,"N00049197","E1210","10/25/2022",5000,"24K"
2022,"N00036154","E1630","10/21/2022",1000,"24K"
2022,"N00025882","E1630","10/21/2022",1000,"24K"
2022,"N00036018","E1630","10/21/2022",1000,"24K"
2022,"N00028139","E1630","10/21/2022",1000,"24K"
2022,"N00039327","E1630","10/21/2022",2000,"24K"
2022,"N00000699","E1630","10/21/2022",1000,"24K"
2022,"N00028138","E1630","10/21/2022",1000,"24K"
2022,"N00038781","E1630","10/31/2022",1000,"24K"
2022,"N00036944","E1530","11/03/2022",5000,"24K"
2022,"N00041569","E1530","11/03/2022",5000,"24K"
2022,"N00039327","E1530","11/03/2022",5000,"24K"
2022,"N00049102","E1530","11/03/2022",5000,"24K"
2022,"N00004724","E1530","11/03/2022",5000,"24K"
2022,"N00033410","E1140","11/08/2022",1000,"24K"
2022,"N00001821","E1620","10/31/2022",2500,"24K"
2022,"N00029277","E1620","10/31/2022",1000,"24K"
2022,"N00042224","E1140","10/26/2022",-2500,"24K"
2022,"N00042224","E1140","10/31/2022",2500,"24K"
2022,"N00009771","E1140","10/31/2022",2500,"24K"
2022,"N00031688","E1700","11/02/2022",2900,"24K"
2022,"N00041542","E1210","12/21/2021",2500,"24K"
2022,"N00029788","E1210","12/21/2021",2500,"24K"
2022,"N00002408","E1600","07/21/2021",1250,"24K"
2022,"N00031782","E1600","11/15/2021",2000,"24K"
2022,"N00007419","E1510","10/25/2022",-1000,"24K"
2022,"N00031233","E4100","11/02/2022",1000,"24K"
2022,"N00051369","E4100","11/02/2022",1000,"24K"
2022,"N00045773","E4100","11/02/2022",1000,"24K"
2022,"N00027462","E4100","11/02/2022",1000,"24K"
2022,"N00002674","E4100","11/02/2022",1000,"24K"
2022,"N00039551","E4100","11/02/2022",5000,"24K"
2022,"N00007099","E4100","11/02/2022",1000,"24K"
2022,"N00044245","E4100","11/02/2022",1000,"24K"
2022,"N00035346","E4100","11/07/2022",1000,"24K"
2022,"N00048900","E4100","11/02/2022",1000,"24K"
2022,"N00025337","E4100","11/02/2022",1000,"24K"
2022,"N00029675","E4100","11/02/2022",1000,"24K"
2022,"N00029147","E4100","11/02/2022",1000,"24K"
2022,"N00030875","E4100","11/08/2022",1000,"24K"
2022,"N00028152","E4100","11/03/2022",5000,"24K"
2022,"N00026314","E4100","11/02/2022",1500,"24K"
2022,"N00026050","E4100","11/02/2022",5000,"24K"
2022,"N00007876","E4100","10/27/2022",-1500,"24K"
2022,"N00007876","E4100","10/29/2022",1500,"24K"
2022,"N00049385","E4100","11/02/2022",2500,"24K"
2022,"N00013817","E4100","11/02/2022",1000,"24K"
2022,"N00039777","E4100","11/02/2022",1000,"24K"
2022,"N00041511","E4100","11/02/2022",1000,"24K"
2022,"N00044501","E4100","11/08/2022",1000,"24K"
2022,"N00033367","E4100","11/02/2022",1000,"24K"
2022,"N00035527","E4100","11/02/2022",1000,"24K"
2022,"N00029459","E4100","11/08/2022",1000,"24K"
2022,"N00045773","E1600","10/24/2022",1000,"24K"
2022,"N00048812","E1120","10/31/2022",2500,"24K"
2022,"N00044245","E1120","10/31/2022",1000,"24K"
2022,"N00007419","E1510","10/31/2022",1000,"24K"
2022,"N00035215","E1510","10/21/2022",2500,"24K"
2022,"N00030856","E1220","10/31/2022",2500,"24K"
2022,"N00048011","E1220","11/07/2022",2500,"24K"
2022,"N00049246","E1220","11/07/2022",4000,"24K"
2022,"N00050780","E1220","11/07/2022",5000,"24K"
2022,"N00048010","E1220","11/07/2022",2500,"24K"
2022,"N00034277","E1620","10/21/2022",5000,"24K"
2022,"N00046489","E1510","11/18/2022",5000,"24K"
2022,"N00038809","E1120","10/21/2022",5000,"24K"
2022,"N00032088","E1120","10/27/2022",2000,"24K"
2022,"N00032088","E1120","10/27/2022",-2000,"24K"
2022,"N00037260","E1120","11/01/2022",3000,"24K"
2022,"N00045421","E1120","11/02/2022",2000,"24K"
2022,"N00036251","E1120","11/02/2022",1000,"24K"
2022,"N00042868","E1120","11/04/2022",2000,"24K"
2022,"N00026823","E1120","11/04/2022",2000,"24K"
2022,"N00033510","E1510","10/07/2022",-2000,"24K"
2022,"N00038285","E1140","11/07/2022",2500,"24K"
2022,"N00042868","E1200","11/08/2022",-1000,"24K"
2022,"N00042868","E1200","11/08/2022",1000,"24K"
2022,"N00048414","E1200","10/28/2022",1250,"24K"
2022,"N00030622","E1200","11/01/2022",-1000,"24K"
2022,"N00048414","E1200","10/28/2022",1250,"24K"
2022,"N00026050","E5000","12/08/2021",3000,"24K"
2022,"N00035616","E1620","10/21/2021",1000,"24K"
2022,"N00030071","E1620","10/21/2021",1000,"24K"
2022,"N00007781","E1620","08/18/2021",-2500,"24K"
2022,"N00009759","E1620","11/29/2021",1000,"24K"
2022,"N00031688","E1620","07/08/2021",1000,"24K"
2022,"N00031688","E1620","10/12/2021",1250,"24K"
2022,"N00031688","E1620","12/15/2021",2750,"24K"
2022,"N00035440","E1620","08/18/2021",-1000,"24K"
2022,"N00042868","E1620","12/10/2021",1000,"24K"
2022,"N00027605","E1620","12/15/2021",1000,"24K"
2022,"N00035504","E1620","12/15/2021",1000,"24K"
2022,"N00029891","E1620","08/18/2021",-1000,"24K"
2022,"N00045773","E1620","12/15/2021",1000,"24K"
2022,"N00042353","E1620","08/18/2021",-1000,"24K"
2022,"N00030693","E1620","10/21/2021",1000,"24K"
2022,"N00048680","E1600","11/23/2022",-2500,"24K"
2022,"N00042056","E1620","11/01/2022",2000,"24K"
2022,"N00036097","E1620","11/01/2022",2000,"24K"
2022,"N00033367","E1620","11/01/2022",2500,"24K"
2022,"N00037442","E1620","11/01/2022",2500,"24K"
2022,"N00045978","E1620","11/01/2022",2500,"24K"
2022,"N00042810","E1620","11/01/2022",1500,"24K"
2022,"N00029495","E1620","11/01/2022",1000,"24K"
2022,"N00037031","E1620","11/01/2022",2000,"24K"
2022,"N00041956","E1620","11/01/2022",2500,"24K"
2022,"N00034584","E1620","11/01/2022",2500,"24K"
2022,"N00036149","E1620","11/01/2022",1000,"24K"
2022,"N00026368","E1620","11/01/2022",2000,"24K"
2022,"N00035282","E1620","11/01/2022",2500,"24K"
2022,"N00035616","E1620","11/01/2022",4000,"24K"
2022,"N00035523","E1620","11/01/2022",2500,"24K"
2022,"N00033630","E1620","11/01/2022",2500,"24K"
2022,"N00026627","E1620","11/01/2022",5000,"24K"
2022,"N00000781","E1620","11/01/2022",2500,"24K"
2022,"N00032088","E1620","11/01/2022",1500,"24K"
2022,"N00048568","E1620","11/01/2022",1500,"24K"
2022,"N00031129","E1620","11/01/2022",2500,"24K"
2022,"N00038809","E1620","11/01/2022",1000,"24K"
2022,"N00000153","E1620","11/01/2022",5000,"24K"
2022,"N00031820","E1620","11/01/2022",2500,"24K"
2022,"N00038601","E1620","11/01/2022",2000,"24K"
2022,"N00033814","E1600","11/04/2022",1000,"24K"
2022,"N00042868","E1600","11/01/2022",2500,"24K"
2022,"N00007727","E1600","11/01/2022",5000,"24K"
2022,"N00026314","E1600","11/04/2022",2500,"24K"
2022,"N00035440","E1600","10/24/2022",-2500,"24K"
2022,"N00035440","E1600","10/25/2022",2500,"24K"
2022,"N00031696","E1600","11/01/2022",2500,"24K"
2022,"N00030670","E1600","11/01/2022",2500,"24K"
2022,"N00050596","E1600","11/04/2022",5000,"24K"
2022,"N00041511","E1600","11/04/2022",2500,"24K"
2022,"N00040712","E1600","11/01/2022",1000,"24K"
2022,"N00043504","E1600","11/01/2022",5000,"24K"
2022,"N00006263","E1600","11/04/2022",2500,"24K"
2022,"N00042715","E1600","11/01/2022",1000,"24K"
2022,"N00042715","E1600","11/04/2022",2000,"24K"
2022,"N00005559","E1170","11/28/2022",-5000,"24K"
2022,"N00044298","E1170","11/28/2022",-2500,"24K"
2022,"N00004118","E1620","11/04/2022",1000,"24K"
2022,"N00012508","E4200","11/14/2022",1500,"24K"
2022,"N00012508","E4200","11/14/2022",1000,"24K"
2022,"N00044206","E1140","10/21/2022",-2000,"24K"
2022,"N00029835","E1140","10/21/2022",-2000,"24K"
2022,"N00025766","E1140","10/21/2022",-1000,"24K"
2022,"N00036135","E1300","10/21/2022",1000,"24K"
2022,"N00025219","E1120","11/08/2022",2500,"24K"
2022,"N00036158","E1620","11/04/2022",3000,"24K"
2022,"N00034639","E1620","11/04/2022",4000,"24K"
2022,"N00036944","E1620","11/02/2022",5000,"24K"
2022,"N00041154","E1620","11/04/2022",2500,"24K"
2022,"N00024852","E1140","11/08/2022",2500,"24K"
2022,"N00032088","E1140","10/26/2022",2500,"24K"
2022,"N00041335","E3000","11/21/2022",1000,"24K"
2022,"N00038779","E3000","12/30/2021",1500,"24K"
2022,"N00033839","E3000","12/30/2021",2500,"24K"
2022,"N00001171","E3000","12/30/2021",2500,"24K"
2022,"N00041194","E3000","12/30/2021",2000,"24K"
2022,"N00042224","E3000","12/30/2021",1500,"24K"
2022,"N00030612","E3000","12/30/2021",2500,"24K"
2022,"N00031782","E3000","12/30/2021",1000,"24K"
2022,"N00031782","E3000","12/30/2021",1500,"24K"
2022,"N00036944","E5000","11/22/2021",1000,"24K"
2022,"N00000751","E5000","09/22/2021",2500,"24K"
2022,"N00027523","E5000","10/12/2021",1000,"24K"
2022,"N00012508","E1700","10/21/2022",-1000,"24K"
2022,"N00033832","E1620","11/18/2022",-5000,"24K"
2022,"N00035451","E1620","11/21/2022",-500,"24K"
2022,"N00036251","E1150","11/01/2022",750,"24K"
2022,"N00024978","E1150","10/24/2022",2500,"24K"
2022,"N00048240","E1600","11/09/2022",5000,"24K"
2022,"N00042868","E1140","10/31/2022",2000,"24K"
2022,"N00013873","E1140","10/31/2022",1000,"24K"
2022,"N00043298","E1140","10/31/2022",500,"24K"
2022,"N00040989","E1140","10/31/2022",1000,"24K"
2022,"N00042224","E1140","10/31/2022",2000,"24K"
2022,"N00005736","E1140","10/31/2022",2000,"24K"
2022,"N00041194","E1140","10/31/2022",1500,"24K"
2022,"N00031129","E1140","10/31/2022",1000,"24K"
2022,"N00006236","E1140","10/31/2022",2000,"24K"
2022,"N00031696","E1140","10/31/2022",1000,"24K"
2022,"N00031688","E1140","10/31/2022",2000,"24K"
2022,"N00026823","E1140","10/31/2022",2000,"24K"
2022,"N00037034","E1140","10/31/2022",1000,"24K"
2022,"N00033839","E1140","10/31/2022",1000,"24K"
2022,"N00003105","E1140","10/31/2022",1500,"24K"
2022,"N00048049","E1140","10/31/2022",1500,"24K"
2022,"N00025219","E1140","10/31/2022",1000,"24K"
2022,"N00041731","E1140","10/31/2022",1000,"24K"
2022,"N00033410","E1140","10/31/2022",1000,"24K"
2022,"N00046067","E1140","10/31/2022",1000,"24K"
2022,"N00033085","E1140","10/31/2022",2000,"24K"
2022,"N00038285","E1140","10/31/2022",1000,"24K"
2022,"N00024852","E1140","10/31/2022",2000,"24K"
2022,"N00038809","E1140","10/31/2022",1500,"24K"
2022,"N00033539","E1140","10/31/2022",2000,"24K"
2022,"N00003280","E1140","10/31/2022",500,"24K"
2022,"N00039551","E1620","11/03/2022",5000,"24K"
2022,"N00029513","E1620","11/03/2022",1000,"24K"
2022,"N00006134","E1620","11/03/2022",1000,"24K"
2022,"N00036149","E1620","11/03/2022",1000,"24K"
2022,"N00003522","E1620","11/03/2022",5000,"24K"
2022,"N00030875","E1620","11/03/2022",1000,"24K"
2022,"N00035670","E1620","11/03/2022",5000,"24K"
2022,"N00037422","E1620","11/03/2022",2500,"24K"
2022,"N00033839","E1620","11/03/2022",1000,"24K"
2022,"N00041104","E1530","11/09/2022",1000,"24K"
2022,"N00013873","E1120","11/01/2022",5000,"24K"
2022,"N00048812","E1120","11/01/2022",5000,"24K"
2022,"N00042224","E1120","11/01/2022",5000,"24K"
2022,"N00035792","E1120","11/01/2022",5000,"24K"
2022,"N00044362","E1120","11/01/2022",2500,"24K"
2022,"N00044245","E1120","11/01/2022",2500,"24K"
2022,"N00026823","E1120","11/01/2022",5000,"24K"
2022,"N00032088","E1120","11/01/2022",1500,"24K"
2022,"N00026460","E1120","11/01/2022",5000,"24K"
2022,"N00045793","E1120","11/01/2022",2500,"24K"
2022,"N00009660","E1120","11/01/2022",2500,"24K"
2022,"N00042282","E1120","11/01/2022",1500,"24K"
2022,"N00039551","E1120","11/01/2022",2500,"24K"
2022,"N00048776","E1120","11/01/2022",2500,"24K"
2022,"N00035527","E1120","11/01/2022",5000,"24K"
2022,"N00048812","E1100","11/02/2022",2500,"24K"
2022,"N00034016","E1100","11/04/2022",1500,"24K"
2022,"N00050027","E1100","11/02/2022",2500,"24K"
2022,"N00035523","E1100","11/02/2022",2500,"24K"
2022,"N00033630","E1100","11/04/2022",1500,"24K"
2022,"N00030752","E1100","11/04/2022",1500,"24K"
2022,"N00036251","E1100","11/02/2022",2500,"24K"
2022,"N00037031","E1100","11/04/2022",1500,"24K"
2022,"N00049246","E1100","11/02/2022",2500,"24K"
2022,"N00033410","E1100","11/02/2022",2500,"24K"
2022,"N00032546","E1100","11/02/2022",2500,"24K"
2022,"N00048414","E1100","11/02/2022",2500,"24K"
2022,"N00038659","E1100","11/02/2022",1000,"24K"
2022,"N00024978","E1100","11/02/2022",5000,"24K"
2022,"N00042194","E1620","11/03/2022",2000,"24K"
2022,"N00006236","E1620","11/18/2022",2500,"24K"
2022,"N00013323","E1620","11/04/2022",1000,"24K"
2022,"N00032088","E1620","11/04/2022",2500,"24K"
2022,"N00039551","E1620","11/14/2022",5000,"24K"
2022,"N00024978","E1140","10/20/2022",1000,"24K"
2022,"N00044579","E1140","10/31/2022",-1000,"24K"
2022,"N00005736","E1140","10/31/2022",1000,"24K"
2022,"N00044579","E1140","11/07/2022",1000,"24K"
2022,"N00029788","E1140","11/07/2022",2000,"24K"
2022,"N00027605","E1140","11/07/2022",2500,"24K"
2022,"N00041542","E1160","10/26/2022",2500,"24K"
2022,"N00013323","E1160","10/26/2022",2500,"24K"
2022,"N00041956","E1160","10/26/2022",5000,"24K"
2022,"N00031177","E1620","10/20/2022",2500,"24K"
