"Cycle","CID","RealCode","Date","Amount","Type"
2016,"N00033814","E1210","07/21/2015",-5000,"24K"
2016,"N00035492","E1210","08/28/2015",-2000,"24K"
2016,"N00031545","E1160","06/15/2015",1000,"24K"
2016,"N00031513","E1620","08/08/2016",-1500,"24K"
2016,"N00039780","E1240","05/25/2016",5000,"24K"
2016,"N00005870","E1140","09/10/2015",1000,"24Z"
2016,"N00033054","E1140","11/16/2015",1000,"24Z"
2016,"N00004572","E3000","01/12/2016",1000,"24K"
2016,"N00004572","E1600","12/03/2015",1000,"24K"
2016,"N00039780","E1210","07/13/2016",-2000,"24K"
2016,"N00006460","E5000","03/11/2015",1000,"24K"
2016,"N00009659","E1600","10/14/2015",1000,"24K"
2016,"N00005883","E1160","12/08/2015",2500,"24K"
2016,"N00003675","E1620","02/20/2015",5000,"24K"
2016,"N00003675","E1600","05/11/2015",5000,"24K"
2016,"N00003675","E1620","09/15/2015",500,"24K"
2016,"N00003675","E1600","06/05/2015",5000,"24K"
2016,"N00003675","E1110","04/24/2015",5000,"24K"
2016,"N00013131","E1610","06/11/2015",-525,"24K"
2016,"N00003675","E1160","02/11/2015",5000,"24K"
2016,"N00003675","E1120","09/28/2015",-5000,"24K"
2016,"N00003675","E1110","06/16/2015",5000,"24K"
2016,"N00003675","E1620","06/03/2015",5000,"24K"
2016,"N00003675","E1120","03/24/2015",5000,"24K"
2016,"N00003675","E1620","04/03/2015",5000,"24K"
2016,"N00003675","E1160","03/25/2015",5000,"24K"
2016,"N00003675","E1110","06/24/2015",5000,"24K"
2016,"N00030612","E1160","06/12/2015",5000,"24Z"
2016,"N00003675","E1160","11/30/2015",-5000,"24K"
2016,"N00003675","E1620","04/17/2015",2700,"24K"
2016,"N00001285","E1140","03/02/2015",2700,"24K"
2016,"N00003675","E1600","01/22/2015",5000,"24K"
2016,"N00003675","E1600","11/25/2015",-5000,"24K"
2016,"N00003675","E1620","12/08/2015",-2700,"24K"
2016,"N00003675","E1620","01/12/2016",-2300,"24K"
2016,"N00003675","E1620","03/24/2015",2500,"24K"
2016,"N00003675","E1610","02/13/2015",5000,"24K"
2016,"N00003675","E1100","08/03/2015",500,"24K"
2016,"N00009922","E1620","06/10/2015",-1000,"24K"
2016,"N00003675","E1600","01/22/2015",5000,"24K"
2016,"N00003675","E1110","05/12/2015",5000,"24K"
2016,"N00003675","E1620","04/27/2015",5000,"24K"
2016,"N00003675","E1110","07/21/2015",5000,"24K"
2016,"N00003675","E1600","03/09/2015",5000,"24K"
2016,"N00003675","E1300","03/25/2015",2500,"24K"
2016,"N00003675","E2000","01/21/2015",5000,"24K"
2016,"N00031681","E1210","10/20/2015",1000,"24K"
2016,"N00003675","E1620","04/07/2015",5000,"24K"
2016,"N00003675","E1620","05/14/2015",5000,"24K"
2016,"N00003675","E1120","01/14/2015",5000,"24K"
2016,"N00003675","E1620","03/30/2015",-5000,"24K"
2016,"N00003675","E1620","05/14/2015",5000,"24K"
2016,"N00001285","E1140","05/14/2015",1000,"24K"
2016,"N00003675","E1620","09/18/2015",2300,"24K"
2016,"N00003675","E1110","06/15/2015",5000,"24K"
2016,"N00003675","E1600","02/06/2015",5000,"24K"
2016,"N00003675","E1140","09/17/2015",2500,"24K"
2016,"N00003675","E1100","06/18/2015",2500,"24K"
2016,"N00003675","E1620","12/02/2015",-5000,"24K"
2016,"N00003675","E1150","04/01/2015",5000,"24K"
2016,"N00003675","E1140","10/02/2015",-2500,"24K"
2016,"N00003675","E1600","03/16/2015",5000,"24K"
2016,"N00003675","E1100","06/19/2015",1250,"24K"
2016,"N00003675","E1160","07/13/2015",5000,"24K"
2016,"N00003675","E1120","09/23/2015",5000,"24K"
2016,"N00005656","E1120","11/30/2015",4532,"24Z"
2016,"N00003675","E1150","01/07/2016",5000,"24K"
2016,"N00003675","E1620","03/30/2015",5000,"24K"
2016,"N00003675","E1620","01/14/2015",5000,"24K"
2016,"N00003675","E1160","11/03/2015",-5000,"24K"
2016,"N00003675","E1120","01/14/2015",5000,"24K"
2016,"N00003675","E1630","03/17/2015",1000,"24K"
2016,"N00003675","E1110","12/10/2015",-5000,"24K"
2016,"N00003675","E1170","05/28/2015",5000,"24K"
2016,"N00003675","E1620","11/23/2015",-5000,"24K"
2016,"N00003675","E1110","06/25/2015",5000,"24K"
2016,"N00003675","E1120","06/03/2015",5000,"24K"
2016,"N00003675","E1110","06/16/2015",2500,"24K"
2016,"N00003675","E1320","05/21/2015",2500,"24K"
2016,"N00003675","E1120","03/03/2016",-5000,"24K"
2016,"N00003675","E1620","04/07/2015",5000,"24K"
2016,"N00003675","E1150","03/04/2015",2500,"24K"
2016,"N00003675","E1300","03/16/2015",5000,"24K"
2016,"N00003675","E2000","01/21/2015",5000,"24K"
2016,"N00003675","E1150","04/01/2015",5000,"24K"
2016,"N00003467","E1110","01/22/2015",2500,"24K"
2016,"N00003467","E1110","10/19/2015",-2000,"24K"
2016,"N00003467","E1610","02/25/2015",1000,"24K"
2016,"N00003467","E5000","06/10/2015",1000,"24K"
2016,"N00003467","E1110","06/23/2015",2000,"24K"
2016,"N00003467","E1610","06/11/2015",1000,"24K"
2016,"N00003467","E1140","09/17/2015",1000,"24K"
2016,"N00024753","E1140","12/02/2015",1000,"24K"
2016,"N00003467","E1150","03/31/2015",2600,"24K"
2016,"N00003467","E1320","04/28/2015",1000,"24K"
2016,"N00003467","E1620","02/20/2015",1000,"24K"
2016,"N00003467","E1210","08/04/2015",1000,"24K"
2016,"N00003467","E1160","03/25/2015",2500,"24K"
2016,"N00003467","E1630","03/23/2015",1000,"24K"
2016,"N00003467","E1110","07/13/2015",1000,"24K"
2016,"N00003467","E1190","03/20/2015",1500,"24K"
2016,"N00003467","E1140","09/09/2015",-1000,"24K"
2016,"N00003467","E1140","09/09/2015",1000,"24K"
2016,"N00003467","E1140","10/19/2015",-1000,"24K"
2016,"N00003467","E1140","08/24/2015",-1000,"24K"
2016,"N00003467","E1140","03/09/2016",-500,"24K"
2016,"N00003467","E1110","09/29/2015",2000,"24K"
2016,"N00003467","E1150","07/02/2015",2500,"24K"
2016,"N00003467","E1620","06/10/2015",1000,"24K"
2016,"N00003467","E1120","12/02/2015",-5000,"24K"
2016,"N00003467","E1620","02/20/2015",2500,"24K"
2016,"N00003467","E1620","09/14/2015",500,"24K"
2016,"N00003467","E1600","02/27/2015",1000,"24K"
2016,"N00003467","E1600","07/30/2015",1000,"24K"
2016,"N00003467","E1600","10/28/2015",-1000,"24K"
2016,"N00003467","E1210","02/23/2016",-500,"24K"
2016,"N00003467","E1500","07/15/2015",500,"24K"
2016,"N00003467","E1140","10/19/2015",-1000,"24K"
2016,"N00003467","E1610","05/15/2015",1500,"24K"
2016,"N00003467","E1110","01/16/2015",1000,"24K"
2016,"N00003467","E1110","06/16/2015",2500,"24K"
2016,"N00003467","E1210","04/21/2015",2000,"24K"
2016,"N00003467","E1140","09/15/2015",500,"24K"
2016,"N00003467","E1600","02/27/2015",1000,"24K"
2016,"N00003467","E1140","08/26/2015",2000,"24K"
2016,"N00003467","E1600","02/27/2015",1000,"24K"
2016,"N00003467","E1620","02/27/2015",2500,"24K"
2016,"N00003467","E1600","02/26/2015",1000,"24K"
2016,"N00003467","E1120","01/13/2015",5000,"24K"
2016,"N00003467","E1140","09/16/2015",1000,"24K"
2016,"N00003467","E1140","09/15/2015",500,"24K"
2016,"N00003467","E1140","03/09/2016",-1000,"24K"
2016,"N00003467","E1240","04/27/2015",1000,"24K"
2016,"N00003467","E1210","04/15/2015",2500,"24K"
2016,"N00003467","E1300","06/19/2015",1000,"24K"
2016,"N00003467","E1160","03/03/2015",1000,"24K"
2016,"N00003467","E1160","03/18/2015",1500,"24K"
2016,"N00024852","E1630","03/27/2015",-2500,"24K"
2016,"N00003467","E1160","03/20/2015",2500,"24K"
2016,"N00003467","E1620","03/03/2015",1000,"24K"
2016,"N00003467","E1620","10/27/2015",-500,"24K"
2016,"N00003467","E1320","04/09/2015",2500,"24K"
2016,"N00003467","E1600","02/13/2015",1000,"24K"
2016,"N00003467","E1600","08/19/2015",-1000,"24K"
2016,"N00003467","E1600","09/25/2015",1000,"24K"
2016,"N00003467","E1200","06/15/2015",5000,"24K"
2016,"N00003467","E1600","03/31/2015",5000,"24K"
2016,"N00003467","E1620","03/20/2015",2500,"24K"
2016,"N00003467","E1160","03/12/2015",2500,"24K"
2016,"N00003467","E1120","07/24/2015",1000,"24K"
2016,"N00003467","E1300","02/17/2015",1000,"24K"
2016,"N00003467","E1600","03/18/2015",5000,"24K"
2016,"N00003467","E1620","02/19/2015",2500,"24K"
2016,"N00003467","E1140","10/05/2015",-2000,"24K"
2016,"N00003467","E1600","03/09/2015",2500,"24K"
2016,"N00003467","E1620","05/15/2015",1000,"24K"
2016,"N00003467","E1600","03/20/2015",2500,"24K"
2016,"N00003467","E1620","06/25/2015",1500,"24K"
2016,"N00003467","E1170","03/05/2015",5000,"24K"
2016,"N00003467","E1600","10/20/2015",-1000,"24K"
2016,"N00003467","E1160","03/18/2015",1000,"24K"
2016,"N00003467","E1630","03/16/2015",1000,"24K"
2016,"N00003467","E1100","08/03/2015",1000,"24K"
2016,"N00003467","E1120","01/20/2015",1000,"24K"
2016,"N00003467","E1160","10/16/2015",-1000,"24K"
2016,"N00003467","E1170","03/30/2015",2500,"24K"
2016,"N00003467","E1140","03/09/2016",-500,"24K"
2016,"N00003467","E1210","07/29/2015",3000,"24K"
2016,"N00003467","E1600","11/05/2015",-2000,"24K"
2016,"N00003467","E1600","09/11/2015",2000,"24K"
2016,"N00003467","E1120","01/21/2015",2500,"24K"
2016,"N00002858","E4200","11/16/2015",2500,"24K"
2016,"N00003467","E1620","03/02/2015",1000,"24K"
2016,"N00003467","E1120","01/23/2015",5000,"24K"
2016,"N00003467","E1620","06/25/2015",5000,"24K"
2016,"N00003467","E1620","08/26/2015",2500,"24K"
2016,"N00003467","E1620","09/14/2015",500,"24K"
2016,"N00003467","E1620","10/28/2015",-2500,"24K"
2016,"N00003467","E1620","09/03/2015",1000,"24K"
2016,"N00003467","E1210","04/21/2015",500,"24K"
2016,"N00003467","E1110","03/19/2015",2500,"24K"
2016,"N00037031","E1210","12/10/2015",1000,"24K"
2016,"N00003467","E1620","02/09/2015",1000,"24K"
2016,"N00003467","E1620","10/27/2015",-500,"24K"
2016,"N00003467","E1170","07/21/2015",2000,"24K"
2016,"N00003467","E1170","10/07/2015",-2000,"24K"
2016,"N00003467","E1100","07/23/2015",1000,"24K"
2016,"N00003467","E1160","03/20/2015",5000,"24K"
2016,"N00003467","E1620","02/27/2015",1000,"24K"
2016,"N00003467","E1620","06/15/2015",1000,"24K"
2016,"N00003467","E5000","07/08/2015",1500,"24K"
2016,"N00003467","E1210","04/09/2015",1000,"24K"
2016,"N00003467","E1620","05/12/2015",1000,"24K"
2016,"N00003467","E1140","09/17/2015",1000,"24K"
2016,"N00003467","E1620","06/30/2015",500,"24K"
2016,"N00003467","E1620","03/13/2015",1000,"24K"
2016,"N00003467","E1140","07/30/2015",1000,"24K"
2016,"N00003467","E1600","03/19/2015",1000,"24K"
2016,"N00009975","E1170","08/19/2015",-2500,"24K"
2016,"N00003467","E1300","02/20/2015",2000,"24K"
2016,"N00003467","E1160","01/27/2015",2500,"24K"
2016,"N00003467","E1600","08/19/2015",1000,"24K"
2016,"N00031782","E1620","02/24/2016",1000,"24K"
2016,"N00001489","E1120","10/24/2016",-5000,"24K"
2016,"N00013873","E1610","11/02/2015",1500,"24K"
2016,"N00031064","E1600","04/29/2016",3000,"24K"
2016,"N00024753","E1110","06/22/2016",1000,"24K"
2016,"N00024753","E1200","10/21/2016",1000,"24K"
2016,"N00013873","E1610","07/15/2016",1500,"24K"
2016,"N00024753","E1150","03/21/2016",3000,"24K"
2016,"N00009975","E1600","04/05/2016",1500,"24K"
2016,"N00013873","E1610","03/22/2016",1500,"24K"
2016,"N00031782","E1170","05/25/2016",2500,"24K"
2016,"N00031064","E1600","06/21/2016",2000,"24K"
2016,"N00013873","E1610","09/22/2015",1000,"24K"
2016,"N00012672","E1150","05/02/2016",5000,"24K"
2016,"N00031129","E1120","05/22/2015",1000,"24K"
2016,"N00024753","E1200","09/14/2016",1000,"24K"
2016,"N00013873","E1120","02/12/2016",2500,"24K"
2016,"N00001489","E1120","12/03/2015",5000,"24K"
2016,"N00013873","E1610","03/26/2015",1000,"24K"
2016,"N00029285","E1600","08/31/2016",1000,"24K"
2016,"N00006424","E1620","03/18/2016",1000,"24K"
2016,"N00002221","E4100","12/14/2015",1000,"24K"
2016,"N00005195","E1200","09/14/2016",2500,"24K"
2016,"N00029139","E1320","05/10/2016",1500,"24K"
2016,"N00013770","E1150","05/05/2015",2500,"24K"
2016,"N00028152","E1200","10/21/2016",1250,"24K"
2016,"N00029736","E1600","04/13/2016",1000,"24K"
2016,"N00009759","E1140","06/02/2015",1000,"24K"
2016,"N00003682","E1620","10/09/2015",1000,"24K"
2016,"N00038429","E1160","10/20/2016",5000,"24K"
2016,"N00031127","E1610","09/14/2016",2500,"24K"
2016,"N00033932","E1620","01/19/2015",1000,"24K"
2016,"N00001373","E1220","06/27/2016",1000,"24K"
2016,"N00036999","E1600","12/19/2016",2000,"24K"
2016,"N00029070","E1610","09/19/2016",1000,"24K"
2016,"N00035391","E1160","09/21/2016",1000,"24K"
2016,"N00036175","E1120","04/17/2015",5000,"24K"
2016,"N00026368","E1220","06/21/2016",1000,"24K"
2016,"N00001692","E1140","10/04/2016",1000,"24K"
2016,"N00029835","E1110","06/16/2015",2000,"24K"
2016,"N00003280","E1120","10/14/2016",1500,"24K"
2016,"N00030980","E1160","06/23/2015",500,"24K"
2016,"N00005883","E1600","04/29/2016",1000,"24K"
2016,"N00026341","E1190","11/13/2015",1000,"24K"
2016,"N00033630","E1150","04/21/2016",2500,"24K"
2016,"N00029675","E1210","02/11/2015",1000,"24K"
2016,"N00035527","E1140","02/10/2016",1000,"24K"
2016,"N00030744","E1140","09/29/2016",1000,"24K"
2016,"N00030768","E1120","09/16/2015",1500,"24K"
2016,"N00029285","E1630","03/01/2016",1000,"24K"
2016,"N00026961","E1610","05/15/2015",1000,"24K"
2016,"N00030026","E1300","09/15/2015",1000,"24K"
2016,"N00031696","E1120","09/13/2016",1000,"24K"
2016,"N00006423","E5000","09/14/2016",1000,"24K"
2016,"N00005870","E1140","02/08/2016",-1000,"24K"
2016,"N00024992","E1140","11/10/2015",1000,"24K"
2016,"N00036135","E1160","09/23/2016",1000,"24K"
2016,"N00030602","E1160","06/24/2015",2500,"24K"
2016,"N00029675","E1210","04/28/2015",2500,"24K"
2016,"N00004961","E1600","02/23/2016",2500,"24K"
2016,"N00001127","E1620","12/10/2015",1000,"24K"
2016,"N00031103","E1620","12/14/2015",1000,"24K"
2016,"N00036449","E1600","02/17/2015",500,"24K"
2016,"N00030670","E1110","05/25/2016",5000,"24K"
2016,"N00003845","E1620","12/31/2015",-2000,"24K"
2016,"N00034784","E1110","05/20/2015",1500,"24K"
2016,"N00036175","E1140","03/08/2016",1000,"24K"
2016,"N00033474","E1600","06/22/2015",1000,"24K"
2016,"N00027509","E1110","06/20/2016",1000,"24K"
2016,"N00033782","E1620","11/19/2015",1000,"24K"
2016,"N00037162","E3000","06/24/2015",1000,"24K"
2016,"N00033443","E1160","10/21/2015",1000,"24K"
2016,"N00036135","E1110","09/30/2016",1000,"24K"
2016,"N00035007","E1320","08/27/2015",1000,"24K"
2016,"N00001003","E1630","05/11/2015",1000,"24K"
2016,"N00033091","E1600","06/11/2015",1500,"24K"
2016,"N00035278","E1620","03/26/2015",1000,"24K"
2016,"N00036403","E4100","06/22/2016",1000,"24K"
2016,"N00034639","E1610","07/20/2015",1000,"24K"
2016,"N00035282","E1610","07/15/2016",2500,"24K"
2016,"N00004614","E1150","03/21/2016",2500,"24K"
2016,"N00031134","E1140","03/14/2016",1000,"24K"
2016,"N00025175","E1320","05/21/2015",1000,"24K"
2016,"N00035307","E1600","09/28/2016",1000,"24K"
2016,"N00009869","E1160","12/27/2016",5000,"24K"
2016,"N00033106","E1170","06/01/2015",1500,"24K"
2016,"N00004357","E1120","06/16/2016",400,"24K"
2016,"N00028152","E1120","04/22/2015",500,"24K"
2016,"N00007248","E1120","10/08/2015",250,"24K"
2016,"N00003473","E1610","05/15/2015",3500,"24K"
2016,"N00033443","E4200","05/24/2016",2000,"24K"
2016,"N00031129","E1160","09/16/2016",2500,"24K"
2016,"N00039478","E1140","11/15/2016",5000,"24K"
2016,"N00025726","E1120","04/06/2015",5000,"24K"
2016,"N00024992","E1630","07/13/2016",1000,"24K"
2016,"N00033814","E1210","06/08/2016",2500,"24K"
2016,"N00004961","E1600","02/27/2015",2500,"24K"
2016,"N00030184","E1110","02/03/2015",2500,"24K"
2016,"N00030693","E4100","08/04/2015",1000,"24K"
2016,"N00029285","E1140","02/24/2015",2000,"24K"
2016,"N00033274","E1150","10/31/2015",1000,"24K"
2016,"N00030980","E1140","09/09/2015",1000,"24K"
2016,"N00031227","E1220","09/25/2015",1500,"24K"
2016,"N00035380","E1150","11/18/2015",2500,"24K"
2016,"N00003682","E1620","02/24/2015",1500,"24K"
2016,"N00026050","E1600","12/17/2015",2000,"24K"
2016,"N00013799","E1320","12/08/2015",1000,"24K"
2016,"N00030184","E1160","02/23/2016",2500,"24K"
2016,"N00005656","E1210","09/22/2016",2500,"24K"
2016,"N00024922","E1160","11/01/2016",5000,"24K"
2016,"N00033474","E1600","10/13/2015",500,"24K"
2016,"N00032029","E1210","05/06/2016",1000,"24K"
2016,"N00030980","E1150","03/09/2016",2000,"24K"
2016,"N00029285","E1110","02/25/2016",2500,"24K"
2016,"N00031417","E1150","02/20/2015",5000,"24K"
2016,"N00012546","E1600","03/16/2015",1000,"24K"
2016,"N00030771","E1140","04/21/2015",1000,"24K"
2016,"N00030980","E1600","05/01/2015",500,"24K"
2016,"N00031417","E1110","03/24/2015",5000,"24K"
2016,"N00027509","E1160","03/23/2016",1000,"24K"
2016,"N00033591","E1600","08/04/2015",2000,"24K"
2016,"N00033443","E1500","11/04/2016",5000,"24K"
2016,"N00004614","E1700","02/05/2015",1000,"24K"
2016,"N00033539","E1150","10/19/2016",2500,"24K"
2016,"N00006236","E1120","08/01/2016",2500,"24K"
2016,"N00031127","E1140","04/04/2016",2500,"24K"
2016,"N00035934","E1620","10/16/2015",1000,"24K"
2016,"N00030980","E1190","03/29/2016",2000,"24K"
2016,"N00026050","E2000","05/19/2016",1000,"24K"
2016,"N00004887","E1630","11/05/2015",1000,"24K"
2016,"N00012546","E1140","07/06/2016",2000,"24K"
2016,"N00004961","E1700","02/26/2015",1000,"24K"
2016,"N00030771","E5000","06/08/2016",1000,"24K"
2016,"N00001821","E1620","03/21/2016",5000,"24K"
2016,"N00001093","E1610","05/15/2015",1000,"24K"
2016,"N00007099","E1610","12/01/2015",2000,"24K"
2016,"N00030608","E1600","05/13/2015",1000,"24K"
2016,"N00009660","E1120","10/05/2016",5000,"24K"
2016,"N00004614","E1160","05/08/2015",1500,"24K"
2016,"N00013770","E1160","06/15/2016",1000,"24K"
2016,"N00029736","E1140","09/17/2015",1000,"24K"
2016,"N00027459","E1170","09/28/2016",1500,"24K"
2016,"N00030949","E1110","06/25/2015",1000,"24K"
2016,"N00030980","E1110","02/23/2016",2500,"24K"
2016,"N00009154","E1610","12/03/2015",1000,"24K"
2016,"N00003682","E1110","07/08/2016",1000,"24K"
2016,"N00004614","E1500","02/20/2015",5000,"24K"
2016,"N00006424","E5000","08/13/2015",5000,"24K"
2016,"N00004961","E1110","08/25/2016",1000,"24K"
2016,"N00029835","E1620","04/15/2016",1000,"24K"
2016,"N00000781","E1600","06/17/2015",2500,"24K"
2016,"N00031782","E1140","03/25/2015",1000,"24K"
2016,"N00031539","E1150","10/07/2016",2500,"24K"
2016,"N00035403","E1600","06/22/2016",2000,"24K"
2016,"N00009724","E1620","03/02/2015",1000,"24K"
2016,"N00037161","E1140","06/01/2016",2500,"24K"
2016,"N00031064","E2000","09/28/2015",500,"24K"
2016,"N00024992","E1620","11/19/2015",1000,"24K"
2016,"N00001373","E1300","12/02/2015",2500,"24K"
2016,"N00002221","E1140","07/25/2016",2700,"24K"
2016,"N00039533","E1200","10/21/2016",2000,"24K"
2016,"N00033106","E1620","12/14/2015",2500,"24K"
2016,"N00035616","E4200","03/30/2016",1000,"24K"
2016,"N00031129","E1170","02/01/2016",2500,"24K"
2016,"N00031696","E1200","09/14/2016",1000,"24K"
2016,"N00034784","E3000","06/26/2015",1000,"24K"
2016,"N00032022","E1600","02/12/2015",2000,"24K"
2016,"N00032088","E1120","04/28/2016",2000,"24K"
2016,"N00036403","E1610","05/15/2015",1000,"24K"
2016,"N00035616","E4200","11/23/2016",-1000,"24K"
2016,"N00005285","E1620","01/20/2015",1000,"24K"
2016,"N00025284","E5000","09/14/2016",1000,"24K"
2016,"N00030673","E1620","06/22/2016",1500,"24K"
2016,"N00005883","E1120","05/18/2016",4000,"24K"
2016,"N00024852","E1500","03/05/2016",2500,"24K"
2016,"N00031681","E1140","07/23/2015",2500,"24K"
2016,"N00031777","E1620","09/25/2015",1000,"24K"
2016,"N00029459","E1110","02/24/2015",1000,"24K"
2016,"N00032546","E1120","01/19/2016",5000,"24K"
2016,"N00001373","E1620","06/21/2016",1000,"24K"
2016,"N00031696","E1110","04/28/2015",1500,"24K"
2016,"N00035403","E1140","06/28/2016",1000,"24K"
2016,"N00001821","E1140","11/04/2016",-2500,"24K"
2016,"N00027239","E1100","09/22/2016",1000,"24K"
2016,"N00026457","E1120","06/26/2015",1000,"24K"
2016,"N00001171","E1630","05/11/2015",1000,"24K"
2016,"N00031593","E1110","06/06/2016",1000,"24K"
2016,"N00025726","E1120","04/08/2015",2500,"24K"
2016,"N00005559","E1120","11/20/2015",2000,"24K"
2016,"N00031127","E1620","03/24/2015",1000,"24K"
2016,"N00033410","E1120","08/31/2015",5000,"24K"
2016,"N00006424","E1110","03/08/2016",2500,"24K"
2016,"N00005883","E1140","01/15/2016",2500,"24K"
2016,"N00031782","E1150","04/21/2016",1500,"24K"
2016,"N00001489","E1600","03/20/2015",2500,"24K"
2016,"N00029258","E1170","10/19/2016",1000,"24K"
2016,"N00029391","E1620","08/09/2016",2500,"24K"
2016,"N00006249","E1210","10/04/2016",1000,"24K"
2016,"N00024992","E1140","10/09/2015",1000,"24K"
2016,"N00033591","E1620","03/06/2015",1000,"24K"
2016,"N00031417","E1120","02/10/2016",400,"24K"
2016,"N00026961","E1700","09/23/2016",2000,"24K"
2016,"N00031539","E1140","08/18/2016",1000,"24K"
2016,"N00033373","E1110","10/28/2016",1000,"24K"
2016,"N00030612","E1120","01/05/2016",1000,"24K"
2016,"N00035820","E1110","10/22/2015",1000,"24K"
2016,"N00005582","E1120","08/31/2016",1000,"24K"
2016,"N00031253","E1140","11/16/2015",1500,"24K"
2016,"N00035523","E1620","09/17/2015",1000,"24K"
2016,"N00037031","E1210","09/16/2015",1000,"24K"
2016,"N00005195","E1160","06/23/2015",2500,"24K"
2016,"N00013770","E1170","03/22/2016",1500,"24K"
2016,"N00009869","E1600","05/04/2015",1000,"24K"
2016,"N00027894","E1610","02/01/2016",500,"24K"
2016,"N00027462","E1300","09/29/2016",1000,"24K"
2016,"N00013873","E1150","08/05/2016",5000,"24K"
2016,"N00028073","E1600","09/27/2016",2000,"24K"
2016,"N00029574","E1140","10/14/2015",1000,"24K"
2016,"N00006424","E1600","08/05/2015",1000,"24K"
2016,"N00034784","E1140","02/05/2016",5000,"24K"
2016,"N00001003","E1630","11/11/2015",1000,"24K"
2016,"N00027741","E1620","06/22/2015",2000,"24K"
2016,"N00033495","E1000","05/24/2016",1000,"24K"
2016,"N00034120","E1110","07/07/2016",1500,"24K"
2016,"N00033987","E1610","03/04/2016",1000,"24K"
2016,"N00029675","E1110","10/13/2016",1500,"24K"
2016,"N00001489","E1110","03/19/2015",2500,"24K"
2016,"N00031681","E1110","10/19/2016",1000,"24K"
2016,"N00031226","E1210","09/29/2016",1000,"24K"
2016,"N00029574","E1620","08/03/2016",2500,"24K"
2016,"N00039398","E3000","09/16/2016",1500,"24K"
2016,"N00034416","E1620","12/11/2015",1000,"24K"
2016,"N00006267","E1140","06/17/2015",1500,"24K"
2016,"N00031545","E1600","06/03/2015",2309,"24K"
2016,"N00039398","E1160","12/01/2016",5000,"24K"
2016,"N00002408","E1620","05/06/2016",2500,"24K"
2016,"N00036154","E1620","05/24/2016",2390,"24Z"
2016,"N00025292","E1320","08/15/2016",1000,"24K"
2016,"N00005195","E1500","11/01/2016",2000,"24K"
2016,"N00031688","E1620","03/20/2015",2500,"24K"
2016,"N00029632","E1120","09/16/2015",1000,"24K"
2016,"N00003950","E1620","02/03/2016",2500,"24K"
2016,"N00001373","E5000","10/15/2015",500,"24K"
2016,"N00031128","E1610","05/25/2016",1500,"24K"
2016,"N00013323","E1140","09/30/2015",1000,"24K"
2016,"N00005582","E1140","08/27/2015",1000,"24K"
2016,"N00032022","E1620","12/01/2015",2000,"24K"
2016,"N00033842","E1110","10/22/2015",1000,"24K"
2016,"N00030980","E1620","06/17/2016",1000,"24K"
2016,"N00028958","E1620","02/19/2016",1000,"24K"
2016,"N00036135","E1100","03/23/2015",1000,"24K"
2016,"N00008799","E1320","12/09/2015",1000,"24K"
2016,"N00035420","E1170","07/14/2015",1000,"24K"
2016,"N00025095","E1000","07/12/2016",500,"24K"
2016,"N00030815","E1140","11/06/2015",1500,"24K"
2016,"N00039777","E1320","09/26/2016",1000,"24K"
2016,"N00029391","E1610","07/20/2015",1000,"24K"
2016,"N00001758","E5000","03/09/2016",1000,"24K"
2016,"N00026368","E1620","05/13/2016",1000,"24K"
