"Cycle","RecipID","RealCode","Date","Amount","Type"
2018,"N00012508","E1600",2018-06-28,150,"15E"
2018,"N00041599","E1000",2018-06-26,1000,"15"
2018,"N00033085","E3000",2018-06-25,25,"15"
2018,"N00003389","E1160",2018-06-20,3300,"15"
2018,"N00033085","E1100",2018-06-30,250,"15"
2018,"N00041620","E1120",2018-06-30,-2700,"15"
2018,"N00041620","E1210",2018-06-30,1000,"15"
2018,"N00027500","E1500",2018-06-29,1000,"15"
2018,"N00041620","E1120",2018-06-30,1000,"15"
2018,"N00041620","E1620",2018-06-30,1000,"15"
2018,"N00041620","E1120",2018-06-30,2700,"15"
2018,"N00041620","E1150",2018-06-30,2700,"15"
2018,"N00041620","E1150",2018-06-30,2700,"15"
2018,"N00041620","E1170",2018-06-30,2700,"15"
2018,"N00041620","E1170",2018-06-30,-2700,"15"
2018,"N00003389","E1160",2018-06-20,1700,"15"
2018,"N00043290","E1000",2018-06-27,-2700,"15"
2018,"N00043290","E1500",2018-06-23,1000,"15"
2018,"N00043290","E1140",2018-06-27,2700,"15"
2018,"N00043290","E1600",2018-06-23,1000,"15"
2018,"N00043290","E1210",2018-06-27,-2700,"15"
2018,"N00042556","E1630",2018-06-26,1000,"15"
2018,"N00043290","E1120",2018-08-05,-2300,"15"
2018,"N00043290","E1600",2018-07-27,1000,"15"
2018,"N00043290","E1120",2018-07-31,2700,"15"
2018,"N00043290","E1600",2018-06-30,-2700,"15"
2018,"N00043290","E1170",2018-06-26,-2700,"15"
2018,"N00043290","E1600",2018-06-29,1000,"15"
2018,"N00043290","E1140",2018-06-27,-2700,"15"
2018,"N00043290","E1600",2018-06-23,2500,"15"
2018,"N00043290","E1700",2018-06-26,1000,"15"
2018,"N00043290","E1600",2018-06-29,1000,"15"
2018,"N00043290","E1150",2018-06-27,2700,"15J"
2018,"N00043290","E1240",2018-06-26,2700,"15"
2018,"N00043290","E1600",2018-06-30,2700,"15"
2018,"N00043290","E1170",2018-06-22,2700,"15"
2018,"N00043290","E1600",2018-06-23,1000,"15"
2018,"N00043290","E1600",2018-06-29,2700,"15"
2018,"N00043290","E1600",2018-06-23,1000,"15"
2018,"N00043290","E1600",2018-07-13,500,"15"
2018,"N00043290","E1630",2018-08-08,300,"15"
2018,"N00043290","E1120",2018-08-08,-400,"15"
2018,"N00043290","E1600",2018-08-05,1000,"15"
2018,"N00004614","E1140",2018-06-23,500,"15"
2018,"N00043290","E1600",2018-06-23,2000,"15"
2018,"N00043290","E1500",2018-06-23,500,"15"
2018,"N00043290","E1600",2018-06-23,1000,"15"
2018,"N00043290","E1000",2018-06-27,2700,"15"
2018,"N00043290","E0000",2018-06-26,500,"15"
2018,"N00043290","E1630",2018-08-08,-300,"15"
2018,"N00043290","E1600",2018-06-29,2000,"15"
2018,"N00043290","E1100",2018-07-20,1000,"15"
2018,"N00043290","E1600",2018-06-23,1000,"15"
2018,"N00043290","E1120",2018-07-31,2700,"15"
2018,"N00043290","E1600",2018-06-23,1000,"15"
2018,"N00043290","E1600",2018-06-29,2700,"15"
2018,"N00043290","E1170",2018-06-22,-2700,"15"
2018,"N00043290","E1630",2018-07-31,1000,"15"
2018,"N00004614","E1000",2018-06-25,250,"15"
2018,"N00043290","E1600",2018-06-23,1000,"15"
2018,"N00043290","E1170",2018-06-22,-2700,"15"
2018,"N00043290","E1600",2018-07-13,1000,"15"
2018,"N00043290","E1120",2018-07-20,1000,"15"
2018,"N00043290","E1620",2018-07-29,1000,"15J"
2018,"N00027533","E1620",2018-08-02,500,"15"
2018,"N00027533","E1620",2018-07-25,250,"15"
2018,"N00027694","E2000",2018-07-09,25,"15E"
2018,"N00027694","E2000",2018-07-03,25,"15E"
2018,"N00033363","E1120",2018-06-30,-2300,"15"
2018,"N00033363","E1120",2018-06-30,2300,"15"
2018,"N00041620","E0000",2018-06-27,1000,"15J"
2018,"N00043290","E1600",2018-06-26,1000,"15"
2018,"N00043290","E1170",2018-06-26,2700,"15"
2018,"N00043290","E1500",2018-06-29,1000,"15"
2018,"N00043290","E1240",2018-06-21,2700,"15J"
2018,"N00043290","E1240",2018-06-21,2700,"15J"
2018,"N00043290","E1120",2018-08-05,2300,"15"
2018,"N00043290","E0000",2018-07-31,1000,"15"
2018,"N00043290","E1630",2018-07-12,1000,"15"
2018,"N00004614","E1210",2018-06-25,2700,"15"
2018,"N00042354","E3000",2018-07-12,500,"15"
2018,"N00043290","E0000",2018-06-22,250,"15"
2018,"N00043290","E1140",2018-06-27,2700,"15"
2018,"N00043290","E1140",2018-06-27,-2700,"15"
2018,"N00043290","E1210",2018-06-27,2700,"15"
2018,"N00043290","E1600",2018-06-29,1000,"15"
2018,"N00043290","E1170",2018-06-22,2700,"15"
2018,"N00043290","E1600",2018-06-30,2000,"15"
2018,"N00043290","E1150",2018-06-27,2700,"15J"
2018,"N00043290","E1120",2018-08-08,400,"15"
2018,"N00043290","E1120",2018-07-20,2700,"15"
2018,"N00043290","E1120",2018-07-31,5000,"15"
2018,"N00043290","E0000",2018-07-21,1000,"15"
2018,"N00004614","E1100",2018-06-22,250,"15"
2018,"N00027694","E1600",2018-07-17,250,"15E"
2018,"N00027694","E1630",2018-07-10,25,"15E"
2018,"N00035483","E1100",2018-06-29,250,"15"
2018,"N00027503","E5000",2018-06-27,100,"15E"
2018,"N00027503","E1000",2018-06-22,250,"15"
2018,"N00027503","E1110",2018-06-30,50,"15"
2018,"N00027503","E1600",2018-06-29,250,"15E"
2018,"N00027503","E1000",2018-06-22,250,"15"
2018,"N00027503","E1110",2018-06-26,100,"15"
2018,"N00027503","E1600",2018-06-26,500,"15E"
2018,"N00029835","E1600",2018-06-21,25,"15E"
2018,"N00027503","E1000",2018-06-22,250,"15"
2018,"N00029835","E1600",2018-06-29,1000,"15J"
2018,"N00029835","E1600",2018-06-29,500,"15J"
2018,"N00029835","E1600",2018-06-29,500,"15J"
2018,"N00029835","E1600",2018-06-30,1000,"15J"
2018,"N00029277","E3000",2018-06-26,25,"15E"
2018,"N00027503","E2000",2018-06-30,250,"15"
2018,"N00000270","E1500",2018-06-30,1000,"15"
2018,"N00027503","E1600",2018-06-29,1000,"15"
2018,"N00029835","E1600",2018-06-29,1000,"15J"
2018,"N00029835","E1600",2018-06-29,1000,"15J"
2018,"N00027503","E1600",2018-06-29,500,"15"
2018,"N00027503","E1600",2018-06-22,250,"15E"
2018,"N00029835","E1600",2018-06-30,1000,"15J"
2018,"N00029835","E1600",2018-06-30,1000,"15J"
2018,"N00029835","E1600",2018-06-29,1000,"15J"
2018,"N00029835","E1600",2018-06-29,500,"15J"
2018,"N00029835","E1600",2018-06-30,1000,"15J"
2018,"N00029277","E1110",2018-06-24,5,"15E"
2018,"N00033983","E1100",2018-06-26,100,"15E"
2018,"N00027503","E1620",2018-06-27,5,"15E"
2018,"N00027503","E1600",2018-06-28,1000,"15E"
2018,"N00037161","E1110",2018-06-30,100,"15"
2018,"N00029835","E1500",2018-06-30,500,"15J"
2018,"N00029835","E1600",2018-06-29,1000,"15J"
2018,"N00029835","E1600",2018-06-29,1000,"15J"
2018,"N00029835","E1500",2018-06-30,1000,"15J"
2018,"N00029835","E1600",2018-06-29,1000,"15J"
2018,"N00029835","E1600",2018-06-29,500,"15J"
2018,"N00033492","E5000",2018-06-20,12,"15E"
2018,"N00033492","E2000",2018-06-25,200,"15"
2018,"N00033983","E1110",2018-06-27,25,"15E"
2018,"N00033983","E1100",2018-06-29,25,"15E"
2018,"N00033492","E1000",2018-06-30,100,"15"
2018,"N00033492","E0000",2018-06-27,100,"15E"
2018,"N00033492","E1500",2018-06-29,50,"15E"
2018,"N00043629","E1220",2018-06-28,500,"15"
2018,"N00035774","E4100",2018-06-30,500,"15"
2018,"N00030245","E1150",2018-06-21,1000,"15"
2018,"N00000699","E2000",2018-06-28,250,"15E"
2018,"N00042767","E1120",2018-06-30,1000,"15"
2018,"N00043629","E3000",2018-06-29,500,"15"
2018,"N00000699","E2000",2018-06-28,250,"15E"
2018,"N00043086","E5000",2018-06-25,300,"15"
2018,"N00028139","E0000",2018-07-20,100,"15E"
2018,"N00035663","E1620",2018-06-30,48,"15"
2018,"N00041620","E1160",2018-07-09,1000,"15"
2018,"N00041620","E1120",2018-07-16,2700,"15"
2018,"N00028139","E0000",2018-07-13,100,"15"
2018,"N00042361","E1190",2018-06-29,1000,"15"
2018,"N00041929","E1240",2018-07-23,200,"15"
2018,"N00041552","E1610",2018-06-29,300,"15"
2018,"N00007836","E4100",2018-07-09,250,"15"
2018,"N00007836","E4100",2018-07-09,250,"15"
2018,"N00004108","E1000",2018-06-26,250,"15"
2018,"N00035663","E1600",2018-06-21,25,"15"
2018,"N00040815","E1120",2018-06-27,2750,"15"
2018,"N00041620","E0000",2018-07-18,350,"15"
2018,"N00037492","E1200",2018-06-28,50,"15"
2018,"N00033443","E1500",2018-06-30,250,"15"
2018,"N00037492","E1600",2018-06-30,100,"15"
2018,"N00007836","E4100",2018-07-09,1000,"15"
2018,"N00007836","E4100",2018-07-09,250,"15"
2018,"N00007836","E4100",2018-07-09,250,"15"
2018,"N00042354","E0000",2018-06-29,500,"15"
2018,"N00035663","E1190",2018-06-26,250,"15"
2018,"N00042354","E1150",2018-06-27,2700,"15"
2018,"N00037492","E1220",2018-06-25,10,"15"
2018,"N00037492","E1500",2018-06-27,1000,"15"
2018,"N00033443","E1500",2018-06-30,250,"15"
2018,"N00037492","E1500",2018-06-29,2700,"15"
2018,"N00007836","E4100",2018-07-09,250,"15"
2018,"N00007836","E4100",2018-07-09,250,"15"
2018,"N00007836","E2000",2018-07-01,100,"15"
2018,"N00027522","E1170",2018-06-28,5400,"15"
2018,"N00027522","E1000",2018-06-30,100,"15"
2018,"N00027522","E1170",2018-06-30,5400,"15"
2018,"N00027503","E1000",2018-06-22,250,"15"
2018,"N00033443","E1500",2018-06-30,2000,"15"
2018,"N00007836","E4100",2018-07-09,300,"15"
2018,"N00041548","E1000",2018-06-20,2700,"15"
2018,"N00007836","E4100",2018-07-09,250,"15"
2018,"N00042354","E1150",2018-06-27,5400,"15"
2018,"N00042354","E3000",2018-06-29,2700,"15"
2018,"N00029835","E0000",2018-06-28,10,"15E"
2018,"N00029835","E1600",2018-06-29,1000,"15J"
2018,"N00029835","E1600",2018-06-29,1000,"15J"
2018,"N00029277","E1110",2018-06-25,10,"15E"
2018,"N00033443","E0000",2018-06-29,500,"15"
2018,"N00007836","E4100",2018-07-09,500,"15"
2018,"N00007836","E1610",2018-07-01,1000,"15"
2018,"N00007836","E4100",2018-07-09,250,"15"
2018,"N00007836","E4100",2018-07-09,700,"15"
2018,"N00042354","E3000",2018-06-29,1000,"15"
2018,"N00042354","E1110",2018-06-29,250,"15"
2018,"N00042354","E1150",2018-06-27,-2700,"15"
2018,"N00009926","E1110",2018-06-26,500,"15E"
2018,"N00009926","E0000",2018-06-20,500,"15"
2018,"N00037492","E5000",2018-06-26,400,"15"
2018,"N00027605","E1100",2018-06-30,10,"15E"
2018,"N00027522","E1220",2018-06-29,100,"15"
2018,"N00033983","E2000",2018-06-25,220,"15"
2018,"N00033983","E1220",2018-06-25,100,"15E"
2018,"N00027605","E2000",2018-06-26,100,"15E"
2018,"N00033983","E1220",2018-06-28,100,"15E"
2018,"N00009926","E4100",2018-06-21,10,"15E"
2018,"N00027605","E1150",2018-06-30,25,"15E"
2018,"N00009926","E1620",2018-06-22,40,"15E"
2018,"N00009926","E1100",2018-06-30,100,"15E"
2018,"N00027605","E1110",2018-06-28,10,"15E"
2018,"N00027694","E1120",2018-06-21,2700,"15E"
2018,"N00027694","E0000",2018-06-22,200,"15"
2018,"N00009926","E1210",2018-06-26,500,"15"
2018,"N00038525","E1160",2018-06-29,100,"15"
2018,"N00027605","E2000",2018-06-26,3,"15E"
2018,"N00027694","E0000",2018-06-22,2700,"15"
2018,"N00027605","E3000",2018-06-23,300,"15"
2018,"N00027605","E1000",2018-06-21,25,"15E"
2018,"N00027605","E1000",2018-06-27,100,"15E"
2018,"N00009926","E1600",2018-06-24,25,"15E"
2018,"N00027605","E2000",2018-06-26,250,"15E"
2018,"N00027605","E1110",2018-06-28,10,"15E"
2018,"N00041623","E1500",2018-06-28,500,"15"
2018,"N00041623","E1150",2018-06-27,500,"15"
2018,"N00027694","E1620",2018-06-29,200,"15E"
2018,"N00027694","E0000",2018-06-22,1900,"15"
2018,"N00027694","E0000",2018-06-22,200,"15"
2018,"N00027694","E1600",2018-06-27,10,"15E"
2018,"N00027694","E1600",2018-06-21,100,"15E"
2018,"N00027694","E1100",2018-06-26,100,"15E"
2018,"N00027694","E1600",2018-06-22,100,"15"
2018,"N00027694","E1620",2018-06-25,25,"15E"
2018,"N00025495","E1240",2018-06-28,200,"15"
2018,"N00027658","E1110",2018-06-27,500,"15E"
2018,"N00027694","E1100",2018-06-30,100,"15E"
2018,"N00025495","E1160",2018-06-20,125,"15"
2018,"N00025495","E1160",2018-06-29,2500,"15"
2018,"N00029303","E1000",2018-06-21,10,"15E"
2018,"N00025495","E1300",2018-06-27,100,"15"
2018,"N00027860","E1110",2018-06-30,50,"15"
2018,"N00033492","E1620",2018-06-27,100,"15E"
2018,"N00033782","E1110",2018-06-22,500,"15E"
2018,"N00033782","E1620",2018-06-29,200,"15E"
2018,"N00027694","E1600",2018-06-30,10,"15E"
2018,"N00041734","E1140",2018-06-27,100,"15"
2018,"N00025495","E1600",2018-06-26,500,"15"
2018,"N00035774","E4100",2018-06-30,1000,"15"
2018,"N00033782","E1000",2018-06-22,1000,"15E"
2018,"N00033085","E1120",2018-06-20,500,"15"
2018,"N00033085","E1100",2018-06-20,50,"15"
2018,"N00033085","E3000",2018-06-25,25,"15"
2018,"N00033085","E1110",2018-06-25,200,"15"
2018,"N00033085","E1100",2018-06-25,300,"15"
2018,"N00033085","E1140",2018-06-27,50,"15"
2018,"N00033085","E1120",2018-06-29,100,"15"
2018,"N00027533","E1500",2018-06-22,500,"15"
2018,"N00033085","E1600",2018-06-21,25,"15"
2018,"N00033085","E1000",2018-06-21,150,"15"
2018,"N00033085","E1620",2018-06-23,750,"15"
2018,"N00038734","E2000",2018-06-21,100,"15E"
2018,"N00033085","E1160",2018-06-27,15,"15"
2018,"N00033085","E1110",2018-06-30,1000,"15"
2018,"N00033085","E1500",2018-06-30,25,"15"
2018,"N00038734","E0000",2018-06-28,75,"15E"
2018,"N00033085","E1000",2018-06-28,25,"15"
2018,"N00033085","E0000",2018-06-29,1000,"15"
2018,"N00043086","E5000",2018-06-22,400,"15"
2018,"N00038734","E2000",2018-06-28,220,"15"
2018,"N00038734","E1150",2018-06-30,50,"15E"
2018,"N00038734","E1630",2018-06-29,20,"15E"
2018,"N00033085","E1500",2018-06-21,100,"15"
2018,"N00033085","E1110",2018-06-26,10,"15"
2018,"N00033085","E1100",2018-06-29,1500,"15"
2018,"N00033085","E1120",2018-06-30,50,"15"
2018,"N00033085","E1150",2018-06-26,200,"15"
2018,"N00033085","E1150",2018-06-28,25,"15J"
2018,"N00033085","E1110",2018-06-30,500,"15J"
2018,"N00036915","E1000",2018-06-29,10,"15E"
2018,"N00007836","E4100",2018-06-21,5,"15E"
2018,"N00007836","E4100",2018-06-27,1000,"15"
2018,"N00033085","E1110",2018-06-29,100,"15"
2018,"N00033085","E1000",2018-06-30,2700,"15"
2018,"N00007836","E1500",2018-06-27,300,"15"
2018,"N00033085","E1100",2018-06-30,250,"15"
2018,"N00033085","E1150",2018-06-30,15,"15"
2018,"N00033085","E1110",2018-06-30,2700,"15J"
2018,"N00007836","E1000",2018-06-30,30,"15"
2018,"N00038734","E1200",2018-06-28,100,"15E"
2018,"N00006236","E1200",2018-07-17,250,"15"
2018,"N00027793","E1000",2018-07-12,1000,"15"
2018,"N00006236","E1100",2018-07-31,1000,"15"
2018,"N00042361","E2000",2018-06-30,25,"15E"
2018,"N00007836","E1500",2018-06-26,500,"15"
2018,"N00028139","E0000",2018-07-11,25,"15E"
2018,"N00036915","E2000",2018-06-22,25,"15E"
2018,"N00027566","E0000",2018-06-30,25,"15E"
2018,"N00007836","E1500",2018-06-27,700,"15"
2018,"N00004367","E1600",2018-07-08,5,"15E"
2018,"N00004367","E1170",2018-07-13,2700,"15E"
2018,"N00007836","E1120",2018-06-30,100,"15E"
2018,"N00004367","E1620",2018-07-24,50,"15"
2018,"N00033443","E1500",2018-06-30,1500,"15"
2018,"N00033443","E1500",2018-06-30,250,"15"
2018,"N00033443","E1500",2018-06-30,1000,"15"
2018,"N00024852","E1100",2018-06-30,50,"15"
2018,"N00007836","E4100",2018-07-09,1000,"15"
2018,"N00007836","E4100",2018-07-09,500,"15"
2018,"N00007836","E4100",2018-07-09,1000,"15"
2018,"N00004367","E1110",2018-07-02,100,"15E"
2018,"N00007836","E4100",2018-07-09,250,"15"
2018,"N00042354","E1140",2018-06-30,1000,"15"
2018,"N00042354","E3000",2018-06-29,-2700,"15"
2018,"N00004367","E0000",2018-07-15,22,"15E"
2018,"N00004367","E0000",2018-07-15,5,"15E"
2018,"N00004367","E1000",2018-07-19,30,"15E"
2018,"N00027522","E1170",2018-06-30,5400,"15"
2018,"N00004367","E1620",2018-07-15,50,"15E"
2018,"N00033983","E1100",2018-07-10,20,"15E"
2018,"N00033983","E2000",2018-08-01,200,"15"
2018,"N00033983","E1220",2018-08-01,100,"15E"
2018,"N00037492","E1100",2018-07-01,50,"15"
2018,"N00037492","E1220",2018-07-23,25,"15"
2018,"N00009926","E1500",2018-06-30,100,"15E"
2018,"N00037492","E1220",2018-07-31,10,"15"
2018,"N00033983","E1220",2018-07-20,10,"15E"
2018,"N00033983","E1100",2018-07-26,100,"15E"
2018,"N00033983","E1100",2018-07-23,250,"15E"
2018,"N00009926","E1600",2018-07-12,35,"15E"
2018,"N00009926","E4100",2018-07-21,10,"15E"
2018,"N00033983","E0000",2018-07-30,500,"15E"
2018,"N00009926","E1620",2018-08-05,25,"15E"
2018,"N00033983","E1100",2018-07-11,25,"15E"
2018,"N00033983","E1000",2018-06-20,250,"15J"
2018,"N00033983","E1100",2018-07-25,25,"15E"
2018,"N00033983","E1000",2018-06-20,250,"15J"
2018,"N00009926","E2000",2018-07-08,100,"15E"
2018,"N00037492","E1200",2018-08-07,50,"15"
2018,"N00009926","E1620",2018-06-28,40,"15E"
2018,"N00027605","E0000",2018-06-22,100,"15E"
2018,"N00012508","E1600",2018-07-28,150,"15E"
2018,"N00033983","E1220",2018-07-25,100,"15E"
2018,"N00033492","E1100",2018-07-31,25,"15E"
2018,"N00042556","E1100",2018-07-30,500,"15"
2018,"N00037492","E1220",2018-08-08,15,"15"
2018,"N00033983","E1000",2018-06-20,250,"15J"
2018,"N00027605","E1000",2018-06-27,10,"15E"
2018,"N00037492","E1220",2018-07-12,20,"15"
2018,"N00037492","E5000",2018-07-18,500,"15"
2018,"N00033492","E5000",2018-07-06,25,"15E"
2018,"N00033492","E5000",2018-08-03,25,"15E"
2018,"N00038525","E0000",2018-06-28,50,"15"
2018,"N00033492","E1110",2018-07-06,50,"15E"
2018,"N00033492","E0000",2018-07-10,20,"15"
2018,"N00037492","E1100",2018-08-01,50,"15"
2018,"N00037492","E1200",2018-07-05,50,"15"
2018,"N00033492","E2000",2018-08-09,12,"15E"
2018,"N00042556","E1150",2018-06-25,300,"15"
2018,"N00033492","E1000",2018-07-31,10,"15E"
2018,"N00033492","E5000",2018-07-29,25,"15E"
2018,"N00033492","E1500",2018-07-13,25,"15E"
2018,"N00033492","E1320",2018-07-04,10,"15E"
2018,"N00033492","E1620",2018-08-15,45,"15E"
2018,"N00033492","E1110",2018-07-25,25,"15E"
2018,"N00009926","E3000",2018-08-03,400,"15E"
2018,"N00009926","E2000",2018-07-31,40,"15"
2018,"N00033492","E1000",2018-08-12,1000,"15J"
2018,"N00043394","E1120",2018-07-31,1000,"15"
2018,"N00033492","E1110",2018-07-19,50,"15"
2018,"N00033492","E1620",2018-08-13,100,"15E"
2018,"N00033492","E0000",2018-08-13,10,"15E"
2018,"N00033492","E1100",2018-07-06,50,"15E"
2018,"N00033492","E1110",2018-08-09,100,"15E"
2018,"N00009926","E1620",2018-07-16,25,"15E"
2018,"N00027694","E1120",2018-06-30,50,"15E"
2018,"N00033492","E0000",2018-07-25,50,"15E"
2018,"N00033492","E1000",2018-08-07,35,"15"
2018,"N00033492","E1600",2018-08-08,50,"15"
2018,"N00033492","E1110",2018-07-10,100,"15"
2018,"N00033492","E1150",2018-08-06,10,"15E"
2018,"N00033492","E1620",2018-08-10,50,"15E"
2018,"N00033492","E3000",2018-08-11,13,"15E"
2018,"N00033492","E1620",2018-08-09,25,"15E"
2018,"N00033492","E1620",2018-08-04,100,"15E"
2018,"N00033492","E2000",2018-07-18,50,"15E"
2018,"N00033492","E1000",2018-07-16,15,"15E"
2018,"N00033492","E1320",2018-07-10,50,"15"
2018,"N00033492","E1320",2018-08-04,10,"15E"
2018,"N00033492","E1300",2018-07-11,50,"15"
2018,"N00033492","E3000",2018-07-22,27,"15E"
2018,"N00033492","E1500",2018-08-06,50,"15E"
2018,"N00033492","E1620",2018-07-19,25,"15E"
2018,"N00033492","E0000",2018-08-09,50,"15E"
2018,"N00033492","E1500",2018-08-13,25,"15E"
2018,"N00025495","E1320",2018-06-28,500,"15"
2018,"N00025495","E5000",2018-06-29,1700,"15"
2018,"N00033492","E1620",2018-07-16,50,"15E"
2018,"N00033492","E1500",2018-07-19,100,"15E"
2018,"N00029303","E1500",2018-06-30,25,"15E"
2018,"N00033085","E3000",2018-06-20,250,"15"
2018,"N00033085","E1150",2018-06-25,2700,"15"
2018,"N00033085","E1140",2018-06-25,50,"15"
2018,"N00033085","E1630",2018-06-30,100,"15"
2018,"N00007836","E4100",2018-06-29,500,"15"
2018,"N00006236","E1150",2018-07-23,700,"15"
2018,"N00006236","E1150",2018-07-23,300,"15"
2018,"N00004367","E1150",2018-07-15,50,"15E"
2018,"N00004108","E1000",2018-06-26,250,"15"
2018,"N00040815","E1120",2018-06-22,500,"15"
2018,"N00040815","E1120",2018-06-27,2750,"15"
2018,"N00033983","E1000",2018-06-20,250,"15J"
2018,"N00029835","E1600",2018-06-30,1000,"15J"
2018,"N00029835","E1600",2018-06-29,1000,"15J"
2018,"N00029835","E1600",2018-06-30,1000,"15J"
2018,"N00029835","E1600",2018-06-29,1000,"15J"
2018,"N00029835","E1600",2018-06-29,1000,"15J"
2018,"N00037492","E1220",2018-08-01,10,"15"
2018,"N00037492","E1220",2018-07-15,10,"15"
2018,"N00009926","E4100",2018-07-15,50,"15E"
2018,"N00009926","E1110",2018-08-03,500,"15E"
2018,"N00009926","E1620",2018-07-22,40,"15E"
2018,"N00033492","E1140",2018-07-11,25,"15"
2018,"N00033492","E1140",2018-08-11,25,"15"
2018,"N00033492","E1110",2018-07-10,100,"15"
2018,"N00033492","E0000",2018-07-06,100,"15E"
2018,"N00033492","E1620",2018-07-04,100,"15E"
2018,"N00033492","E1500",2018-07-06,50,"15E"
2018,"N00033492","E0000",2018-06-30,50,"15E"
2018,"N00033492","E1150",2018-06-30,25,"15E"
2018,"N00035774","E4100",2018-06-30,500,"15"
2018,"N00035663","E1620",2018-06-30,100,"15"
2018,"N00013820","E1500",2018-06-24,100,"15E"
2018,"N00003280","E1620",2018-06-20,5,"15"
2018,"N00033443","E3000",2018-06-30,500,"15"
2018,"N00007836","E4100",2018-07-09,300,"15"
2018,"N00042354","E3000",2018-06-29,3400,"15"
2018,"N00027522","E1170",2018-06-28,5400,"15"
2018,"N00009585","E1600",2018-11-02,50,"15E"
2018,"N00009926","E2000",2018-06-29,45,"15"
2018,"N00009585","E5000",2018-10-23,10,"15E"
2018,"N00009926","E1500",2018-06-29,500,"15"
2018,"N00027605","E1000",2018-06-30,25,"15E"
2018,"N00027605","E1150",2018-06-29,25,"15E"
2018,"N00027605","E1150",2018-06-28,50,"15E"
2018,"N00027605","E1600",2018-06-28,50,"15E"
2018,"N00027605","E1000",2018-06-28,500,"15E"
2018,"N00027860","E1600",2018-06-30,25,"15E"
2018,"N00033085","E1100",2018-06-20,50,"15"
2018,"N00033085","E3000",2018-06-25,25,"15"
2018,"N00033085","E1100",2018-06-26,250,"15"
2018,"N00033085","E3000",2018-06-28,25,"15"
2018,"N00033085","E1110",2018-06-23,250,"15"
2018,"N00033085","E1110",2018-06-28,250,"15"
2018,"N00038734","E1100",2018-06-29,25,"15E"
2018,"N00038734","E0000",2018-06-22,200,"15E"
2018,"N00036915","E2000",2018-06-29,100,"15E"
2018,"N00027566","E1110",2018-06-21,20,"15E"
