"Cycle","CID","RealCode","Date","Amount","Type"
2020,"N00031177","E1220",2020-10-22,2000,"24K"
2020,"N00038734","E1220",2020-10-15,2500,"24K"
2020,"N00027510","E1220",2020-10-15,1500,"24K"
2020,"N00033638","E1220",2020-10-15,2500,"24K"
2020,"N00028133","E1220",2020-10-15,2500,"24K"
2020,"N00037247","E1220",2020-10-15,1000,"24K"
2020,"N00025284","E5000",2020-11-23,-1000,"24K"
2020,"N00002593","E1200",2020-10-19,-500,"24K"
2020,"N00002674","E4100",2020-10-15,1000,"24K"
2020,"N00005883","E4100",2020-10-15,1500,"24K"
2020,"N00027514","E4100",2020-10-15,1000,"24K"
2020,"N00030693","E4100",2020-10-15,1000,"24K"
2020,"N00025337","E4100",2020-10-15,1000,"24K"
2020,"N00031559","E4100",2020-10-15,2000,"24K"
2020,"N00034453","E4100",2020-10-15,1000,"24K"
2020,"N00030642","E4100",2020-10-15,1000,"24K"
2020,"N00026314","E4100",2020-10-15,1500,"24K"
2020,"N00000153","E4100",2020-10-15,1500,"24K"
2020,"N00000781","E4100",2020-10-15,1500,"24K"
2020,"N00013817","E4100",2020-10-15,1000,"24K"
2020,"N00039777","E4100",2020-10-15,1000,"24K"
2020,"N00041511","E4100",2020-10-15,1000,"24K"
2020,"N00042164","E4100",2020-10-15,1000,"24K"
2020,"N00029459","E4100",2020-10-15,1000,"24K"
2020,"N00007999","E4100",2020-10-15,1000,"24K"
2020,"N00001821","E1620",2020-07-07,-5000,"24K"
2020,"N00001821","E1620",2020-07-08,5000,"24K"
2020,"N00041954","E1620",2020-07-22,1000,"24K"
2020,"N00042194","E1620",2020-07-22,1000,"24K"
2020,"N00027462","E1620",2020-07-22,1000,"24K"
2020,"N00029513","E1620",2020-07-22,1500,"24K"
2020,"N00002408","E1620",2020-07-22,5000,"24K"
2020,"N00041221","E1620",2020-07-22,1000,"24K"
2020,"N00034784","E1620",2020-07-22,2000,"24K"
2020,"N00025337","E1620",2020-07-22,1000,"24K"
2020,"N00038779","E1620",2020-07-22,2000,"24K"
2020,"N00004403","E1620",2020-07-22,1000,"24K"
2020,"N00012233","E1620",2020-07-22,2500,"24K"
2020,"N00044027","E1620",2020-07-22,1000,"24K"
2020,"N00000153","E1620",2020-07-22,500,"24K"
2020,"N00000153","E1620",2020-07-22,2000,"24K"
2020,"N00027783","E1620",2020-07-22,1000,"24K"
2020,"N00041956","E1620",2020-07-22,1000,"24K"
2020,"N00033591","E1620",2020-07-22,1000,"24K"
2020,"N00033527","E1620",2020-07-22,2000,"24K"
2020,"N00025280","E1620",2020-07-22,1000,"24K"
2020,"N00028073","E1620",2020-07-22,1000,"24K"
2020,"N00041194","E1110",2020-10-21,1000,"24K"
2020,"N00006236","E1110",2020-10-28,1000,"24K"
2020,"N00030071","E1110",2020-10-21,1500,"24K"
2020,"N00030709","E1110",2020-10-21,1000,"24K"
2020,"N00044592","E1110",2020-10-22,-1000,"24K"
2020,"N00046125","E1110",2020-11-18,5000,"24K"
2020,"N00035516","E1110",2020-11-18,5000,"24K"
2020,"N00041194","E1140",2020-10-20,2500,"24K"
2020,"N00042194","E1140",2020-10-21,1000,"24K"
2020,"N00038809","E1140",2020-10-21,2500,"24K"
2020,"N00009759","E1140",2020-10-23,1000,"24K"
2020,"N00045773","E1140",2020-10-23,1000,"24K"
2020,"N00040559","E1140",2020-10-23,1000,"24K"
2020,"N00026314","E1140",2020-11-02,1000,"24K"
2020,"N00009759","E1140",2020-10-30,-1500,"24K"
2020,"N00006236","E1140",2020-11-09,1000,"24K"
2020,"N00035516","E1140",2020-11-10,2500,"24K"
2020,"N00046125","E1140",2020-11-17,2500,"24K"
2020,"N00035516","E1140",2020-11-19,2500,"24K"
2020,"N00046125","E1120",2020-12-12,5000,"24K"
2020,"N00035516","E1120",2020-12-12,5000,"24K"
2020,"N00046125","E1210",2020-12-02,1000,"24K"
2020,"N00046125","E1200",2020-11-12,2500,"24K"
2020,"N00035516","E1200",2020-11-12,2500,"24K"
2020,"N00005883","E1120",2020-10-23,2500,"24K"
2020,"N00026314","E1120",2020-10-20,5000,"24K"
2020,"N00005582","E1120",2020-10-15,1000,"24K"
2020,"N00035504","E1120",2020-11-23,2500,"24K"
2020,"N00029788","E1120",2020-10-15,2500,"24K"
2020,"N00030184","E1120",2020-10-23,5000,"24K"
2020,"N00033982","E1620",2020-10-23,1000,"24K"
2020,"N00036275","E1620",2020-10-21,1000,"24K"
2020,"N00002097","E1620",2020-10-23,1000,"24K"
2020,"N00003389","E1620",2020-10-23,2500,"24K"
2020,"N00030780","E1620",2020-10-23,1000,"24K"
2020,"N00009771","E1620",2020-10-23,1000,"24K"
2020,"N00006236","E1630",2020-10-18,5000,"24K"
2020,"N00029835","E1630",2020-10-18,1000,"24K"
2020,"N00031688","E1630",2020-10-18,2000,"24K"
2020,"N00034580","E1630",2020-10-18,1000,"24K"
2020,"N00032838","E1630",2020-10-18,5000,"24K"
2020,"N00003682","E1630",2020-10-15,2500,"24K"
2020,"N00007724","E1630",2020-10-18,1000,"24K"
2020,"N00003028","E1610",2020-10-20,2500,"24K"
2020,"N00007360","E1610",2020-10-22,5000,"24K"
2020,"N00025726","E1610",2020-10-15,2000,"24K"
2020,"N00024871","E1610",2020-10-15,5000,"24K"
2020,"N00027894","E1610",2020-10-27,2000,"24K"
2020,"N00026790","E1610",2020-10-15,2000,"24K"
2020,"N00026368","E1610",2020-10-15,1500,"24K"
2020,"N00030026","E1610",2020-10-22,5000,"24K"
2020,"N00029303","E1610",2020-10-22,4000,"24K"
2020,"N00026335","E1610",2020-10-22,1000,"24K"
2020,"N00030490","E1610",2020-10-22,2000,"24K"
2020,"N00034453","E1610",2020-10-15,3000,"24K"
2020,"N00033987","E1610",2020-10-20,1000,"24K"
2020,"N00033549","E1610",2020-10-15,4000,"24K"
2020,"N00033410","E1610",2020-10-15,2000,"24K"
2020,"N00032243","E1610",2020-10-27,2500,"24K"
2020,"N00033373","E1610",2020-10-22,2000,"24K"
2020,"N00036409","E1610",2020-10-15,2000,"24K"
2020,"N00037031","E1610",2020-10-22,2000,"24K"
2020,"N00036158","E1610",2020-10-15,1500,"24K"
2020,"N00034254","E1610",2020-10-15,2000,"24K"
2020,"N00038260","E1610",2020-10-22,1500,"24K"
2020,"N00035440","E1610",2020-10-15,2000,"24K"
2020,"N00037442","E1610",2020-10-15,5000,"24K"
2020,"N00030642","E1610",2020-10-15,2500,"24K"
2020,"N00034547","E1610",2020-10-22,1000,"24K"
2020,"N00035504","E1610",2020-10-22,5000,"24K"
2020,"N00041599","E1610",2020-10-15,3000,"24K"
2020,"N00041104","E1610",2020-10-15,2000,"24K"
2020,"N00042626","E1610",2020-10-15,2000,"24K"
2020,"N00040853","E1610",2020-10-22,2000,"24K"
2020,"N00042282","E1610",2020-10-22,1000,"24K"
2020,"N00029277","E1610",2020-10-21,-4500,"24K"
2020,"N00029277","E1610",2020-10-22,4500,"24K"
2020,"N00041394","E1610",2020-10-15,2000,"24K"
2020,"N00041002","E1610",2020-10-22,2000,"24K"
2020,"N00041357","E1610",2020-10-22,1000,"24K"
2020,"N00024870","E1610",2020-10-15,1000,"24K"
2020,"N00041194","E1610",2020-10-22,2000,"24K"
2020,"N00045307","E1610",2020-10-15,4000,"24K"
2020,"N00000615","E1610",2020-10-27,1500,"24K"
2020,"N00040989","E1610",2020-10-15,1000,"24K"
2020,"N00040666","E1610",2020-10-15,1000,"24K"
2020,"N00033640","E1610",2020-10-15,2000,"24K"
2020,"N00026926","E1610",2020-10-22,3000,"24K"
2020,"N00042159","E1610",2020-11-17,1000,"24K"
2020,"N00035517","E1610",2020-11-17,5000,"24K"
2020,"N00044434","E1610",2020-11-17,5000,"24K"
2020,"N00046055","E1610",2020-11-17,2500,"24K"
2020,"N00001102","E1610",2020-10-22,1000,"24K"
2020,"N00004133","E1620",2020-07-14,1000,"24K"
2020,"N00002408","E1620",2020-07-21,2500,"24K"
2020,"N00035307","E1620",2020-07-14,1000,"24K"
2020,"N00000781","E1620",2020-07-21,2500,"24K"
2020,"N00004887","E1620",2020-08-04,1000,"24K"
2020,"N00026341","E1620",2020-08-04,1000,"24K"
2020,"N00034128","E1620",2020-08-04,2500,"24K"
2020,"N00044065","E1620",2020-08-04,1000,"24K"
2020,"N00033591","E1620",2020-08-04,1000,"24K"
2020,"N00037031","E1620",2020-08-04,1000,"24K"
2020,"N00009660","E1620",2020-08-04,2500,"24K"
2020,"N00038781","E1620",2020-08-04,1000,"24K"
2020,"N00000153","E1620",2020-08-18,1500,"24K"
2020,"N00007419","E1620",2020-08-11,1000,"24K"
2020,"N00031233","E1620",2020-08-25,3000,"24K"
2020,"N00012233","E1620",2020-09-29,1000,"24K"
2020,"N00026314","E1620",2020-09-29,1000,"24K"
2020,"N00000781","E1620",2020-09-29,2500,"24K"
2020,"N00038260","E1620",2020-09-29,2500,"24K"
2020,"N00029416","E1620",2020-09-29,1000,"24K"
2020,"N00029736","E1620",2020-09-29,1000,"24K"
2020,"N00044065","E1620",2020-09-29,1000,"24K"
2020,"N00043242","E1620",2020-09-29,1000,"24K"
2020,"N00038781","E1620",2020-09-29,3000,"24K"
2020,"N00040949","E1620",2020-09-29,2500,"24K"
2020,"N00034128","E1620",2020-09-29,2000,"24K"
2020,"N00028073","E1620",2020-09-29,2500,"24K"
2020,"N00036149","E1620",2020-09-29,2500,"24K"
2020,"N00029675","E1620",2020-09-29,5000,"24K"
2020,"N00038450","E1620",2020-09-29,2500,"24K"
2020,"N00030196","E1620",2020-10-26,1000,"24K"
2020,"N00033274","E1150",2020-09-23,1000,"24K"
2020,"N00000362","E1150",2020-08-18,1000,"24K"
2020,"N00044434","E1150",2020-08-18,1000,"24K"
2020,"N00045812","E1120",2020-11-13,1000,"24K"
2020,"N00003389","E1620",2020-06-30,5000,"24K"
2020,"N00046125","E1600",2020-12-03,5000,"24K"
2020,"N00035516","E1600",2020-12-03,5000,"24K"
2020,"N00031227","E1620",2020-12-11,-1000,"24K"
2020,"N00030670","E1620",2020-12-11,-2000,"24K"
2020,"N00030670","E1620",2020-12-11,-500,"24K"
2020,"N00003682","E1620",2020-12-17,1500,"24K"
2020,"N00025280","E1320",2020-12-01,1000,"24K"
2020,"N00036944","E1530",2020-12-21,-5000,"24K"
2020,"N00046125","E1210",2020-12-04,2000,"24K"
2020,"N00035516","E1210",2020-12-04,2000,"24K"
2020,"N00037003","E1210",2020-10-30,2500,"24K"
2020,"N00007876","E1620",2020-12-02,1000,"24K"
2020,"N00043298","E1160",2020-12-07,1000,"24K"
2020,"N00046125","E1160",2020-12-07,5000,"24K"
2020,"N00035516","E1160",2020-12-07,5000,"24K"
2020,"N00035516","E1160",2020-12-30,-5000,"24K"
2020,"N00035516","E1160",2020-12-30,5000,"24K"
2020,"N00030184","E1160",2020-11-28,-1500,"24K"
2020,"N00046125","E1210",2020-11-24,5000,"24K"
2020,"N00035516","E1210",2020-11-24,10000,"24K"
2020,"N00033983","E1620",2020-12-17,1000,"24K"
2020,"N00035516","E1320",2020-12-09,2500,"24K"
2020,"N00036018","E1620",2020-12-16,-2500,"24K"
2020,"N00009660","E1610",2020-12-31,-2000,"24K"
2020,"N00031782","E1610",2020-12-01,4000,"24K"
2020,"N00035516","E1610",2020-12-10,2500,"24K"
2020,"N00041454","E1610",2020-12-03,2500,"24K"
2020,"N00046125","E1610",2020-12-10,2500,"24K"
2020,"N00046252","E1610",2020-12-01,1000,"24K"
2020,"N00046320","E1610",2020-12-10,2500,"24K"
2020,"N00033983","E1620",2020-12-16,2500,"24K"
2020,"N00046125","E1620",2020-11-25,5000,"24K"
2020,"N00035516","E1620",2020-11-25,5000,"24K"
2020,"N00033983","E1620",2020-12-16,1000,"24K"
2020,"N00041454","E1150",2020-12-04,1000,"24K"
2020,"N00044579","E1150",2020-12-04,1000,"24K"
2020,"N00041956","E1300",2020-12-16,-2000,"24K"
2020,"N00046125","E1140",2020-12-11,5000,"24K"
2020,"N00035516","E1140",2020-12-11,5000,"24K"
2020,"N00033106","E5000",2020-08-05,1000,"24K"
2020,"N00030026","E5000",2020-08-05,1000,"24K"
2020,"N00009771","E5000",2020-08-11,3000,"24K"
2020,"N00041542","E5000",2020-08-11,2000,"24K"
2020,"N00034128","E5000",2020-08-31,1000,"24K"
2020,"N00026314","E5000",2020-09-22,1000,"24K"
2020,"N00030815","E5000",2020-09-22,1000,"24K"
2020,"N00012460","E5000",2020-08-05,1000,"24K"
2020,"N00026790","E5000",2020-08-05,1000,"24K"
2020,"N00005195","E5000",2020-08-05,1000,"24K"
2020,"N00030957","E5000",2020-09-22,1000,"24K"
2020,"N00030670","E5000",2020-08-11,1000,"24K"
2020,"N00030856","E5000",2020-08-05,1000,"24K"
2020,"N00041620","E5000",2020-08-05,1000,"24K"
2020,"N00031681","E5000",2020-08-11,2000,"24K"
2020,"N00041731","E5000",2020-08-11,1000,"24K"
2020,"N00034120","E5000",2020-08-11,1000,"24K"
2020,"N00033591","E5000",2020-08-11,1000,"24K"
2020,"N00034254","E5000",2020-10-13,1000,"24K"
2020,"N00006789","E5000",2020-10-13,2000,"24K"
2020,"N00034784","E5000",2020-10-14,1000,"24K"
2020,"N00038601","E5000",2020-11-04,1000,"24K"
2020,"N00046688","E1320",2020-12-09,2500,"24K"
2020,"N00042293","E1320",2020-12-09,1000,"24K"
2020,"N00007876","E1320",2020-12-09,1000,"24K"
2020,"N00041454","E1120",2020-12-16,1000,"24K"
2020,"N00026314","E1620",2020-11-18,2500,"24K"
2020,"N00004558","E1220",2020-09-03,2500,"24K"
2020,"N00029562","E1220",2020-09-01,-5000,"24K"
2020,"N00026341","E1220",2020-09-03,2500,"24K"
2020,"N00002674","E1220",2020-09-03,2500,"24K"
2020,"N00024978","E1220",2020-09-03,2500,"24K"
2020,"N00041338","E1600",2020-11-19,2000,"24K"
2020,"N00026314","E1600",2020-11-02,1000,"24K"
2020,"N00026050","E1600",2020-10-16,1000,"24K"
2020,"N00033839","E1600",2020-10-16,1000,"24K"
2020,"N00000781","E1600",2020-10-28,1000,"24K"
2020,"N00030196","E1600",2020-10-30,2000,"24K"
2020,"N00033591","E1600",2020-10-19,1000,"24K"
2020,"N00004133","E1600",2020-11-02,1000,"24K"
2020,"N00036135","E1220",2020-10-05,1000,"24K"
2020,"N00030771","E1220",2020-10-07,2500,"24K"
2020,"N00041750","E1220",2020-10-07,5000,"24K"
2020,"N00042056","E1220",2020-10-07,5000,"24K"
2020,"N00039293","E1220",2020-10-07,5000,"24K"
2020,"N00037515","E1220",2020-10-07,5000,"24K"
2020,"N00035516","E1220",2020-11-16,5000,"24K"
2020,"N00046125","E1220",2020-11-16,5000,"24K"
2020,"N00005285","E1140",2020-11-24,-1500,"24K"
2020,"N00035278","E1620",2020-11-25,-2000,"24K"
2020,"N00029835","E1620",2020-12-16,2000,"24K"
2020,"N00030612","E1620",2020-12-16,1000,"24K"
2020,"N00030612","E1620",2020-12-16,1500,"24K"
2020,"N00033983","E1620",2020-12-16,2500,"24K"
2020,"N00030670","E1620",2020-12-16,2500,"24K"
2020,"N00027860","E1620",2020-12-16,2500,"24K"
2020,"N00045369","E1620",2020-12-16,1000,"24K"
2020,"N00029835","E1620",2020-12-16,3000,"24K"
2020,"N00033983","E1620",2020-12-16,2500,"24K"
2020,"N00013873","E1620",2020-12-30,1500,"24K"
2020,"N00002221","E1620",2020-12-30,5000,"24K"
2020,"N00006267","E1620",2020-12-30,1500,"24K"
2020,"N00031129","E1620",2020-12-30,2500,"24K"
2020,"N00003105","E1620",2020-12-30,500,"24K"
2020,"N00003105","E1620",2020-12-30,1000,"24K"
2020,"N00006236","E1140",2020-12-09,1000,"24K"
2020,"N00031688","E1140",2020-12-09,1000,"24K"
2020,"N00046125","E1210",2020-12-09,2500,"24K"
2020,"N00035516","E1210",2020-12-09,2500,"24K"
2020,"N00026050","E1600",2020-12-28,1000,"24K"
2020,"N00004403","E1620",2020-10-02,4500,"24K"
2020,"N00012233","E1620",2020-10-02,1000,"24K"
2020,"N00026314","E1620",2020-10-02,1000,"24K"
2020,"N00031782","E1620",2020-10-02,1500,"24K"
2020,"N00024852","E1620",2020-10-02,1000,"24K"
2020,"N00025726","E1620",2020-10-02,2500,"24K"
2020,"N00008799","E1620",2020-10-02,1000,"24K"
2020,"N00035792","E1620",2020-10-07,1000,"24K"
2020,"N00033410","E1620",2020-10-07,1000,"24K"
2020,"N00030184","E1620",2020-10-07,2500,"24K"
2020,"N00046773","E1620",2020-11-20,1000,"24K"
2020,"N00002408","E1120",2020-12-02,5000,"24K"
2020,"N00041870","E1120",2020-12-02,5000,"24K"
2020,"N00041194","E1120",2020-12-02,2500,"24K"
2020,"N00033839","E1120",2020-12-02,2500,"24K"
2020,"N00001093","E3000",2020-12-17,2500,"24K"
2020,"N00026050","E1620",2020-12-16,-1000,"24K"
2020,"N00046125","E1620",2020-12-18,1000,"24K"
2020,"N00035516","E1620",2020-12-18,2000,"24K"
2020,"N00026050","E1620",2020-12-18,1000,"24K"
2020,"N00013873","E1620",2020-12-18,2000,"24K"
2020,"N00026050","E1630",2020-12-02,1000,"24K"
2020,"N00007724","E1630",2020-12-02,1000,"24K"
2020,"N00035516","E1110",2020-11-25,2500,"24K"
2020,"N00046125","E1110",2020-11-25,2500,"24K"
2020,"N00030752","E1620",2020-12-16,1000,"24K"
2020,"N00006236","E1600",2020-12-11,1000,"24K"
2020,"N00041882","E1140",2020-12-31,-1000,"24K"
2020,"N00025726","E1140",2020-12-31,-2000,"24K"
2020,"N00041194","E1140",2020-12-31,-1000,"24K"
2020,"N00040829","E1140",2020-12-31,-1000,"24K"
2020,"N00008799","E1140",2020-12-31,-1000,"24K"
2020,"N00005559","E1140",2020-12-31,-1000,"24K"
2020,"N00030743","E1140",2020-12-31,-1000,"24K"
2020,"N00026460","E1140",2020-12-31,-1000,"24K"
2020,"N00033410","E1140",2020-12-31,-2000,"24K"
2020,"N00030602","E1140",2020-12-31,-1000,"24K"
2020,"N00040712","E1140",2020-12-31,-1000,"24K"
2020,"N00042626","E1140",2020-12-31,-1000,"24K"
2020,"N00024978","E1140",2020-12-31,-1000,"24K"
2020,"N00024852","E1140",2020-12-31,-2000,"24K"
2020,"N00041702","E1140",2020-12-31,-1000,"24K"
2020,"N00046125","E1120",2020-12-03,5000,"24K"
2020,"N00035516","E1120",2020-12-03,2900,"24K"
2020,"N00033982","E1120",2020-12-23,-2500,"24K"
2020,"N00030245","E1140",2020-12-03,1000,"24K"
2020,"N00032838","E1600",2020-12-10,2000,"24K"
2020,"N00046125","E1300",2020-12-14,5000,"24K"
2020,"N00035516","E1300",2020-12-01,5000,"24K"
2020,"N00033983","E1300",2020-12-07,2500,"24K"
2020,"N00033363","E1600",2020-12-07,-5000,"24K"
2020,"N00044011","E1600",2020-12-08,1000,"24K"
2020,"N00033640","E1600",2020-12-07,-2500,"24K"
2020,"N00008799","E1600",2020-12-07,-1000,"24K"
2020,"N00030612","E1600",2020-12-08,2500,"24K"
2020,"N00030612","E1600",2020-12-08,2500,"24K"
2020,"N00042810","E1600",2020-12-08,5000,"24K"
2020,"N00029835","E1600",2020-12-08,1000,"24K"
2020,"N00031681","E1600",2020-12-07,-1000,"24K"
2020,"N00043319","E1600",2020-12-07,-2500,"24K"
2020,"N00033220","E1600",2020-12-07,-1500,"24K"
2020,"N00041690","E1220",2020-07-10,2500,"24K"
2020,"N00035007","E1220",2020-07-20,2000,"24K"
2020,"N00029277","E1220",2020-07-22,1000,"24K"
2020,"N00041511","E1220",2020-07-10,2000,"24K"
2020,"N00041511","E1220",2020-07-10,1500,"24K"
2020,"N00042353","E1220",2020-07-22,2500,"24K"
2020,"N00039533","E1220",2020-09-22,4500,"24K"
2020,"N00012233","E1220",2020-09-21,1000,"24K"
2020,"N00040915","E1220",2020-10-02,1000,"24K"
2020,"N00035516","E1620",2020-12-24,2000,"24K"
2020,"N00009771","E1600",2020-12-09,-1000,"24K"
2020,"N00045421","E1600",2020-12-17,-1000,"24K"
2020,"N00036149","E1600",2020-12-17,-1500,"24K"
2020,"N00003473","E1600",2020-12-17,-2000,"24K"
