"Cycle","CID","RealCode","Date","Amount","Type"
2018,"N00003813","E1320",2018-07-09,-1000,"24K"
2018,"N00030196","E1600",2018-09-26,1500,"24K"
2018,"N00042868","E1110",2018-08-22,2500,"24K"
2018,"N00033987","E1620",2018-09-21,1000,"24K"
2018,"N00005282","E1600",2018-09-21,1000,"24K"
2018,"N00043379","E1170",2018-10-18,1000,"24K"
2018,"N00004719","E1110",2018-07-23,2500,"24K"
2018,"N00037015","E1500",2018-09-20,1000,"24K"
2018,"N00033410","E1300",2018-10-10,2500,"24K"
2018,"N00027741","E1620",2018-07-24,1000,"24K"
2018,"N00035517","E1140",2018-09-19,1000,"24K"
2018,"N00039533","E1600",2018-11-27,1500,"24K"
2018,"N00001373","E1620",2018-10-08,1000,"24K"
2018,"N00041731","E1320",2018-12-05,5000,"24K"
2018,"N00042868","E1120",2018-08-22,2500,"24K"
2018,"N00030875","E1620",2018-07-16,1000,"24K"
2018,"N00031226","E1160",2018-09-26,2500,"24K"
2018,"N00037031","E1190",2018-07-25,2500,"24K"
2018,"N00033782","E1500",2018-09-24,1500,"24K"
2018,"N00013873","E1620",2018-10-15,2000,"24K"
2018,"N00028152","E1210",2018-09-07,2500,"24K"
2018,"N00041182","E1160",2018-10-15,5000,"24K"
2018,"N00001373","E1110",2018-06-28,2000,"24K"
2018,"N00031688","E1210",2018-07-24,1000,"24K"
2018,"N00027523","E5000",2018-10-05,1000,"24K"
2018,"N00030184","E1140",2018-06-26,2000,"24K"
2018,"N00029562","E1110",2018-10-31,1500,"24K"
2018,"N00036149","E1600",2018-08-16,5000,"24K"
2018,"N00031593","E1140",2018-11-01,1500,"24K"
2018,"N00033274","E1610",2018-09-11,1000,"24K"
2018,"N00041221","E1200",2018-08-24,1000,"24K"
2018,"N00026926","E1600",2018-07-13,1000,"24K"
2018,"N00041599","E1160",2018-09-24,5000,"24K"
2018,"N00029277","E1600",2018-09-28,1000,"24K"
2018,"N00041690","E1620",2018-06-26,1000,"24K"
2018,"N00033932","E1120",2018-09-20,2500,"24K"
2018,"N00031104","E1170",2018-10-17,1000,"24K"
2018,"N00033982","E1120",2018-08-20,2500,"24K"
2018,"N00007690","E1160",2018-09-12,5000,"24K"
2018,"N00003473","E1200",2018-09-25,1000,"24K"
2018,"N00041620","E1190",2018-10-15,2500,"24K"
2018,"N00033782","E1300",2018-08-29,1000,"24K"
2018,"N00027741","E1500",2018-06-26,2500,"24K"
2018,"N00030910","E1320",2018-09-05,1000,"24K"
2018,"N00031127","E1120",2018-12-28,-2700,"24K"
2018,"N00042403","E1600",2018-09-28,2500,"24K"
2018,"N00035820","E1600",2018-10-30,1000,"24K"
2018,"N00041620","E1110",2018-11-01,1000,"24K"
2018,"N00001373","E1600",2018-09-17,5000,"24K"
2018,"N00012508","E1110",2018-08-17,1000,"24K"
2018,"N00034784","E1140",2018-09-21,500,"24K"
2018,"N00028152","E1200",2018-08-24,2500,"24K"
2018,"N00033518","E1140",2018-09-17,2500,"24K"
2018,"N00007479","E1170",2018-07-19,1000,"24K"
2018,"N00031688","E1600",2018-08-10,1000,"24K"
2018,"N00035517","E1120",2018-08-22,5000,"24K"
2018,"N00033367","E5000",2018-10-08,2000,"24K"
2018,"N00038429","E1610",2018-10-19,1000,"24K"
2018,"N00026050","E4100",2018-11-03,1000,"24K"
2018,"N00007248","E1160",2018-12-31,-1000,"24K"
2018,"N00035282","E1120",2018-07-31,1000,"24K"
2018,"N00033630","E1600",2018-09-26,1000,"24K"
2018,"N00031877","E1120",2018-10-18,1000,"24K"
2018,"N00033390","E1620",2018-09-21,2500,"24K"
2018,"N00036023","E1620",2018-06-28,2000,"24K"
2018,"N00043298","E1600",2018-11-13,3000,"24K"
2018,"N00026627","E1100",2018-07-11,1000,"24K"
2018,"N00030184","E1100",2018-06-20,2500,"24K"
2018,"N00038809","E1120",2018-09-11,2500,"24K"
2018,"N00030184","E1110",2018-12-31,-1000,"24K"
2018,"N00027503","E1600",2018-09-05,1000,"24K"
2018,"N00027741","E1620",2018-07-26,2500,"24K"
2018,"N00027509","E1110",2018-10-17,1000,"24K"
2018,"N00037034","E1630",2018-09-05,1000,"24K"
2018,"N00041593","E1170",2018-09-26,-5400,"24K"
2018,"N00004614","E1320",2018-10-12,1800,"24K"
2018,"N00030196","E1620",2018-10-08,5000,"24K"
2018,"N00026631","E1620",2018-10-15,1000,"24K"
2018,"N00006236","E1700",2018-06-25,500,"24K"
2018,"N00041620","E1140",2018-12-14,2500,"24K"
2018,"N00041690","E1210",2018-08-30,1000,"24K"
2018,"N00035282","E1600",2018-06-28,2500,"24K"
2018,"N00041871","E1210",2018-10-15,1000,"24K"
2018,"N00042354","E1120",2018-09-06,5000,"24K"
2018,"N00035451","E1610",2018-08-13,1000,"24K"
2018,"N00041542","E1240",2018-09-10,5000,"24K"
2018,"N00003280","E1620",2018-09-28,1000,"24K"
2018,"N00030815","E1320",2018-07-24,1000,"24K"
2018,"N00026314","E1300",2018-06-21,1000,"24K"
2018,"N00038285","E1630",2018-09-05,1000,"24K"
2018,"N00033449","E3000",2018-10-02,1500,"24K"
2018,"N00005883","E4100",2018-10-10,2500,"24K"
2018,"N00035504","E1110",2018-10-22,1000,"24K"
2018,"N00033106","E1220",2018-09-17,2000,"24K"
2018,"N00042386","E1150",2018-09-18,2500,"24K"
2018,"N00037031","E1120",2018-09-20,1000,"24K"
2018,"N00030071","E1160",2018-09-25,2500,"24K"
2018,"N00030196","E1620",2018-08-27,1500,"24K"
2018,"N00031253","E5000",2018-07-13,1000,"24K"
2018,"N00040829","E1120",2018-09-20,1000,"24K"
2018,"N00036944","E1500",2018-09-20,1000,"24K"
2018,"N00042868","E1150",2018-07-17,2500,"24K"
2018,"N00039953","E1110",2018-10-22,1000,"24K"
2018,"N00033510","E1160",2018-07-26,1000,"24K"
2018,"N00033410","E1150",2018-10-09,500,"24K"
2018,"N00030196","E1140",2018-10-02,1000,"24K"
2018,"N00027060","E1500",2018-11-06,1000,"24K"
2018,"N00007419","E1620",2018-10-29,2500,"24K"
2018,"N00004719","E1600",2018-10-29,1000,"24K"
2018,"N00043298","E1110",2018-09-27,5000,"24K"
2018,"N00006460","E1630",2018-08-27,1000,"24K"
2018,"N00004961","E1170",2018-10-22,1000,"24K"
2018,"N00027035","E1700",2018-09-25,1500,"24K"
2018,"N00033085","E1600",2018-09-26,1000,"24K"
2018,"N00026341","E1190",2018-07-25,1000,"24K"
2018,"N00002577","E1500",2018-10-24,1000,"24K"
2018,"N00031177","E1110",2018-09-21,2500,"24K"
2018,"N00029459","E1110",2018-09-28,2500,"24K"
2018,"N00039330","E1160",2018-07-25,2500,"24K"
2018,"N00004887","E1600",2018-10-30,2500,"24K"
2018,"N00042353","E1620",2018-08-08,1000,"24K"
2018,"N00027894","E1610",2018-08-23,1000,"24K"
2018,"N00002674","E1500",2018-10-15,1000,"24K"
2018,"N00003105","E1160",2018-07-18,2500,"24K"
2018,"N00004133","E1100",2018-09-21,1000,"24K"
2018,"N00036023","E1170",2018-10-17,1000,"24K"
2018,"N00040733","E1110",2018-11-01,1000,"24K"
2018,"N00031417","E1140",2018-08-20,1000,"24K"
2018,"N00031557","E1620",2018-08-07,2500,"24K"
2018,"N00025095","E1320",2018-09-12,1000,"24K"
2018,"N00030642","E4100",2018-10-10,1000,"24K"
2018,"N00026050","E1160",2018-07-26,2500,"24K"
2018,"N00042224","E1150",2018-09-21,5000,"24K"
2018,"N00042868","E1150",2018-08-08,2500,"24K"
2018,"N00026050","E1620",2018-09-25,1000,"24K"
2018,"N00026050","E1630",2018-10-08,1000,"24K"
2018,"N00043379","E1620",2018-07-12,1000,"24K"
2018,"N00026314","E1200",2018-10-16,2500,"24K"
2018,"N00035972","E1160",2018-10-26,4000,"24K"
2018,"N00033630","E1620",2018-10-19,1000,"24K"
2018,"N00038285","E1100",2018-09-21,1000,"24K"
2018,"N00029400","E1220",2018-11-08,-1000,"24K"
2018,"N00027503","E1140",2018-09-17,1000,"24K"
2018,"N00000153","E1600",2018-09-17,5000,"24K"
2018,"N00030670","E1320",2018-07-24,1000,"24K"
2018,"N00037422","E1620",2018-06-29,1000,"24K"
2018,"N00033720","E1160",2018-09-01,500,"24K"
2018,"N00029574","E1700",2018-10-18,5000,"24K"
2018,"N00027605","E1600",2018-09-19,2500,"24K"
2018,"N00000267","E1170",2018-08-09,2000,"24K"
2018,"N00042149","E1620",2018-09-18,2000,"24K"
2018,"N00030673","E1620",2018-11-05,-5000,"24K"
2018,"N00036097","E3000",2018-10-15,500,"24K"
2018,"N00042194","E1150",2018-08-23,5000,"24K"
2018,"N00003105","E1110",2018-12-20,-1000,"24K"
2018,"N00026586","E1620",2018-10-24,2500,"24K"
2018,"N00029835","E1620",2018-07-02,-1000,"24K"
2018,"N00037515","E1610",2018-09-11,1000,"24K"
2018,"N00026823","E1120",2018-10-03,5000,"24K"
2018,"N00033508","E1170",2018-10-02,500,"24K"
2018,"N00027522","E1150",2018-11-05,2500,"24K"
2018,"N00027523","E1500",2018-09-25,2500,"24K"
2018,"N00034120","E1200",2018-09-25,500,"24K"
2018,"N00039533","E1600",2018-10-30,1000,"24K"
2018,"N00025726","E1140",2018-09-21,5000,"24K"
2018,"N00036449","E1110",2018-09-25,2500,"24K"
2018,"N00029416","E1140",2018-10-11,2500,"24K"
2018,"N00041882","E1160",2018-09-12,5000,"24K"
2018,"N00029285","E1620",2018-06-22,3000,"24K"
2018,"N00029891","E1620",2018-07-13,1000,"24K"
2018,"N00037019","E1500",2018-09-25,2500,"24K"
2018,"N00031857","E1620",2018-09-21,1000,"24K"
2018,"N00042868","E1210",2018-12-07,1500,"24K"
2018,"N00026314","E1630",2018-10-22,1000,"24K"
2018,"N00035007","E1220",2018-09-24,1000,"24K"
2018,"N00025292","E1120",2018-08-27,1000,"24K"
2018,"N00004719","E1110",2018-09-27,2500,"24K"
2018,"N00037031","E1160",2018-09-20,2500,"24K"
2018,"N00003280","E1210",2018-10-03,1000,"24K"
2018,"N00033054","E1630",2018-10-11,1000,"24K"
2018,"N00041731","E1160",2018-06-27,5000,"24K"
2018,"N00031226","E1620",2018-09-11,1500,"24K"
2018,"N00007335","E5000",2018-10-08,2000,"24K"
2018,"N00030184","E1160",2018-06-27,2500,"24K"
2018,"N00031417","E1610",2018-10-04,1000,"24K"
2018,"N00042237","E1110",2018-10-19,1000,"24K"
2018,"N00029260","E1600",2018-11-27,5000,"24K"
2018,"N00004133","E5000",2018-06-20,-1000,"24K"
2018,"N00034584","E1610",2018-08-28,1000,"24K"
2018,"N00030949","E1620",2018-09-25,1000,"24K"
2018,"N00000781","E1620",2018-10-25,1000,"24K"
2018,"N00012508","E1240",2018-06-26,2500,"24K"
2018,"N00042403","E1160",2018-09-24,5000,"24K"
2018,"N00038601","E1600",2018-09-05,1000,"24K"
2018,"N00026166","E1120",2018-09-12,1000,"24K"
2018,"N00013873","E1110",2018-09-21,2000,"24K"
2018,"N00033085","E1140",2018-09-10,2000,"24K"
2018,"N00031064","E1700",2018-10-18,5000,"24K"
2018,"N00031127","E1110",2018-06-28,1000,"24K"
2018,"N00005656","E1120",2018-07-18,2500,"24K"
2018,"N00033987","E1620",2018-08-13,2000,"24K"
2018,"N00006263","E1100",2018-09-05,2500,"24K"
2018,"N00001821","E1220",2018-08-29,2500,"24K"
2018,"N00006249","E1620",2018-10-15,2000,"24K"
2018,"N00037260","E1140",2018-09-20,2500,"24K"
2018,"N00030196","E1700",2018-09-25,2500,"24K"
2018,"N00031233","E1110",2018-07-06,2500,"24K"
2018,"N00027522","E1220",2018-07-24,2000,"24K"
2018,"N00030780","E1620",2018-10-15,5000,"24K"
2018,"N00037049","E1500",2018-09-20,5000,"24K"
2018,"N00031128","E1200",2018-06-27,1000,"24K"
2018,"N00004614","E1240",2018-07-12,1000,"24K"
2018,"N00041969","E1620",2018-07-26,1000,"24K"
2018,"N00029285","E1120",2018-12-18,2300,"24K"
2018,"N00009573","E1620",2018-10-05,-1400,"24K"
2018,"N00036944","E1620",2018-09-21,2500,"24K"
2018,"N00035282","E1610",2018-09-11,4000,"24K"
2018,"N00038285","E1140",2018-09-19,1000,"24K"
2018,"N00035517","E1200",2018-09-28,500,"24K"
2018,"N00033782","E1320",2018-09-27,2000,"24K"
2018,"N00006789","E1620",2018-09-27,1000,"24K"
2018,"N00031177","E1140",2018-08-01,2500,"24K"
2018,"N00030957","E1610",2018-07-19,1000,"24K"
2018,"N00032838","E1620",2018-09-25,1000,"24K"
2018,"N00026341","E1100",2018-07-18,2500,"24K"
2018,"N00025292","E1170",2018-10-23,-500,"24K"
2018,"N00008799","E1620",2018-09-26,1000,"24K"
2018,"N00043319","E1160",2018-10-25,1000,"24K"
2018,"N00031417","E1150",2018-06-25,1000,"24K"
2018,"N00035187","E1110",2018-09-25,-3500,"24K"
2018,"N00004884","E1110",2018-09-28,1000,"24K"
2018,"N00003689","E1190",2018-07-13,1000,"24K"
2018,"N00035504","E1120",2018-08-30,1000,"24K"
2018,"N00030676","E1700",2018-10-19,1000,"24K"
2018,"N00035187","E1620",2018-09-26,2500,"24K"
2018,"N00025495","E1140",2018-08-17,5000,"24K"
2018,"N00004961","E1300",2018-07-23,2500,"24K"
2018,"N00003105","E1210",2018-09-12,5000,"24K"
2018,"N00027605","E5000",2018-07-20,2500,"24K"
2018,"N00004614","E1600",2018-06-21,3000,"24K"
2018,"N00035509","E1500",2018-09-20,2500,"24K"
2018,"N00031128","E1140",2018-06-26,1000,"24K"
2018,"N00039953","E1160",2018-09-24,2500,"24K"
2018,"N00012508","E4200",2018-10-25,1000,"24K"
2018,"N00033410","E1620",2018-10-19,1000,"24K"
2018,"N00029574","E1160",2018-09-26,2500,"24K"
2018,"N00043290","E1200",2018-09-11,5000,"24K"
2018,"N00003813","E1320",2018-07-19,3000,"24K"
2018,"N00042868","E1200",2018-09-25,1250,"24K"
2018,"N00007021","E1620",2018-08-10,2500,"24K"
2018,"N00026314","E1160",2018-09-25,5000,"24K"
2018,"N00026314","E1620",2018-08-13,1000,"24K"
2018,"N00033474","E4200",2018-09-12,1000,"24K"
2018,"N00030196","E1620",2018-06-27,1000,"24K"
2018,"N00027741","E1500",2018-10-15,100,"24K"
2018,"N00033410","E1600",2018-06-28,1000,"24K"
2018,"N00037003","E1620",2018-09-26,1000,"24K"
2018,"N00026314","E1110",2018-09-21,2500,"24K"
2018,"N00033054","E1630",2018-08-10,2000,"24K"
2018,"N00028073","E1620",2018-09-21,2500,"24K"
2018,"N00037034","E1160",2018-07-30,2500,"24K"
2018,"N00004133","E5000",2018-09-12,1000,"24K"
2018,"N00000898","E1160",2018-06-25,5000,"24K"
2018,"N00004961","E1110",2018-07-30,2500,"24K"
2018,"N00035391","E1300",2018-10-30,2500,"24K"
2018,"N00038781","E1600",2018-06-20,2500,"24K"
2018,"N00004403","E1620",2018-09-13,2000,"24K"
2018,"N00030788","E1160",2018-09-01,500,"24K"
2018,"N00027462","E1620",2018-11-02,1500,"24K"
2018,"N00026314","E1620",2018-10-24,2500,"24K"
2018,"N00004887","E1620",2018-10-29,2500,"24K"
2018,"N00034784","E1210",2018-10-18,1000,"24K"
2018,"N00030184","E1100",2018-09-25,1500,"24K"
2018,"N00007151","E1620",2018-09-27,1000,"24K"
2018,"N00031557","E1160",2018-12-31,-2000,"24K"
2018,"N00007248","E1160",2018-09-12,3500,"24K"
2018,"N00003105","E1120",2018-09-06,2500,"24K"
2018,"N00026460","E1300",2018-10-18,1000,"24K"
2018,"N00008799","E1620",2018-09-18,1000,"24K"
2018,"N00034120","E1160",2018-06-25,5000,"24K"
2018,"N00031593","E1120",2018-09-06,1000,"24K"
2018,"N00000153","E1620",2018-11-28,-1000,"24K"
2018,"N00030071","E1160",2018-10-17,1000,"24K"
2018,"N00002674","E1200",2018-06-29,500,"24K"
2018,"N00034128","E1610",2018-09-25,1000,"24K"
2018,"N00027510","E1220",2018-09-26,2000,"24K"
2018,"N00004719","E1110",2018-09-26,1000,"24K"
2018,"N00027741","E1620",2018-07-26,1000,"24K"
2018,"N00040733","E1140",2018-09-19,1000,"24K"
2018,"N00013323","E3000",2018-10-02,1500,"24K"
2018,"N00000898","E1170",2018-06-26,1000,"24K"
2018,"N00027522","E1210",2018-09-17,1000,"24K"
2018,"N00012508","E1600",2018-08-16,2500,"24K"
2018,"N00042240","E1600",2018-09-11,1000,"24K"
2018,"N00012233","E1160",2018-12-31,-1000,"24K"
2018,"N00033814","E1210",2018-07-31,1000,"24K"
2018,"N00003522","E1320",2018-09-19,2500,"24K"
2018,"N00009660","E1700",2018-09-25,2500,"24K"
2018,"N00036999","E1610",2018-09-11,1000,"24K"
2018,"N00035691","E1170",2018-08-30,2500,"24K"
2018,"N00031559","E1600",2018-09-26,500,"24K"
2018,"N00003473","E1140",2018-10-22,3000,"24K"
2018,"N00031104","E1140",2018-09-17,5000,"24K"
2018,"N00003682","E1110",2018-09-18,1000,"24K"
2018,"N00009660","E1100",2018-07-14,5000,"24K"
2018,"N00040733","E4200",2018-09-25,2000,"24K"
2018,"N00007690","E1100",2018-09-10,5000,"24K"
2018,"N00000781","E1140",2018-10-02,1000,"24K"
2018,"N00041511","E1110",2018-10-22,2500,"24K"
2018,"N00025095","E1100",2018-07-27,1000,"24K"
2018,"N00038400","E1150",2018-06-29,1000,"24K"
2018,"N00031226","E1110",2018-10-22,1500,"24K"
2018,"N00024978","E1120",2018-09-07,2500,"24K"
2018,"N00042194","E1200",2018-09-25,1000,"24K"
2018,"N00038414","E1630",2018-09-17,1500,"24K"
2018,"N00041221","E1200",2018-10-09,1000,"24K"
2018,"N00042194","E1620",2018-06-29,1000,"24K"
2018,"N00035934","E1140",2018-09-27,1000,"24K"
2018,"N00034584","E1140",2018-10-15,1500,"24K"
2018,"N00007781","E1170",2018-10-16,4000,"24K"
2018,"N00042868","E1110",2018-10-22,2500,"24K"
2018,"N00012642","E1120",2018-09-25,2500,"24K"
2018,"N00033591","E1150",2018-09-21,1000,"24K"
2018,"N00036154","E1600",2018-09-17,1000,"24K"
2018,"N00012508","E1700",2018-07-30,1500,"24K"
2018,"N00036999","E1600",2018-09-10,2500,"24K"
2018,"N00041731","E1210",2018-09-12,5000,"24K"
2018,"N00038734","E1600",2018-11-14,1000,"24K"
2018,"N00035934","E1160",2018-06-26,1000,"24K"
2018,"N00004719","E1110",2018-09-18,1000,"24K"
2018,"N00032029","E1620",2018-10-17,2500,"24K"
2018,"N00043319","E1610",2018-09-20,2000,"24K"
2018,"N00042868","E1120",2018-08-22,2500,"24K"
2018,"N00034044","E1610",2018-08-28,1000,"24K"
2018,"N00038400","E1160",2018-06-26,1500,"24K"
2018,"N00033443","E1140",2018-10-10,1000,"24K"
2018,"N00005559","E1110",2018-09-28,-2500,"24K"
2018,"N00031129","E1140",2018-09-28,2500,"24K"
2018,"N00032838","E1620",2018-10-10,1000,"24K"
2018,"N00042224","E1140",2018-09-27,-1000,"24K"
2018,"N00004367","E1620",2018-10-15,3000,"24K"
2018,"N00040888","E1600",2018-11-14,1000,"24K"
2018,"N00035531","E1210",2018-09-21,-1000,"24K"
2018,"N00031233","E1170",2018-09-07,1500,"24K"
2018,"N00025482","E1620",2018-07-11,1000,"24K"
2018,"N00027239","E1150",2018-11-30,-2500,"24K"
2018,"N00024809","E1320",2018-09-01,1000,"24K"
2018,"N00032088","E1320",2018-08-23,1000,"24K"
2018,"N00004558","E1210",2018-06-22,500,"24K"
2018,"N00009816","E1600",2018-10-04,1000,"24K"
2018,"N00007727","E1600",2018-06-29,1000,"24K"
2018,"N00033085","E1120",2018-09-13,5000,"24K"
2018,"N00006671","E4100",2018-10-10,1000,"24K"
2018,"N00035403","E1170",2018-07-11,750,"24K"
2018,"N00040733","E1110",2018-08-17,1000,"24K"
2018,"N00040888","E1500",2018-12-04,5000,"24K"
2018,"N00033720","E1600",2018-09-28,2500,"24K"
2018,"N00035820","E1610",2018-09-25,1000,"24K"
2018,"N00005282","E1620",2018-10-15,2000,"24K"
2018,"N00030602","E1100",2018-09-21,1000,"24K"
2018,"N00035504","E1160",2018-07-26,2500,"24K"
2018,"N00001821","E1220",2018-11-08,-2500,"24K"
2018,"N00042106","E1120",2018-08-31,1000,"24K"
2018,"N00001285","E1620",2018-06-21,1000,"24K"
2018,"N00000781","E1160",2018-09-20,1000,"24K"
2018,"N00025482","E1600",2018-08-16,1000,"24K"
2018,"N00000515","E1170",2018-07-24,500,"24K"
2018,"N00030581","E1600",2018-09-10,2500,"24K"
2018,"N00002408","E1110",2018-07-23,2500,"24K"
2018,"N00042209","E1320",2018-09-10,2000,"24K"
2018,"N00035504","E1610",2018-09-25,1000,"24K"
2018,"N00007690","E1110",2018-08-17,2500,"24K"
2018,"N00026314","E1600",2018-06-26,1000,"24K"
2018,"N00008799","E1610",2018-10-04,2500,"24K"
2018,"N00029391","E1140",2018-09-27,2000,"24K"
2018,"N00036154","E1110",2018-09-27,1000,"24K"
2018,"N00038779","E5000",2018-09-12,2500,"24K"
2018,"N00027239","E1600",2018-10-30,2000,"24K"
2018,"N00026314","E1120",2018-06-29,2000,"24K"
2018,"N00031933","E1620",2018-10-08,1000,"24K"
2018,"N00027509","E1600",2018-10-19,1000,"24K"
2018,"N00030667","E1120",2018-09-26,1000,"24K"
2018,"N00006701","E1620",2018-10-11,1000,"24K"
2018,"N00006236","E1120",2018-07-25,1000,"24K"
2018,"N00009738","E1110",2018-06-28,5000,"24K"
2018,"N00033982","E1120",2018-09-25,2500,"24K"
2018,"N00030768","E1120",2018-07-09,1000,"24K"
2018,"N00030829","E1160",2018-07-16,5000,"24K"
2018,"N00033443","E4200",2018-08-13,1000,"24K"
2018,"N00030622","E1110",2018-06-28,2000,"24K"
2018,"N00026460","E1120",2018-10-05,1000,"24K"
2018,"N00036449","E1600",2018-09-10,1000,"24K"
2018,"N00004961","E1320",2018-07-03,1000,"24K"
2018,"N00030771","E1150",2018-06-27,1000,"24K"
2018,"N00026460","E1120",2018-08-28,2500,"24K"
2018,"N00026460","E1630",2018-10-26,1000,"24K"
2018,"N00029285","E1150",2018-09-14,4000,"24K"
2018,"N00006863","E5000",2018-10-17,500,"24K"
2018,"N00035934","E1000",2018-09-07,1000,"24K"
2018,"N00031545","E1620",2018-09-10,1000,"24K"
2018,"N00034224","E1140",2018-10-10,500,"24K"
2018,"N00031317","E1600",2018-07-18,1000,"24K"
2018,"N00039777","E4100",2018-10-10,1000,"24K"
2018,"N00002674","E1220",2018-06-27,1000,"24K"
2018,"N00030875","E1620",2018-09-24,2500,"24K"
2018,"N00031177","E1610",2018-07-23,1000,"24K"
2018,"N00033997","E1600",2018-10-23,2500,"24K"
2018,"N00039551","E1610",2018-08-13,1000,"24K"
2018,"N00043290","E1700",2018-11-11,5000,"24K"
2018,"N00004572","E1620",2018-10-15,5000,"24K"
2018,"N00027605","E1500",2018-11-06,1000,"24K"
2018,"N00033177","E1140",2018-07-30,2300,"24K"
2018,"N00035792","E1120",2018-06-21,2500,"24K"
2018,"N00033982","E1120",2018-09-10,5000,"24K"
2018,"N00037003","E1170",2018-07-24,2000,"24K"
2018,"N00035007","E1120",2018-09-20,1000,"24K"
2018,"N00032088","E1140",2018-06-25,2000,"24K"
2018,"N00035007","E1300",2018-10-30,2500,"24K"
2018,"N00043207","E1620",2018-07-13,1000,"24K"
2018,"N00033631","E1620",2018-08-17,2500,"24K"
2018,"N00026041","E1110",2018-06-28,2000,"24K"
2018,"N00000898","E1600",2018-10-03,1000,"24K"
2018,"N00030071","E4100",2018-10-10,1000,"24K"
2018,"N00033177","E1600",2018-10-30,1000,"24K"
2018,"N00005681","E1160",2018-07-25,2500,"24K"
2018,"N00026790","E1600",2018-10-26,1000,"24K"
2018,"N00035440","E1620",2018-09-10,1000,"24K"
2018,"N00030949","E1620",2018-10-08,1000,"24K"
2018,"N00038779","E1150",2018-09-18,2500,"24K"
2018,"N00030910","E1320",2018-10-15,1000,"24K"
2018,"N00031134","E1600",2018-07-03,-5000,"24K"
2018,"N00009738","E1110",2018-08-22,5000,"24K"
2018,"N00006236","E1630",2018-10-12,2500,"24K"
2018,"N00027522","E1500",2018-07-26,500,"24K"
2018,"N00039327","E3000",2018-10-02,1500,"24K"
2018,"N00043290","E1600",2018-10-02,5000,"24K"
2018,"N00009738","E1110",2018-06-27,1000,"24K"
2018,"N00036928","E1140",2018-06-20,1000,"24K"
2018,"N00001971","E1600",2018-09-26,2500,"24K"
2018,"N00001003","E1700",2018-09-20,2500,"24K"
2018,"N00033539","E1140",2018-09-24,1000,"24K"
2018,"N00039533","E1220",2018-11-06,1000,"24K"
2018,"N00004357","E1620",2018-07-09,-2500,"24K"
2018,"N00033782","E1120",2018-10-18,1000,"24K"
2018,"N00004719","E1600",2018-09-26,1000,"24K"
2018,"N00042282","E1120",2018-09-20,1000,"24K"
2018,"N00038742","E1620",2018-08-08,1000,"24K"
2018,"N00030191","E1220",2018-10-19,1000,"24K"
2018,"N00037049","E1620",2018-10-15,2000,"24K"
2018,"N00030949","E1600",2018-06-20,1000,"24K"
2018,"N00042126","E1500",2018-12-18,5000,"24K"
2018,"N00041542","E1200",2018-09-25,2000,"24K"
2018,"N00030910","E1630",2018-10-26,1500,"24K"
2018,"N00030949","E1620",2018-10-17,2500,"24K"
2018,"N00041620","E1210",2018-07-11,3000,"24K"
2018,"N00005559","E1120",2018-09-20,2500,"24K"
